ID,RA,DEC
2MASS_J20510029+4424364,312.75123585817425,44.410094107931116
GDR1_2162978172018122240,313.2877317325571,44.50295916225333
GDR1_2067067807089176192,312.29906272479514,44.209140069320284
GDR1_2163140968460295680,312.6154861844204,44.39139410498164
GDR1_2162984631649047936,313.2637373528789,44.663571185242866
GDR1_2163143717240796032,312.7537272945984,44.53046572873216
GDR1_2162221811096717952,314.5817321920033,43.89846388188703
GDR1_2067128658184872064,312.34681680905624,44.576993628534844
GDR1_2162951474504020224,313.20762491872966,44.31726527344721
GDR1_2162947591850664960,312.82599171691106,44.21892964524781
GDR1_2162935565942174208,313.41729718195745,44.179294262472844
GDR1_2162964874800490496,313.3795731290403,44.39073300985577
GDR1_2162978103298630784,313.3106740917227,44.48503438783459
GDR1_2162988101982678912,313.62314022541455,44.75750335500434
GDR1_2163137738645105280,312.8444553863257,44.352100687025896
GDR1_2162965287117378944,313.3769366489555,44.445401246216534
2MASS_J20511455+4413379,312.8106511817742,44.227175260354294
GDR1_2162949378557115136,312.9246367931808,44.26892642828634
GDR1_2163139873247408384,312.66853067075033,44.3393443344033
GDR1_2162969788241973632,313.68607457615644,44.52895151743057
2MASS_J20513761+4420045,312.90671018608987,44.334575073344155
GDR1_2162942918926094208,312.9523091786274,44.088782803535345
2MASS_J20512464+4417549,312.85269574350593,44.2985839360818
GDR1_2162955185352996096,313.0539040561621,44.348168549483034
2MASS_J20511374+4422252,312.8072667450728,44.37366095322359
PSO_J205746.108+435819.388,314.44213656562806,43.9720249165979
GDR1_2162944911791083136,313.09385664703177,44.23337851243401
GDR1_2162117563651224960,314.3612272648295,43.59153144981275
GDR1_2163138361418522624,312.9135525014715,44.40778696773347
GDR1_2162902683672550912,314.0487983814546,44.18196083626438
GDR1_2163135573981345152,312.7565367275058,44.26166089652195
GDR1_2162144295529814400,314.39387970777636,43.99851794509296
GDR1_2162221673657766272,314.62700181220225,43.902622359993856
2MASS_J20505703+4416432,312.73763150779246,44.27864805810313
GDR1_2162945976943020416,313.0767383034075,44.27513466759154
GDR1_2162965012238950656,313.4077230134428,44.40578468317945
2MASS_J20511244+4419430,312.80183169696824,44.328612863646676
GDR1_2163136123738466688,312.80038267902404,44.31324083713353
GDR1_2066866222797779072,312.87735724714264,44.062492750305616
2MASS_J20523553+4419105,313.14808327180987,44.31955554116555
GDR1_2163135677060562176,312.7737481103964,44.2756174992443
GDR1_2162949309837722880,313.0007209919144,44.33305372543656
GDR1_2163155055959979392,312.6678481482751,44.51358919827957
GDR1_2162965733795700096,313.4241969461139,44.450863455016496
GDR1_2066844954118735744,313.0565416594131,43.67747481400227
GDR1_2162969788241971712,313.69006228472466,44.52697728864731
GDR1_2163155227752761088,312.7003859947599,44.56016414568739
GDR1_2066940882214265984,311.6901862654624,43.75318552023503
DPP2017_409,314.8032262870332,44.2741206966779
GDR1_2162966798944719488,313.5365549737283,44.50318105853005
GDR1_2162976488391103104,313.72986376326577,44.74190717333157
GDR1_2162941716335179008,312.9884250111627,44.03779365337419
GDR1_2066773619008833664,313.22580609625373,43.35525490329976
GDR1_2163215391652091520,312.60242541317564,44.92092749329559
GDR1_2065995748890512768,313.4822098612071,42.75857157120715
GDR1_2163140315626343168,312.7693628453087,44.3972432622505
GDR1_2162168862740158592,314.7950456687563,43.6852610266209
GDR1_2162936665453858432,313.38076414721843,44.22623468694741
GDR1_2162126325384584576,314.53692232894724,43.78327261395361
GDR1_2162221536218867072,314.59855597445545,43.882055000647505
GDR1_2162946526698717056,312.8904299532222,44.170689943396845
GDR1_2163136742213531520,312.74588223129325,44.33173518582862
GDR1_2163136364255498624,312.71903429859145,44.27888878470984
GDR1_2066865909267261312,312.8829107013897,44.04833561237941
2MASS_J20510663+4421407,312.777638321121,44.36131221094938
GDR1_2163017101601143040,314.020203173375,44.582311713641836
GDR2_2162951684957670144,313.1115176903518,44.285138743533935
GDR1_2163138601937119360,312.81884032151413,44.38277355291611
GDR1_2162078393549548288,314.66521788699254,43.71918620169887
GDR1_2162174910053832448,314.88449158238495,43.88622691808589
GDR1_2162948141606527616,312.8690904291109,44.262542829852904
2MASS_J20523169+4429592,313.13207930577687,44.49974260647563
GDR1_2163138116611233408,312.9531889678755,44.39470490406047
GDR1_2162938074203123712,313.30835291416764,44.21604899475449
GDR1_2066862542012143488,312.86023624647197,43.886801402954966
GDR1_2162127974652045056,314.52548136031834,43.883630729713374
GDR1_2162239678161489664,314.45838048746657,44.13566980420919
2MASS_J20511262+4418454,312.8025823261458,44.312614111984516
GDR1_2162273522506513792,314.77488094658906,44.448841582109154
GDR1_2163144541882323584,313.011144384048,44.45799695989046
GDR1_2162947798009095808,312.8624501704055,44.220941469127794
GDR1_2162949378557095680,312.922569534802,44.251955561685
GDR1_2162940067068027392,313.39678637820515,44.28128983882548
GDR1_2163135573981345280,312.7561119042319,44.259557343227584
GDR1_2067069937403328128,312.1369366609665,44.199896751032334
2MASS_J20505543+4417461,312.7309994942258,44.2960874126181
GDR2_2067027228235955584,312.2153944968907,43.85037700947687
GDR1_2162989510731974016,313.60174372573124,44.8048781633886
GDR1_2162968791809534848,313.7846465546276,44.49568409712288
GDR1_2163020881172468608,314.2669830495015,44.630761315244165
GDR1_2162951474501233536,313.20278042465395,44.33072779707257
GDR1_2162939208074518912,313.2187268777803,44.24031713619491
GDR1_2163148596322501760,312.8736830348407,44.538787089797324
2MASS_J20582381+4353114,314.5992059977278,43.88648447204281
GDR1_2163144473153865856,312.94164656473293,44.47646401982018
GDR1_2162251394832460672,314.55137913084803,44.34949107285121
GDR1_2162975217080719104,313.7371980704418,44.65677666925862
GDR2_2163139804529410944,312.70289201218,44.34812171841477
GDR1_2162886775113495552,313.51609850019895,44.02993625196009
GDR1_2067059732550905600,312.68135869358946,44.264363962796075
GDR1_2163149317877028224,312.88799831442975,44.61655320862663
GDR2_2162926254452857472,313.1646322654713,43.998398325633936
2MASS_J20512139+4424054,312.8391174290317,44.401499916205715
GDR1_2162922337443238528,313.9006755747147,44.476286198454204
GDR1_2067074301079809408,312.38411283044843,44.28419106599425
GDR1_2162965699433784192,313.3976903241102,44.46339235085033
2MASS_J20543471+4402426,313.6446716695543,44.0451231038791
GDR1_2163156052385630336,312.7257984084001,44.63560933275128
PSO_J205647.351+434127.587,314.19732404391516,43.691005439013686
GDR1_2162924673904534272,313.2262823148713,43.871243289641264
GDR1_2162946767216898432,312.95359237612575,44.18408040450356
GDR1_2162122339654917120,314.28154554573746,43.699905814840704
GDR1_2163144644952565120,313.00412135165266,44.478171669720055
GDR1_2163135367823138944,312.8169403422865,44.249996064152405
GDR1_2162932851524210816,313.1519643853662,44.19620838058371
GDR1_2162976419671618816,313.69025747381744,44.72828317522482
GDR1_2163066029870618624,313.8308341744472,44.68598898421799
GDR1_2162221639298015872,314.6126042940744,43.88890231742855
GDR1_2162951749379088640,313.14321933614536,44.29449950319238
GDR1_2162904161141389696,313.98792998351576,44.25995103288663
GDR1_2162956903341232128,313.0280020599503,44.46539058823132
GDR1_2163136746511218176,312.74783930337566,44.32750211468455
GDR1_2163149661474923520,312.8486572531372,44.58958382764472
GDR1_2162948107246789120,312.84837168156616,44.26180599212297
2MASS_J20475581+4329019,311.9825252596295,43.48387322013138
GDR1_2067062618768745728,312.6377938867216,44.26074778882027
2MASS_J20522880+4418297,313.12002249590535,44.308229749452984
GDR2_2163136059317926016,312.8130652914013,44.3048770265513
GDR1_2067026815919131392,312.1477361340496,43.88704390388231
GDR1_2162126187945624704,314.50575275109367,43.755593201513236
GDR1_2162933882314931968,313.39303537341596,44.127934328385145
GDR1_2162121961697794304,314.2639594847423,43.69569038789106
GDR1_2163138288400926464,312.8865953964194,44.39665464404827
GDR1_2162952470933669632,313.1180077764276,44.35405342474994
GDR1_2162964977879706112,313.38870300061103,44.39130315370309
GDR1_2163139731509868160,312.70257669388116,44.340254842216694
GDR1_2162951027824541312,313.19785316973656,44.261644430364235
GDR1_2162091003573281920,314.1507481957397,43.359072063574246
GDR1_2066794818967689472,313.3011482030504,43.64128529240008
GDR1_2162975698125115392,313.72642956071644,44.728603752130255
GDR1_2162947420052773760,312.85171555620514,44.21783703842847
GDR1_2067026953358039552,312.2407993910927,43.83196843673043
GDR1_2163148768121199360,312.84503454566203,44.561831601666285
2MASS_J20505669+4417055,312.7362359611745,44.28484650079726
GDR1_2162977523478063872,313.38356374312445,44.48499949523036
GDR1_2067133090591330560,312.24914244058084,44.69102524712106
GDR1_2161843098061857280,315.1948747006565,42.92404720463947
GDR1_2067034546860024960,311.84317431163174,43.83650749979532
GDR1_2067061691055800448,312.5413045611885,44.25589704635844
GDR1_2162127562335172992,314.52522539956146,43.82579207636382
GDR1_2162965390195367296,313.41060432728153,44.42873159470697
GDR1_2162903680105026176,313.92714208954806,44.23687717027233
2MASS_J20511252+4418093,312.80219789507777,44.30255956257102
GDR1_2163149214797802752,312.88916795656144,44.58175004168541
GDR1_2163140315626346880,312.7638913920373,44.404285159348206
GDR1_2067034237622346240,311.85506950394415,43.80895436501862
GDR1_2162220917743579520,314.62984660791733,43.899499881722264
2MASS_J20515226+4418213,312.96775024321414,44.30591572951009
2MASS_J20505966+4430153,312.7485919215313,44.504243190549396
GDR1_2162223086709799296,314.72174296798727,43.9758002436749
GDR1_2162946080022052992,312.8787451542417,44.1165098597877
GDR1_2162872928138757248,313.3151536451038,43.73966973033053
GDR1_2163179898044228608,313.40213519248056,44.88711663965831
GDR1_2162960820350057856,313.478159470982,44.32833557807241
GDR1_2162965772447499648,313.42738457628303,44.475133103420134
GDR1_2162065306784469376,314.5757861036549,43.43701545414887
GDR1_2162952470933666688,313.1240686101133,44.351264977584385
2MASS_J20534506+4425179,313.43778740992036,44.42163256607727
GDR1_2162939242433884800,313.2451301523162,44.25103880798468
2MASS_J20505774+4443085,312.74061516876526,44.7190017478212
GDR1_2066855807501721472,312.72695122983924,43.77326917414125
2MASS_J20502061+4547221,312.58591986032843,45.789462503629466
GDR1_2162940445026460544,313.3802870294895,44.31915082622384
GDR1_2066795437440764160,313.2706083610613,43.62033114954625
GDR1_2067018500861546112,312.0847530776099,43.66340146772978
GDR1_2162942128652084096,312.9919073750832,44.07247949737269
GDR1_2162237101183363712,314.7779111483926,44.30660378329185
GDR1_2162939792190072448,313.3288316946642,44.244023480856235
GDR1_2162940067068027264,313.4012305163789,44.27395532006169
GDR1_2162227205576431488,314.63997369544984,44.05985047413489
2MASS_J20533901+4403328,313.41251949434576,44.05911789071008
GDR1_2162224147560188672,314.6975081853883,44.0263216141001
GDR1_2163148390164061056,312.85919657072327,44.509567089476846
2MASS_J20470481+4349114,311.77007069097664,43.81983742990409
GDR1_2163144576233088640,313.0152968094033,44.47723291815445
GDR1_2162939173714801152,313.27476939197817,44.26074820925187
GDR1_2067031935519246976,312.0199105725117,43.79050593899487
GDR1_2162967692305623296,313.5446896370644,44.54576502612879
GDR1_2162964187605719552,313.4309679822503,44.38687966623428
GDR1_2162964221964184576,313.4732654487216,44.35506262687733
GDR1_2162958415178355072,313.1284210728053,44.509743992849266
GDR1_2163142828184692096,312.8075101096676,44.53140687578138
GDR1_2066789596287297152,313.0083480216711,43.453681189931295
PSO_J205641.026+434300.610,314.17095942146153,43.71683472711279
GDR1_2067032657073752832,311.90609721686684,43.790262603465216
2MASS_J20521101+4408102,313.0458853532696,44.136154225640865
GDR1_2067145494455617920,312.0135189163679,44.761594198632714
GDR1_2162955803828352896,313.08206238923265,44.41364776502547
GDR1_2162955803828359040,313.07663476663356,44.417247815415685
GDR1_2067032760152922112,311.9084624723275,43.8244836909553
GDR1_2162935737741690752,313.4838204708475,44.18716454211727
GDR1_2067045679428023680,312.0149417101716,44.0915122765281
GDR1_2162944602553072000,313.13898549159535,44.19502858751391
GDR1_2162925120581425536,313.1946161059584,43.92866800428867
GDR1_2162928934512434432,313.0846692723654,43.978514269992296
GDR1_2161846499674680576,315.2559847641605,43.09138080512743
GDR1_2162935432798244736,313.3924424919207,44.15194917157517
GDR1_2066865015913923712,312.9166523942454,44.000693431467035
GDR1_2162974186289213312,313.59385886295377,44.62143006229729
GDR1_2162931580213813632,313.16609292875387,44.09671588914086
GDR1_2163068297620372736,313.95073513593525,44.79564050504107
GDR1_2162947729290416128,312.8856620743646,44.21540403068048
GDR1_2162969929975644032,313.7135712787072,44.54141716921885
GDR1_2162947729289614848,312.8818772201587,44.216997522769105
GDR1_2162932993257907584,313.3529477470127,44.04186114412709
2MASS_J20511748+4419138,312.82285415582777,44.320510227004036
GDR1_2162050459082874496,314.4931611210834,43.23758103617509
GDR1_2162136598952029568,314.16196094450794,43.855679441720326
GDR1_2162977553543993600,313.39428501970883,44.48092765807519
GDR1_2162886156638197760,313.43706411291225,44.0208639936179
GDR1_2162939276794011904,313.2045336273203,44.25562054986189
2MASS_J20532229+4427482,313.342909020344,44.46340233834797
2MASS_J20464241+4345102,311.6767508606552,43.75285511525165
GDR1_2162984872167881216,313.27194782347743,44.69846846536033
GDR1_2067129895146679808,312.3152349163703,44.64143107384615
GDR1_2162964496841581824,313.4456533134723,44.38371789574892
GDR2_2162943193804036864,312.9288036017317,44.12516910892633
GDR1_2162122064777006080,314.3020878091701,43.68232215600878
GDR1_2162597397400140160,315.6014326649265,44.70515229758284
GDR1_2067068425564498688,312.31027983709697,44.24717446012993
GDR1_2163147153213158656,313.0989373327809,44.60419976602624
GDR1_2162955705044326016,313.0825762477845,44.38899421731409
GDR1_2162962748790296320,313.5951248039711,44.40700185182296
2MASS_J20563629+4350050,314.1512762254959,43.83476366084601
GDR1_2162938864478448896,313.18891358251716,44.23288224112909
GDR1_2162235658071977984,314.7238729692625,44.257867589283975
GDR1_2067030698568589824,311.8483037499226,43.7443623345733
2MASS_J20523022+4424108,313.12594421002626,44.40300342297011
2MASS_J20483292+4351190,312.13717346483986,43.85529686187581
GDR1_2067034306341810304,311.8229328197555,43.797229447337955
GDR1_2162939826551138944,313.29940799756673,44.25781695517655
2MASS_J20534496+4404139,313.4373248245352,44.07054002115798
GDR1_2162221776736976896,314.57094734880053,43.89535910826638
GDR1_2067030011373814272,311.92083888875317,43.72187408397071
2MASS_J20475256+4345137,311.9689046469143,43.75372371764185
2MASS_J20475256+4345137,311.9691814249403,43.753933096927064
GDR1_2067038429510739968,312.1185543404654,43.86703281019212
GDR2_2067128864343322496,312.33459521203883,44.587055912649575
GDR1_2067128692544636544,312.3531776097068,44.58936993594627
GDR1_2067128795623856256,312.3586594109029,44.5915985982233
GDR1_2067063722575028480,312.593433580032,44.32154509908373
GDR1_2163153578484316160,312.6630857614112,44.51057966295539
GDR1_2163169761929937280,312.6906807725453,44.91994973521837
GDR1_2163139804527939968,312.70243444677425,44.35125186241651
GDR1_2163140453064444544,312.7123320321692,44.39623822222878
GDR1_2163168524970607616,312.7215618553837,44.843405372074415
GDR2_2163140143827638272,312.7244078436413,44.36106131218958
GDR1_2163136810933010048,312.7285924623547,44.336788558571875
2MASS_J20505568+4421442,312.7320366012053,44.36228885009467
GDR1_2163136712151471360,312.73415672096104,44.30605956621016
2MASS_J20505838+4414444,312.74300130377736,44.245689011602586
GDR1_2163140281266601728,312.7448012775342,44.38816458154733
GDR1_2163143133124910976,312.75808597894684,44.50928035781481
GDR2_2163137120170654720,312.75895732627197,44.33585049865385
GDR1_2163135470902128000,312.76399099999657,44.24449775901372
GDR1_2163137360688842752,312.7746285220051,44.396418976812626
GDR1_2163143481019730688,312.783554024994,44.53080372673491
GDR1_2163141793095097344,312.78560002162203,44.40917892403432
GDR1_2163141930532987008,312.80599505929723,44.438384076167374
GDR1_2163138597639123456,312.83267581528133,44.38512183346858
GDR1_2066839246109379328,312.8397843912682,43.60978452469701
GDR1_2066866188438051328,312.8609923952611,44.07370013558396
GDR1_2163139151692568576,312.86852107892304,44.433620803815266
2MASS_J20513057+4403449,312.87778094982986,44.06230837820134
GDR1_2162948691363126144,312.97041974693065,44.2659479554346
GDR1_2066851031501937664,312.9731970513976,43.82538882584947
GDR1_2163144851111005056,312.99458089748686,44.507582858888775
GDR1_2163144614890900096,312.9953329630901,44.471977268312735
GDR2_2163144992848045824,313.01444038679136,44.52921494552285
GDR1_2163146569098464384,313.0281692131269,44.56527860775268
2MASS_J20520797+4354162,313.0332346968879,43.90450137375139
GDR1_2162955258367740800,313.03730855132466,44.36516149141124
GDR1_2162957040779711616,313.0599872396968,44.4864916078677
GDR1_2162930652500328832,313.07690603602447,44.087509519964286
GDR1_2162958488183262208,313.08434130375497,44.508558386514196
GDR1_2162958243371034112,313.0861366316596,44.48316805965867
2MASS_J20522228+4431272,313.0928421719439,44.52425834674143
GDR1_2162944946150831232,313.1057279206491,44.242292870046384
2MASS_J20522940+4438404,313.12254327652545,44.644562905238864
2MASS_J20523394+4429168,313.14143743188987,44.48800174730115
2MASS_J20523441+4438246,313.1434234471775,44.64015497231167
2MASS_J20524172+4434072,313.17381803782797,44.56869278621254
GDR1_2162983398993608832,313.22183076750997,44.671521671289796
GDR1_2162939208074527616,313.22393503246906,44.249178733588536
GDR1_2162982192110675200,313.25242312680695,44.60992466930633
GDR1_2163173197895753856,313.25868523983127,44.77064869890014
GDR1_2162982295189892608,313.2627740239055,44.62006473620192
GDR1_2162984562930222208,313.26933104610674,44.66306602959077
GDR1_2162953226849155200,313.2882560990117,44.3544709649912
GDR1_2162953226848659840,313.29289359864384,44.36349156501661
GDR1_2162927044728304768,313.3098608332277,44.010849018409594
GDR1_2162978996652568320,313.3120958392424,44.57626464159364
GDR1_2162983772656231424,313.3131316807297,44.646762243375136
GDR1_2162978137659071872,313.31612867446495,44.49655982316469
GDR1_2162941377034120448,313.3500163218699,44.36584246897747
GDR1_2162983635217741184,313.35592648117085,44.655971100979926
GDR1_2162965080958924672,313.37369673724385,44.39907650356623
GDR1_2162936596735173888,313.38117468643776,44.21271388821449
GDR1_2162936184418271104,313.38319115843404,44.16305854902611
GDR1_2162940552399428608,313.392087163062,44.33828409470946
GDR1_2162884782249510656,313.4113076860598,43.94082940822763
GDR1_2162980920798407424,313.419539443077,44.64661400364186
WISEA_J205347.21+443037.0,313.44684886450085,44.510212803608184
GDR1_2162960751631826560,313.447892485793,44.306409943314065
GDR1_2162963912729356032,313.45762233009094,44.36206933043575
2MASS_J20535805+4418556,313.4919308840867,44.31544098405629
GDR1_2162966146110331392,313.49262918887024,44.42943657574341
GDR1_2162966146109606528,313.4939417295994,44.42661241635336
GDR1_2162973911411301248,313.52215034873547,44.60811939221653
GDR1_2162967761018582912,313.54124487132634,44.555203943864974
GDR1_2162966798944728320,313.54220198576303,44.5174768189215
2MASS_J20542793+4425037,313.61633239193037,44.41763945812066
2MASS_J20544000+4329558,313.6667161004402,43.498825132878416
GDR1_2162962057301416320,313.6708579212994,44.365240763233906
2MASS_J20544545+4333325,313.68942603152055,43.55899563159698
2MASS_J20551100+4422132,313.7958446621401,44.37034580986128
GDR1_2163068400697047936,313.8998222438554,44.790795145202445
2MASS_J20560205+4337182,314.00855730503815,43.6217241758007
2MASS_J20561812+4348116,314.07554028523964,43.80326212094683
2MASS_J20561960+4345387,314.0817110031915,43.760779692247155
GDR1_2163019575502583296,314.0832991574695,44.707531417123654
GDR1_2162134331203970048,314.113388573125,43.76616641222721
2MASS_J20562950+4314535,314.12293465813525,43.248196090256954
GDR1_2162139210286483840,314.12541084787426,43.85241157335521
HD_199579,314.14491085485685,44.92471300651312
2MASS_J20564400+4346000,314.1833687815177,43.76669443921591
2MASS_J20565659+4349098,314.2358116513892,43.819398128795896
GDR1_2162135327636039936,314.2472540277824,43.79804463179902
2MASS_J20570162+4341387,314.2567903242784,43.694107010511566
PSO_J205702.685+434143.663,314.26120044075367,43.69546243288979
GDR1_2162123198648385024,314.267987947343,43.741480000730775
GDR1_2162239506362783488,314.4054311152652,44.112204802183285
2MASS_J20581428+4353046,314.5595099102536,43.88459856401021
PSO_J205818.503+435346.014,314.5771034612672,43.896088894135396
GDR1_2162221673657763584,314.6267388988931,43.89975752674886
2MASS_J20584906+4353167,314.7044438142389,43.887965999632
GDR1_2162235726791704960,314.7046177588673,44.27115999428571
GDR1_2162235795513138560,314.81188288335704,44.207924323383715
GDR1_2162232531340072832,314.8732497691084,44.179930625089405
GDR1_2162236383929026816,314.8736662712923,44.284495562605485
GDR1_2162231676644797824,314.8864393131778,44.14306109748972
FHK_1,312.2112916666666,43.83047222222222
FHK_7,312.47295833333334,44.171472222222214
FHK_8,312.52520833333324,44.296944444444435
FHK_14,312.6539583333333,44.361333333333334
FHK_15,312.65412499999996,44.34716666666666
FHK_17,312.65616666666665,44.35444444444445
FHK_21,312.6688333333333,44.34738888888888
FHK_22,312.67837499999996,44.36530555555555
FHK_24,312.68720833333333,44.26516666666665
FHK_25,312.690625,44.19863888888887
FHK_26,312.692,44.319444444444436
FHK_27,312.6932916666666,44.52005555555556
FHK_28,312.695875,44.291472222222204
FHK_32,312.70329166666664,44.32316666666665
FHK_35,312.7215416666667,44.39822222222221
FHK_36,312.72325,44.350249999999996
FHK_40,312.72625,44.297944444444454
FHK_42,312.731625,44.40680555555555
FHK_43,312.73170833333336,44.297305555555546
FHK_44,312.7394583333333,44.41272222222223
FHK_45,312.74195833333334,44.49952777777777
FHK_46,312.743125,44.24233333333332
FHK_47,312.7434583333333,44.24561111111111
FHK_48,312.74458333333337,44.291888888888884
FHK_51,312.74670833333334,44.38138888888888
FHK_56,312.75600000000003,44.2249722222222
FHK_60,312.760875,44.49927777777778
FHK_62,312.7635833333333,44.1536111111111
FHK_67,312.7834583333332,44.53055555555556
FHK_68,312.7845833333333,44.28099999999999
FHK_70,312.78962499999994,44.558222222222206
FHK_71,312.7956666666666,44.612305555555565
FHK_75,312.80691666666655,44.539611111111114
FHK_79,312.8151666666666,44.24861111111111
FHK_82,312.82383333333325,44.30830555555555
FHK_86,312.83741666666657,44.43877777777776
FHK_87,312.8435416666667,44.346249999999976
FHK_88,312.844125,44.42102777777777
FHK_92,312.84858333333335,44.52694444444445
FHK_94,312.85020833333334,44.54922222222221
FHK_95,312.85066666666665,44.29891666666665
FHK_98,312.85299999999995,44.30516666666665
FHK_101,312.86058333333335,44.60799999999998
FHK_102,312.86125,44.07347222222223
FHK_106,312.8694166666667,44.22788888888888
FHK_112,312.8865,43.189555555555565
FHK_115,312.88908333333325,44.443583333333336
FHK_118,312.8974583333333,44.51088888888889
FHK_120,312.9079166666666,44.72924999999999
FHK_121,312.908125,43.384638888888894
FHK_122,312.909375,43.95388888888888
FHK_123,312.91108333333335,44.0613888888889
FHK_126,312.91966666666656,43.22061111111111
FHK_127,312.9219166666666,43.798611111111114
FHK_130,312.9254166666666,44.64908333333333
FHK_132,312.93645833333335,44.14636111111111
FHK_133,312.9370833333333,44.43861111111109
FHK_134,312.93816666666663,43.817305555555556
FHK_136,312.94225,44.38583333333333
FHK_137,312.94395833333334,44.37258333333333
FHK_138,312.94758333333334,44.53561111111111
FHK_142,312.95675,44.63127777777776
FHK_143,312.96354166666663,44.25341666666665
FHK_146,312.9820833333334,44.564638888888894
FHK_148,312.9896666666666,44.45483333333333
FHK_150,312.9936666666666,44.62338888888888
FHK_153,312.99662499999994,44.428805555555556
FHK_154,312.9976249999999,43.845
FHK_155,312.9975416666666,44.27286111111111
FHK_158,313.0046666666666,44.544166666666676
FHK_159,313.00679166666663,44.34236111111111
FHK_161,313.0121666666667,44.23105555555556
FHK_163,313.0193333333333,44.625111111111096
FHK_164,313.0220416666666,44.29147222222222
FHK_165,313.02520833333335,44.28777777777777
FHK_168,313.031875,44.062333333333335
FHK_170,313.03566666666666,44.570805555555566
FHK_172,313.04820833333326,44.29855555555556
FHK_173,313.0518333333333,44.60813888888889
FHK_174,313.0536249999999,44.23586111111112
FHK_176,313.0564583333333,44.20058333333334
FHK_178,313.0620416666667,44.34405555555555
FHK_179,313.06312499999996,44.289083333333316
FHK_181,313.06437500000004,44.46972222222221
FHK_182,313.0696249999999,44.258111111111106
FHK_183,313.074375,44.35444444444445
FHK_191,313.09537499999993,44.45041666666666
FHK_192,313.097,43.082361111111105
FHK_193,313.10008333333326,44.532055555555544
FHK_194,313.10175,44.61883333333331
FHK_195,313.10241666666667,44.39863888888888
FHK_196,313.10508333333325,44.43197222222222
FHK_198,313.10658333333333,44.48669444444445
FHK_199,313.1080833333333,44.42277777777777
FHK_200,313.1092083333333,44.573944444444436
FHK_201,313.11129166666666,44.44255555555554
FHK_203,313.11329166666667,44.077527777777796
FHK_207,313.1233333333334,44.57180555555556
FHK_210,313.1287083333333,44.33655555555556
FHK_211,313.13383333333337,44.473388888888884
FHK_212,313.13904166666674,44.52802777777778
FHK_213,313.1409166666666,44.40719444444444
FHK_216,313.1452916666667,44.23347222222222
FHK_217,313.1471249999999,44.555388888888885
FHK_218,313.1475416666667,44.62286111111109
FHK_223,313.1732083333334,44.62213888888889
FHK_225,313.1744166666667,44.44863888888887
FHK_226,313.17749999999995,44.322555555555546
FHK_227,313.1784583333333,44.31963888888888
FHK_228,313.1842916666666,44.29730555555555
FHK_229,313.19233333333335,44.41599999999999
FHK_234,313.21095833333334,43.71541666666667
FHK_235,313.21629166666656,44.428916666666666
FHK_240,313.23066666666665,44.28261111111111
FHK_241,313.231625,44.247083333333336
