g_date,g-r_val,g_mag,g-r_magerr,g_magerr,r_date,r_mag,r_magerr
58229.4540162,0.793307306588888,13.549904806588888,0.025177338824903656,0.021685102999999997,58229.4540162,12.7565975,0.0127927596
58242.4749074,0.7613518943950908,13.53477889439509,0.02516034056530183,0.021655824,58242.4749074,12.773427,0.012808904099999999
58244.4900694,0.7669636114069203,13.53147181140692,0.02265678227784176,0.0186944101,58244.4900694,12.7645082,0.012800344299999999
58246.4454398,0.777537604027847,13.503831204027847,0.025085241636681625,0.021595273199999997,58246.4454398,12.7262936,0.012763758200000001
58247.450833300005,0.7624189588002572,13.459295458800257,0.02499751792831708,0.021509954700000004,58247.450833300005,12.6968765,0.0127356881
58254.4685648,0.7297563903913247,13.471761690391325,0.022578310604284068,0.0186140481,58254.4685648,12.7420053,0.0127787841
58259.44739580001,0.7051940155693313,13.452860415569331,0.02501071226937332,0.0214965083,58259.44739580001,12.7476664,0.0127842035
58262.3871181,0.7719547078182796,13.488847907818279,0.02505610863703442,0.0215667374,58262.3871181,12.7168932,0.0127547802
58263.4262384,0.7835997457679262,13.521620645767927,0.02263136310410418,0.018680971100000002,58263.4262384,12.7380209,0.0127749722
58267.3815972,0.7521763496234435,13.485807449623444,0.022589486235315197,0.018633095500000002,58267.3815972,12.7336311,0.0127707729
58268.4563426,0.775852564230183,13.492529264230182,0.022587702166200846,0.0186420269,58268.4563426,12.716676699999999,0.0127545726
58269.424201400005,0.7532287449446979,13.505961044944698,0.022621921567055083,0.0186598878,58269.424201400005,12.7527323,0.0127890548
58270.4343171,0.7164385852669461,13.505891185266947,0.022641867700538776,0.0186598878,58270.4343171,12.7894526,0.0128243035
58271.4543171,0.8346269095340517,13.560893809534052,0.025181731415705753,0.021707296400000003,58271.4543171,12.7262669,0.012763733000000001
58272.4573495,0.7896269461841392,13.51156034618414,0.022611680145923893,0.018667641999999998,58272.4573495,12.721933400000001,0.0127595933
58273.4220486,0.7633880499111765,13.508799949911177,0.022621235587046942,0.018663858999999998,58273.4220486,12.7454119,0.0127820447
58274.4714931,0.7539721393759216,13.499200939375921,0.02261054720836256,0.018651023500000002,58274.4714931,12.7452288,0.0127818687
58275.4054051,0.7740828729432359,13.514677772943237,0.02262520202879345,0.0186718218,58275.4054051,12.740594900000001,0.0127774347
58276.4538194,0.7765828274431392,13.501749127443139,0.02508113888755908,0.021591143700000003,58276.4538194,12.7251663,0.012762681599999999
58277.40026619999,0.8081150568962272,13.532126456896227,0.022635749334470046,0.018695434599999998,58277.40026619999,12.7240114,0.012761578
58278.446990699995,0.7839679301441738,13.526619830144174,0.022639517405346126,0.0186878201,58278.446990699995,12.7426519,0.0127794025
58279.4076505,0.7847219731246451,13.518252973124644,0.0251129502037354,0.0216233693,58279.4076505,12.733531,0.012770676100000001
58280.3638079,0.8324230194313742,13.522767819431374,0.02260711586337277,0.0186826754,58280.3638079,12.6903448,0.0127294669
58281.450578699994,0.815609697198111,13.496253697198112,0.025050401023911765,0.021580506099999997,58281.450578699994,12.680644000000001,0.0127202338
58282.4529514,0.8165664834191411,13.525747283419141,0.025113669004036384,0.021637922200000003,58282.4529514,12.7091808,0.012747419099999999
58283.3907755,0.7821016218136982,13.5188474218137,0.022627791669890335,0.0186774787,58283.3907755,12.736745800000001,0.0127737522
58285.412164400004,0.8970350718739262,13.538418271873926,0.02510249730727255,0.021662827599999997,58285.412164400004,12.6413832,0.012682951999999999
58287.4492245,0.7348467650578563,13.473285365057857,0.02257795775367523,0.0186159629,58287.4492245,12.7384386,0.012775370900000001
58288.45363430001,0.7545596535415502,13.49087825354155,0.02259651521282252,0.0186398551,58288.45363430001,12.7363186,0.012773343400000001
58289.451134300005,0.7491508109731342,13.524037910973133,0.025142962107393866,0.0216348004,58289.451134300005,12.774887099999999,0.0128103066
58290.3843171,0.773759118949183,13.560115118949183,0.025209939283727882,0.0217060968,58290.3843171,12.786356,0.012821326000000001
58291.4775926,0.7355754030135788,13.480299703013578,0.025054094270489987,0.0215486381,58291.4775926,12.7447243,0.0127813863
58292.4666551,0.7190969819644835,13.524712381964484,0.02267168036824652,0.018685370700000002,58292.4666551,12.8056154,0.0128398603
58293.4790278,0.7297814393667021,13.528291039366701,0.02267196858264347,0.0186904203,58293.4790278,12.7985096,0.0128330179
58294.46636569999,0.7594755608334474,13.524083960833448,0.025137937081280346,0.0216348004,58294.46636569999,12.7646084,0.0128004411
58296.336713,0.7289372298234049,13.518776029823405,0.022656577965216407,0.0186774787,58296.336713,12.7898388,0.012824676
58298.42594909999,0.6843669565735819,13.46335865657358,0.0250433355002232,0.0215165913,58298.42594909999,12.778991699999999,0.012814248
58299.4114005,0.7788041781916153,13.501954478191616,0.022601605054670494,0.0186546426,58299.4114005,12.7231503,0.0127607547
58300.3982639,0.8101326233618202,13.52292312336182,0.025110688678718043,0.0216324329,58300.3982639,12.7127905,0.012750863999999999
58301.40545140001,0.7584757882945521,13.475211588294552,0.0250321282004829,0.021538961699999998,58301.40545140001,12.7167358,0.0127546294
58303.3689931,0.861805263713757,13.566812863713757,0.025181281043903575,0.021718693900000002,58303.3689931,12.7050076,0.0127434395
58304.38526619999,0.8023227548338703,13.52111185483387,0.025110689449738426,0.021629057799999997,58304.38526619999,12.7187891,0.012756589799999999
58305.40892359999,0.7783865228578613,13.515040822857861,0.025109323478059702,0.0216173921,58305.40892359999,12.7366543,0.012773663700000002
58307.392210599995,0.6852133615077953,13.482143661507797,0.025083668127152573,0.0215532612,58307.392210599995,12.796930300000001,0.0128314979
