ID,POW1,PER1,POW2,PER2,Q,M,90%_FAP,95%_FAP,99%_FAP,NU
GDR1_2162989201494332800,0.27359908621916207,9.038308843730665,0.20628043827215908,0.8983386116976076,0.6981672002396797,0.04763577190049573,0.07431882189262254,0.07987732329525606,0.0922718280677496,0.006825653485706034
GDR2_2162948455142499968,0.07086768454742855,1.0719822769486054,0.06552890725919616,122.13974396777735,0.9236825237753887,-0.07322159799638799,0.04090486037796853,0.043745416117521745,0.05011639433542669,0.015989122248035566
GDR1_2162091278451209472,0.13576044929984382,121.98577217991892,0.1086089119375667,0.7817959002416871,0.738204877736457,-0.10630314989075654,0.06929136711015824,0.0743514560444701,0.08564801463950182,0.007950012984315344
GDR1_2067062824937136000,0.4358176790188683,191.14715251466205,0.13995675082058762,134.25701682316483,0.5720603718755217,0.48554648614235457,0.06250376006797234,0.06702860430376896,0.07714151410152617,0.02086789168763394
2MASS_J20510895+4416420,0.1793197293269349,1.1904892992814269,0.1750424217508796,6.149062663729158,0.7836237938229438,0.2442378059061161,0.06392245735318966,0.06855947440000791,0.07892065916535608,0.017123680865759123
GDR1_2162952711451794176,0.5131848828215514,8.264510977312852,0.4178107340191679,1.1342782811570877,0.4060329047234466,0.006738619609485184,0.062395080975084095,0.06692084056688491,0.0770356111515002,0.012929941803805852
2MASS_J20505363+4424305,0.12990905839347047,5.340230268367138,0.11272275526097496,1.2264531420839329,0.8592732523890276,0.34033183715763715,0.06298536006125278,0.0675519880838058,0.07775732802962472,0.028553835885102713
2MASS_J20512059+4420322,0.1438642253295526,1.6237859092888862,0.14181119586407498,1.6051677464109664,0.8095383894053254,-0.11860452719567341,0.06260305111734876,0.06714224720012632,0.07728681555534835,0.007038260460115807
2MASS_J20510029+4424364,0.7086421774449121,7.008938672886845,0.5714321437983009,1.1625358542380206,0.23683408260659494,0.12064017897730991,0.06289587747626801,0.06744788391527409,0.07762098985348308,0.020705552942281415
GDR1_2162978172018122240,0.09142480266848031,15.364299621954048,0.08994545127216678,1.0694408564953413,0.9240922556809966,-0.05811037145057695,0.0624702394163671,0.06699536582881647,0.07710884932383374,0.027399708258917833
GDR1_2067067807089176192,0.099773110975503,0.9118839944087016,0.0914232304143269,58.52444744338982,0.8855123336794467,0.14032200268430287,0.07472994008600087,0.0802159133344615,0.09245242044983656,0.01785274770704307
GDR1_2163140968460295680,0.14847390238745958,250.0,0.08380254819042966,182.5521800272541,0.7274876804363712,-0.3261123599862721,0.06247879332873894,0.06700384772145042,0.07711718479830307,0.007140615666578855
GDR1_2162984631649047936,0.1740261439756177,4.76934392739261,0.16853969721283102,1.2611219633713602,0.782579685752752,0.252508556648985,0.06239643252748451,0.06692218072693759,0.07703692815674937,0.011065340339522405
GDR1_2163143717240796032,0.07173623146074412,1.1648707730234253,0.07166936505785082,0.8737934421029389,0.914376892635624,0.4491274651215769,0.06253665179717874,0.0670612192829588,0.07717356635348067,0.08399306344592267
GDR1_2162221811096717952,0.135641729280171,250.0,0.06389897807034702,0.9490671205911907,0.8543773000367536,0.010429552749909756,0.06496414621960186,0.06968959921567375,0.08024633363639215,0.0154713853902834
GDR1_2067128658184872064,0.2546220760987057,0.9209254187246995,0.25089989501702054,11.683182733640674,0.7323302129521091,0.13451057931223814,0.08280198052572986,0.089208888497402,0.10346660402355075,0.0163899664177101
GDR1_2162951474504020224,0.12615232222952935,8.623538619749432,0.1158767914775838,1.1310209968658287,0.8701931062602989,0.3692833426891314,0.06442320797316915,0.06910415878243086,0.07956247590374438,0.03018865252167613
GDR1_2162947591850664960,0.4455922511953095,1.1416142328264312,0.4114934970370487,0.885224944428077,0.5442911011591106,-0.1036524900229013,0.07163586648342932,0.07687192505747802,0.08855719959273368,0.03197384364693875
GDR1_2162935565942174208,0.07884580968871167,1.066911457774005,0.07281129372651714,1.2456444632170969,0.9052465670566255,0.2815054754918692,0.04001956363382691,0.042797161243634196,0.049027681553468164,0.0444075933676283
GDR1_2162988101982678912,0.10493996227304268,0.9302545404275827,0.08323193758536894,13.892217593911385,0.8765275846736971,0.11210663655621315,0.06071608537635403,0.06510898522056391,0.0749295480239407,0.037867307250550986
GDR1_2163137738645105280,0.17133971461643732,7.759074375756787,0.15862994931284688,3.8841374288495203,0.6769984456757938,0.18588196940750307,0.062481991004403985,0.06700701847653782,0.07712030082201005,0.022876324472436965
GDR1_2162965287117378944,0.24636920560330583,182.5521800272541,0.08807051995500492,44.4967075859497,0.6934317557161993,0.49769511129935406,0.06228840886683241,0.06681506830951164,0.07693166749494126,0.040849957202646996
2MASS_J20511455+4413379,0.1611251355974823,235.49834708820163,0.12454646884288681,154.72348245367584,0.8162451231014634,0.10119856559395933,0.0716674864719293,0.07690325012567371,0.08858792253564718,0.007355554428609012
GDR1_2162949378557115136,0.05784598512141254,103.46366329215404,0.05485111433745715,8.560767851858872,0.9128249862227985,-0.06128134348276872,0.0481026474842234,0.05152315505751186,0.0591851279269314,0.013437439017815252
GDR1_2163139873247408384,0.3862395703030876,1.2433555447546472,0.37607571243376503,0.8324080869896887,0.5569902644302461,0.04898202436661096,0.06230605458359168,0.06683256507685657,0.07694886162558773,0.016376464628193144
GDR1_2162969788241973632,0.09845043870847925,250.0,0.04773838992917641,0.6005487796806507,0.8380382360760638,-0.07140715597073394,0.06079839848253756,0.06519061916891784,0.07500980245530539,0.005417930351224504
GDR1_2162942918926094208,0.052496343495862026,53.959132694959436,0.044781640566097895,1.208563317467839,0.9175403480006398,0.030443430333829808,0.043584581683190224,0.04665423993995216,0.05353535177249774,0.009148294735043468
GDR1_2162955185352996096,0.09335861291738343,250.0,0.06718694186265488,19.975719513061406,0.8888471973027935,0.11192413721246514,0.06280720626236368,0.0673446812148301,0.07748574952319473,0.09159730165187839
2MASS_J20511374+4422252,0.2810204808195674,2.0763971415352636,0.2381789862896601,1.9184282758406064,0.4461851170838893,-0.1411884111549158,0.06273558826187862,0.06728895014342202,0.0774648120975765,0.01079203824751848
GDR1_2162944911791083136,0.24884565053519905,0.7491555955104011,0.19132028807709367,0.7505405510247652,0.7217371805911174,0.13510979594003653,0.04034452283073891,0.043142583577951935,0.049418807456779276,0.012942840921637989
GDR1_2162117563651224960,0.2662205489668793,6.956136400980485,0.2380777968855613,1.1667029672768738,0.7089489665359745,0.03765139514252633,0.06493866412321353,0.06966433845864788,0.08022152329189357,0.013367785305583434
GDR1_2163138361418522624,0.06559440757250883,250.0,0.06398747517380071,149.04334991629088,0.9411499539772031,0.1944457566515969,0.06250434698635374,0.06702918628268845,0.07714208603738004,0.045359977738223936
GDR1_2162902683672550912,0.17409716370675257,0.8155199444573179,0.17023587675258772,4.474952771346484,0.8143282645647754,0.48620214621999625,0.03950325935043207,0.04224009239500203,0.04837972190005524,0.040152711378650764
GDR1_2163135573981345152,0.6970810634277158,7.3649550929997165,0.5409734801814116,1.1536167486101196,0.2591275822430877,-0.0019961565751963404,0.06484448733205359,0.06955447785297465,0.08007711321293626,0.013636759563168947
GDR1_2162221673657766272,0.1947277208897662,167.3534413933319,0.12820708608129938,235.46463857441637,0.7086892717928774,0.08098849466053863,0.06498942772897333,0.06971466120380705,0.08027094887522665,0.011196857012161218
GDR1_2162945976943020416,0.07347817447756658,53.25137367928006,0.06056534380564108,1.0649524044740597,0.9366666114310014,0.1155031019382541,0.048831232833845835,0.05228972270315742,0.06003648447360961,0.057567549541836294
GDR1_2162965012238950656,0.720773233372397,14.435578111177772,0.5774555137192481,1.0711337957632578,0.21332560816816265,0.036096355390420526,0.062432604201899874,0.06695804758990087,0.07707217545495662,0.014426305448245264
GDR1_2163136123738466688,0.06975932068373168,98.37397089427752,0.06139800808372718,76.19262372712728,0.8861833915754722,0.005947886454337955,0.06421538656235481,0.06888194422151697,0.07930838129487898,0.016778855443188686
GDR1_2163135677060562176,0.10707563742797331,10.48409170772308,0.10536065193058827,1.1052515430634993,0.8801639102128681,0.20225851487367558,0.06356218309985119,0.06817063262337468,0.07846860056387338,0.0548681633610284
GDR1_2162949309837722880,0.14373535311437502,1.2483255423543391,0.13855797881871396,0.8301952494955537,0.8255184348702956,0.16349201302826674,0.062444753424554585,0.06697009446919194,0.07708401429246059,0.014468950267661209
GDR1_2163155055959979392,0.14547244137380796,250.0,0.12159294390225993,118.5725175096208,0.7619319851803791,0.1985971744127054,0.06282840535236478,0.06738098197267268,0.07755524743866914,0.028277392265328702
GDR1_2066844954118735744,0.22515329247526458,9.096729161457397,0.19282691353779147,0.8985310588435848,0.7295369674154663,-0.04039033995052894,0.06520377138419992,0.06996046998114896,0.08058609861298853,0.018626387881599104
GDR1_2162969788241971712,0.2662712435329139,12.757230406864755,0.22072980258509395,0.9249560453316296,0.6592210501116273,-0.09508281885919996,0.06072129409165243,0.06511415093432735,0.07493462640399906,0.00785715047147015
GDR1_2163155227752761088,0.1676174356337265,0.8619208438382044,0.16210922349625514,6.351068849651961,0.786911151092282,0.13033774143288085,0.06245002716340781,0.06697532378838524,0.07708915331349467,0.023819177892881176
DPP2017_409,0.17730428765164524,3.340383194835033,0.16410376170569718,0.7694818898199798,0.7829138396941134,-0.2990826371195796,0.1542468152270829,0.16648490024599402,0.1933663464924705,0.008342859224634782
GDR1_2162966798944719488,0.11483929412738851,11.038808181154508,0.10488443959490633,73.68970159081064,0.831311429134723,-0.05608293082697349,0.10518921226679415,0.11352275190559262,0.13198997789890007,0.007650347655424345
GDR1_2162941716335179008,0.3699116489342442,7.483116981783753,0.34886024469707694,1.1504628517786788,0.5895420670865348,0.2702931544889195,0.07568867101507099,0.08123375878399419,0.09360088097647601,0.03729115350516745
GDR1_2163215391652091520,0.195865119684573,0.9100281678783223,0.1779201568395136,10.40349432574429,0.7525209169658904,-0.011089380243647914,0.06271867758967463,0.0672721826531771,0.0774483356521119,0.011242188877546935
GDR1_2065995748890512768,0.40372470776017605,1.2023809038000823,0.3758832751422408,0.8540042940512429,0.5031183671625095,-0.06148652874490781,0.06485155128071399,0.06957798286525027,0.08013670837554235,0.005434939529058362
GDR1_2163140315626343168,0.384152953949015,191.14715251466205,0.34843207835452783,125.92826641131732,0.47333200053787666,0.26628112584407965,0.06249216994730869,0.06701711173326172,0.0771302198689239,0.03345568444559877
GDR1_2162936665453858432,0.07750764336026786,10.790611982995351,0.07538017082249439,1.1022507836265052,0.910727598092067,-0.09095180211221468,0.040126351978698106,0.04290887759871111,0.04915044086517702,0.015298498001634703
GDR1_2162126325384584576,0.22096959651222337,1.1995318282592613,0.20139017378880475,0.8532845566649009,0.7882942599627597,-0.022712168019222302,0.06492684633255334,0.06965262334424835,0.08021001710504916,0.022982457695169097
GDR1_2162221536218867072,0.6028906230031847,18.995635170331266,0.5246654082652806,0.9475128014852151,0.3861002625297746,0.0393850269933367,0.06494905719407175,0.06967464124525956,0.08023164235986677,0.015138862951351148
GDR1_2162946526698717056,0.14998973982174388,9.569722650362934,0.11620327257228072,0.9031451178653107,0.7788451353890751,0.026099688425870578,0.0715469373995898,0.0767838260042982,0.08847079488334779,0.023602933296916897
GDR1_2163136742213531520,0.18186265241632682,5.499372497373976,0.15069448996022458,1.217990376958686,0.7093887572288495,0.2185160419484647,0.06244216676457817,0.0669675295973766,0.07708149371195058,0.009516250445833542
GDR1_2163136364255498624,0.06227569008213881,8.615267332984464,0.05192684873165021,0.8936032553953769,0.9427829866339325,0.3785815818845355,0.049214931721166144,0.05270592484714653,0.06052491525256152,0.01627203893248598
2MASS_J20510663+4421407,0.5366501168903007,1.3974247735885625,0.46626150433088415,0.581954444149615,0.4212279555452859,-0.028496854183791706,0.06247239851314327,0.06699750674622117,0.07711095328246058,0.008795557534264583
GDR1_2163017101601143040,0.09565319674377484,18.517899925789894,0.09471045132210282,1.057187610639691,0.8971669370475381,-0.10577820458330144,0.06060741273679869,0.06498700949472323,0.07477818640259117,0.013840268140554996
GDR2_2162951684957670144,0.09713496497864237,250.0,0.06867418954351576,87.80071304079061,0.821293636168853,-0.18448134507080344,0.051472204242063994,0.05514344023342535,0.06336296622435485,0.007480761343510075
GDR1_2163138601937119360,0.28359138767575903,2.4248942512376948,0.23697009439748623,1.69355363781508,0.6933403472430967,-0.25791377992408415,0.062472296320549105,0.0669974054140653,0.0771108536995874,0.009987324260824267
GDR1_2162078393549548288,0.08663892267924071,0.5518872465277158,0.08647826041003857,1.235768149350822,0.6688696032227105,-0.0929082617032507,0.06495958427644948,0.06968507689225496,0.08024189193951026,0.004361243757579106
GDR1_2162948141606527616,0.10276142134686823,7.033223011417497,0.10035165731563653,211.01752396179336,0.9189828557259166,-0.30361965507644445,0.06479158465188022,0.06950203332476615,0.08002560108560879,0.021771901645913222
GDR1_2163138116611233408,0.13085196305603128,8.85967772606117,0.12965862136233613,1.1236049055128912,0.8119699253192678,-0.07232499811382395,0.06233745039062969,0.06686369596258804,0.07697945419711748,0.030811348117489232
GDR1_2162938074203123712,0.5678909855844085,7.268239032798977,0.434670704087962,1.155715807830799,0.4337714085958486,0.4152459339857391,0.07549551863553641,0.08104248561565432,0.09341345017016293,0.030403489556584937
GDR1_2162127974652045056,0.18625082505282764,4.14011553957902,0.1641640781026356,0.8036710459591853,0.7719764668549446,-0.02421886872932005,0.0655160421853147,0.07028684214030737,0.0809438441325886,0.017898836993307632
2MASS_J20511262+4418454,0.045442845041704726,0.5923991976895105,0.04530590680336344,3.173646375871295,0.9120008395917325,-0.14384332113791481,0.06377820415259579,0.06840058222939413,0.0787294290163517,0.013838350474564482
GDR1_2163144541882323584,0.23157181157341455,4.104015137835293,0.20910400983231053,0.8021461144817803,0.745062235911415,0.48641880545932265,0.06259012916473883,0.06712943435578282,0.0772742245099522,0.017923306784728494
GDR1_2162947798009095808,0.13924936232658758,1.1119110718397691,0.13706040077861906,9.683854603705207,0.8113391643060103,-0.21147385156673543,0.07167985171504504,0.07691550006764454,0.08859993705778281,0.008154833457436252
GDR1_2162949378557095680,0.20841178066766902,1.1705805296973057,0.1939752677783016,6.730086654581448,0.8280895027117297,-0.05254973599104347,0.05081158426656593,0.054438989243555634,0.06256099041855219,0.07272753749600344
GDR1_2162940067068027392,0.39325006925170014,21.916791033608835,0.11286804478464761,20.583378573558488,0.506885267996522,-0.11554604180592588,0.05049465628080259,0.05409574224208279,0.06215928242893613,0.011628496359106509
GDR1_2163135573981345280,0.4678125347904841,5.529332057656912,0.36839787107068356,1.216895140473136,0.4652233820507264,0.19447466801237442,0.06518987793890253,0.06992997735180963,0.08051916456288018,0.009445448018105198
GDR1_2067069937403328128,0.13885927463414793,115.05598312370707,0.09010959259599377,13.055926460006969,0.8362540098485396,-0.16780930752750703,0.040357928411899904,0.0431615750806,0.04945017882509169,0.018546750932920887
2MASS_J20505543+4417461,0.1674076065507877,0.901540681529933,0.16586940753358925,9.370923785241644,0.8101752600451981,0.17797395323247414,0.05523617343188581,0.05921033588374308,0.06810232793783548,0.013782499379621954
GDR2_2067027228235955584,0.2950573580731436,5.615449049902626,0.21543793242774692,1.2124601418708487,0.6987346227055323,0.0122996769755236,0.06476823220540813,0.06947888322228897,0.08000286272965713,0.01604118944354734
GDR1_2162989510731974016,0.31339156234735127,8.230999823334924,0.2840126079028237,1.134595274557999,0.666877858179725,0.5924413639311088,0.06128153860911901,0.06571287380345096,0.07561867503445681,0.05929634196938738
GDR1_2163020881172468608,0.3997599308909871,3.276084898717014,0.33654318209529904,0.7645330490567465,0.5414205026501429,0.23542279744165673,0.06053042728577039,0.06491065819817966,0.07470312299881918,0.006063347100793046
GDR1_2162939208074518912,0.15088406281579111,250.0,0.06802875887243122,0.9094166226070274,0.8136795971517392,0.5171296856882062,0.04076453275195917,0.043594336294236376,0.04994134283252249,0.06677362059807582
GDR1_2163148596322501760,0.052735251368026224,31.9072007562635,0.03608116011667238,84.16050659803663,0.8532143138274375,-0.3852343810311182,0.06270224998200775,0.06724060913967839,0.0773834758446212,0.004146240893526909
2MASS_J20582381+4353114,0.17812789754549527,41.66545507268604,0.16780147001009965,89.59976392202053,0.810453276606121,0.4802873034077813,0.06516709970476557,0.06990739731241309,0.08049698792011707,0.040614771967770295
GDR1_2163144473153865856,0.3210965901160611,10.621232087814507,0.2778035498353391,0.9116629834959018,0.6627870174478294,0.030358752489889368,0.06247129738431716,0.06699641488871519,0.07710988027364096,0.026345048672150633
GDR1_2162251394832460672,0.7156493336541675,6.431558992790259,0.5715385153802512,1.180450978152226,0.1552577367433946,0.1803249424219737,0.06061793120140613,0.06499744137246047,0.07478844240569912,0.009211608226079304
GDR2_2163139804529410944,0.20127951171091202,0.9128929550336619,0.18529930576883416,10.790611982995351,0.7906503511423998,-0.024909726769418553,0.062448382131829065,0.06697369261221964,0.07708755030337028,0.012404196123103317
GDR1_2162886775113495552,0.1191403660107537,4.90179309050564,0.09670694406389058,1.101642811390678,0.8523987544075043,0.22058155846525443,0.0755888221503896,0.08113488087511689,0.09350398859696243,0.05683782520810742
GDR1_2067059732550905600,0.2562894056100382,3.0938359927379504,0.20633613259662506,0.7541655159994702,0.7036261539759984,-0.0662734398043177,0.04015202823134066,0.042940000462589764,0.04919365159472322,0.01414646191308005
GDR1_2163149317877028224,0.07744644431729705,0.9035471196438168,0.0773438537558063,74.85061548357119,0.8866618176798672,0.4992151705135336,0.062480858312377416,0.06700589532027192,0.07711919705266702,0.037350197368913034
GDR2_2162926254452857472,0.48555900648992373,8.743228892173807,0.3916857983405489,1.1255236831565065,0.4589795685941885,0.02817629254548458,0.06573613505420328,0.07052194775566814,0.08121219236861998,0.018742773562005443
2MASS_J20512139+4424054,0.0953077356863345,3.573061698125612,0.09188413013776153,0.7796556308683844,0.8784083510459302,-0.2480327270351282,0.06254327691878149,0.06706778867683597,0.07718002242633681,0.007809850596611503
GDR1_2067074301079809408,0.2463975833785613,4.752594487428073,0.19349434043604333,1.2622982955416278,0.686107365212561,0.13687332051420611,0.05590285210789447,0.059906903582292136,0.06886560324359495,0.08062809479696309
GDR1_2162965699433784192,0.09024795675948895,106.16934447654826,0.08705268479215993,0.9096203796852899,0.9231738191088367,-0.122860325643239,0.06235438536375269,0.06688048808650801,0.07699595603083619,0.03340281098060583
GDR1_2163156052385630336,0.7519093561873511,9.547218333188756,0.6314630472461813,0.9029442510887266,0.23915235654477096,-0.08160466078973003,0.06243393265595491,0.06695936485236988,0.07707346996778225,0.022112039432538838
PSO_J205647.351+434127.587,0.04528493931425997,0.6009406190940284,0.04488846466600333,0.55514022841163,0.902250739549946,-0.1009072885343116,0.06497519736509737,0.06970055439396097,0.08025709351557898,0.007515080214594964
GDR1_2162924673904534272,0.1414455944541524,118.41887778030338,0.11477278824653592,0.5517368726171876,0.839734561030945,0.43827011588659104,0.06517387756984148,0.06993083749496758,0.08055699775849452,0.04641087378908596
GDR1_2162946767216898432,0.13041078076502627,0.8061279849238034,0.11681188887157587,4.158665867994392,0.8049311822914333,-0.13120033213130303,0.043687295939346324,0.04676312622364976,0.05365801456397338,0.012541115820390593
GDR1_2162122339654917120,0.26969592160398426,7.152707035972966,0.25124556711165025,1.15869173022514,0.6870384469248401,0.4293499754172435,0.0651528495898258,0.0698932712196344,0.08048311424144865,0.017603371156526028
GDR1_2163144644952565120,0.1108572901950739,19.877914103665116,0.10409370006526072,0.949620158601988,0.8849063081650892,-0.12236451376324166,0.06244156267828521,0.06696693059958875,0.07708090505809752,0.01213703133803201
GDR1_2163135367823138944,0.08067202462304389,93.89242691968781,0.0782676038149694,66.294780717726,0.8995257054854455,0.32639221499552057,0.07185845114642539,0.07711297641334683,0.08883899446350885,0.039841447403936386
GDR1_2162932851524210816,0.34369939591862103,6.588110785293351,0.34335561157264083,6.5141155044236045,0.6138814496657115,0.7039462495893466,0.039983689280551925,0.042755944681445536,0.04897459478397598,0.029325598535249107
GDR1_2162976419671618816,0.07184915092230246,65.22962318607287,0.058527579710470734,0.8991446871681449,0.8861338655532975,0.4008517980277287,0.061181954209798765,0.06559965783321249,0.07547536817539882,0.03476282377577049
GDR1_2162221639298015872,0.13973251673157971,182.43071191747575,0.07054498571410923,0.5726448635790148,0.8913728545567826,0.07509568927625512,0.06493352033881225,0.06965923936284928,0.08021651513026982,0.030700833836568606
GDR1_2162951749379088640,0.25966243008166645,7.285653935475487,0.23298276866868384,0.8771917714784377,0.7272768524699164,0.06174094176048342,0.062382620128194094,0.06690848476399287,0.07702346884422474,0.027255939281704493
GDR1_2162904161141389696,0.19138320579264406,8.745172010390942,0.15571624677174845,0.8951795395538057,0.7158902172121697,0.5134096096944759,0.04172485515790278,0.04463195555092184,0.05115120866845892,0.04323311004504972
GDR1_2162956903341232128,0.06774329353550775,0.8863845671434731,0.06579874543056081,1.1546009962219093,0.9148618968212361,0.5630318833207836,0.06264666046338578,0.0671854884742339,0.07732930852928065,0.036084312030355684
GDR1_2163136746511218176,0.28276576243862467,6.84353303886362,0.2365246693640922,0.8704213420537362,0.7181476298861764,0.14840045999416832,0.06255576343096284,0.06709535889245585,0.0772407390711125,0.02918331125385978
GDR1_2163149661474923520,0.08129116476584229,60.37907354656238,0.08041093344129746,0.8053284513977168,0.9517600407485026,0.08833447359857723,0.062066417561525096,0.06662547203811382,0.076812892461289,0.06596244390142313
GDR1_2162948107246789120,0.45119681165144004,6.7863357623442555,0.40563778239723364,1.168895387399113,0.5091873288223048,0.01343892608494143,0.06481023296192065,0.06952052009749209,0.08004375912634837,0.024316978278191684
2MASS_J20475581+4329019,0.07704099154885172,1.1670391735927426,0.07269591692979066,0.8057496987729384,0.9296843382924853,-0.01871885547554755,0.06492486027886542,0.06966726941982057,0.08026115591318697,0.07228772449697304
GDR1_2067062618768745728,0.25771116281631473,9.480335991080453,0.2431485629585194,1.1143526595488389,0.6982199160869714,-0.05821526221547529,0.039303284188763166,0.042025197861961155,0.048131544829451804,0.01696604713558671
2MASS_J20522880+4418297,0.38409814333745346,0.9067760633247606,0.3757439653083921,1.1109982325762475,0.5953235365527495,0.30249472192608146,0.06259752663844574,0.06713676936543274,0.07728143254175127,0.038296737790552655
GDR2_2163136059317926016,0.1467321735727644,0.8066084675227408,0.13461192963706353,4.223561238599741,0.845292814547522,0.13443653392284735,0.062466545691915454,0.06699170320645464,0.07710524993159415,0.019692126742014003
GDR1_2067026815919131392,0.09167543028701064,103.31421126915043,0.08888580907028305,79.09967566028192,0.8921668809617347,-0.14004973345772162,0.06462829801138138,0.06934016288367048,0.07986661179226276,0.03343625504512912
GDR1_2162126187945624704,0.17616757693215818,250.0,0.07931089073576846,98.29888948300069,0.8029636008967805,0.2927479939902208,0.06492478409126698,0.06965057902198267,0.08020800924392169,0.037702268370301946
GDR1_2162933882314931968,0.36995281243151024,6.63115349462131,0.3086872899576523,1.1739654327925546,0.41250403016996373,0.03687253125333826,0.04006991884698543,0.042847207793005625,0.04907710860644545,0.007531275212403396
GDR1_2162121961697794304,0.13898930440974772,200.49366411670582,0.08189423904081616,1.145257431109325,0.8411093727307694,0.24398877622992568,0.06501585029562738,0.06974085442194831,0.0802966753056551,0.05840474040798601
