,ztf ID,downsampled mag Q,downsampled flux Q,0.0625 downsampled mag Q,0.125 downsampled mag Q,Keppler file
26271,FHK_468,0.6819401403924411,0.7015238550483821,0.6752471379732256,0.653364137699369,EPIC247027353_all.dat
26272,FHK_47,0.6382347851535048,0.6283129298347371,0.632030626874399,0.6120721072425274,EPIC247027353_all.dat
26273,FHK_473,0.6587086793299648,0.6604135085588491,0.653039098086953,0.6348408676414498,EPIC247027353_all.dat
26274,FHK_479,0.7339055941760163,0.7496400311789955,0.7281161503463763,0.7091307309853706,EPIC247027353_all.dat
26275,FHK_48,0.6382347851535048,0.6283129298347371,0.632030626874399,0.6120721072425274,EPIC247027353_all.dat
26276,FHK_485,0.7339055941760163,0.7496400311789955,0.7281161503463763,0.7091307309853706,EPIC247027353_all.dat
26277,FHK_489,0.6382347851535048,0.6283129298347371,0.632030626874399,0.6120721072425274,EPIC247027353_all.dat
26278,FHK_490,0.6382347851535048,0.6283129298347371,0.632030626874399,0.6120721072425274,EPIC247027353_all.dat
26279,FHK_493,0.7186760824337797,0.8371208627121499,0.7122469820547709,0.6910668157641661,EPIC247027353_all.dat
26280,FHK_496,0.6391990255974234,0.6278768970997509,0.6332441204662096,0.6141385600750435,EPIC247027353_all.dat
26281,FHK_500,0.6382347851535048,0.6283129298347371,0.632030626874399,0.6120721072425274,EPIC247027353_all.dat
26282,FHK_506,0.7339055941760163,0.7496400311789955,0.7281161503463763,0.7091307309853706,EPIC247027353_all.dat
26283,FHK_510,0.6587086793299648,0.6604135085588491,0.653039098086953,0.6348408676414498,EPIC247027353_all.dat
26284,FHK_511,0.7339055941760163,0.7496400311789955,0.7281161503463763,0.7091307309853706,EPIC247027353_all.dat
26285,FHK_514,0.6382347851535048,0.6283129298347371,0.632030626874399,0.6120721072425274,EPIC247027353_all.dat
26286,FHK_517,0.6382347851535048,0.6283129298347371,0.632030626874399,0.6120721072425274,EPIC247027353_all.dat
26287,FHK_524,0.7216802565343283,0.7314875178856185,0.7169803841791855,0.7018775672233214,EPIC247027353_all.dat
26288,FHK_530,0.6382347851535048,0.6283129298347371,0.632030626874399,0.6120721072425274,EPIC247027353_all.dat
26289,FHK_531,0.6382347851535048,0.6283129298347371,0.632030626874399,0.6120721072425274,EPIC247027353_all.dat
26290,FHK_532,0.6382347851535048,0.6283129298347371,0.632030626874399,0.6120721072425274,EPIC247027353_all.dat
26291,FHK_543,0.7339055941760163,0.7496400311789955,0.7281161503463763,0.7091307309853706,EPIC247027353_all.dat
26292,FHK_56,0.6382347851535048,0.6283129298347371,0.632030626874399,0.6120721072425274,EPIC247027353_all.dat
26293,FHK_562,0.6587086793299648,0.6604135085588491,0.653039098086953,0.6348408676414498,EPIC247027353_all.dat
26294,FHK_566,0.6202659638344246,0.6213484767130119,0.6140122698537026,0.5939510787056717,EPIC247027353_all.dat
26295,FHK_567,0.6202659638344246,0.6213484767130119,0.6140122698537026,0.5939510787056717,EPIC247027353_all.dat
26296,FHK_569,0.6202659638344246,0.6213484767130119,0.6140122698537026,0.5939510787056717,EPIC247027353_all.dat
26297,FHK_571,0.6202659638344246,0.6213484767130119,0.6140122698537026,0.5939510787056717,EPIC247027353_all.dat
26298,FHK_575,0.6382347851535048,0.6283129298347371,0.632030626874399,0.6120721072425274,EPIC247027353_all.dat
26299,FHK_576,0.6382347851535048,0.6283129298347371,0.632030626874399,0.6120721072425274,EPIC247027353_all.dat
26300,FHK_577,0.6364947339003367,0.6377845859549159,0.6303810936821028,0.6107407364936596,EPIC247027353_all.dat
26301,FHK_579,0.6420783159678813,0.6416630253230583,0.6361741189298223,0.6172319471822095,EPIC247027353_all.dat
26302,FHK_580,0.6382347851535048,0.6283129298347371,0.632030626874399,0.6120721072425274,EPIC247027353_all.dat
26303,FHK_62,0.6382347851535048,0.6283129298347371,0.632030626874399,0.6120721072425274,EPIC247027353_all.dat
26304,FHK_67,0.6382347851535048,0.6283129298347371,0.632030626874399,0.6120721072425274,EPIC247027353_all.dat
26305,FHK_75,0.6382347851535048,0.6283129298347371,0.632030626874399,0.6120721072425274,EPIC247027353_all.dat
26306,FHK_79,0.6382347851535048,0.6283129298347371,0.632030626874399,0.6120721072425274,EPIC247027353_all.dat
26307,FHK_8,0.5943797183734552,0.7636583406714217,0.5884348279443253,0.569506509406329,EPIC247027353_all.dat
26308,FHK_82,0.6382347851535048,0.6283129298347371,0.632030626874399,0.6120721072425274,EPIC247027353_all.dat
26309,FHK_86,0.6382347851535048,0.6283129298347371,0.632030626874399,0.6120721072425274,EPIC247027353_all.dat
26310,FHK_98,0.6382347851535048,0.6283129298347371,0.632030626874399,0.6120721072425274,EPIC247027353_all.dat
26311,GDR1_2065995748890512768,0.7194735229185808,0.7348885696375428,0.713442386397685,0.6936857135239706,EPIC247027353_all.dat
26312,GDR1_2066790146043148928,0.7339055941760163,0.7496400311789955,0.7281161503463763,0.7091307309853706,EPIC247027353_all.dat
26313,GDR1_2066844954118735744,0.7339055941760163,0.7496400311789955,0.7281161503463763,0.7091307309853706,EPIC247027353_all.dat
26314,GDR1_2066855807501721472,0.7181724859418386,0.744380470596411,0.7122325025971644,0.6928088075068778,EPIC247027353_all.dat
26315,GDR1_2067026815919131392,0.7181724859418386,0.744380470596411,0.7122325025971644,0.6928088075068778,EPIC247027353_all.dat
26316,GDR1_2067026953358039552,0.7181724859418386,0.744380470596411,0.7122325025971644,0.6928088075068778,EPIC247027353_all.dat
26317,GDR1_2067030011373814272,0.7181724859418386,0.744380470596411,0.7122325025971644,0.6928088075068778,EPIC247027353_all.dat
26318,GDR1_2067032760152922112,0.7181724859418386,0.744380470596411,0.7122325025971644,0.6928088075068778,EPIC247027353_all.dat
26319,GDR1_2067034237622346240,0.7181724859418386,0.744380470596411,0.7122325025971644,0.6928088075068778,EPIC247027353_all.dat
26320,GDR1_2067034546860024960,0.7181724859418386,0.744380470596411,0.7122325025971644,0.6928088075068778,EPIC247027353_all.dat
26321,GDR1_2067059732550905600,0.6436111659265804,0.6470973928261895,0.6376072579910008,0.6183171884780584,EPIC247027353_all.dat
26322,GDR1_2067061691055800448,0.6436111659265804,0.6470973928261895,0.6376072579910008,0.6183171884780584,EPIC247027353_all.dat
26323,GDR1_2067062618768745728,0.6436111659265804,0.6470973928261895,0.6376072579910008,0.6183171884780584,EPIC247027353_all.dat
