mjd,mag,magerr
58216.5127083,17.6313667,0.0247962996
58217.4916319,17.8719902,0.0272600837
58217.5144329,17.8929901,0.0275007263
58218.4938542,17.7524357,0.0259714406
58218.5182986,17.9001083,0.0275833104
58242.4753704,17.8376617,0.0268761497
58244.4896065,17.7994976,0.0264626779
58246.4459028,17.7318726,0.0257630423
58247.4503704,17.8300858,0.0267929696
58252.4883218,17.6859894,0.0253112465
58254.4695023,17.8949604,0.0275235344
58255.4709606,17.8884659,0.027448507
58256.4712037,17.868763,0.0272234995
58257.4319097,17.7942924,0.0264073517
58257.4741319,17.7708931,0.0261616986
58258.4518866,17.8167191,0.0266475417
58259.4483333,17.6481171,0.0249516368
58262.387581,17.6965561,0.0254137013
58263.4286806,17.5919533,0.0244395062
58266.3629167,17.9299622,0.027935382
58268.4568056,17.8299675,0.026791675
58269.4246644,17.9251385,0.0278778579
58270.4333681,17.9369011,0.0280185416
58271.4237384,17.8359604,0.0277052112
58271.4242014,17.6886463,0.0259674955
58271.4533796,17.8090897,0.0265652966
58272.4729861,17.8514252,0.0270286966
58273.4229861,17.8078041,0.0265515
58274.4710417,17.8776054,0.0273240041
58275.4072801,17.8107185,0.0265828185
58276.4547685,17.8112259,0.0265882723
58277.4027083,17.8807545,0.0273599755
58278.4502199,17.7427673,0.0258729849
58280.3647454,17.88097,0.0273624454
58281.4534144,17.7914639,0.0263773855
58282.4515046,17.7936592,0.0264006294
58283.3917245,17.8655434,0.027187096
58285.4131019,17.7596226,0.0260451492
58287.4496759,17.888546,0.0274494272
58288.4531713,17.7812042,0.0262693223
58289.4506713,17.7969131,0.0264351722
58290.3852662,17.7369881,0.0258145332
58291.4765741,17.9248047,0.0278738886
58292.4671181,17.9352264,0.0279984325
58293.4775926,17.8134308,0.0266120322
58294.4668171,17.9695969,0.0284173787
58296.3503819,17.8013229,0.0272734426
58296.3508449,17.8039894,0.02730616
58296.3675463,17.7956009,0.0264212303
58297.4165856,17.8040962,0.0265117753
58298.4254977,17.7751102,0.0262055956
58298.4378819,17.7313919,0.0264456868
58299.4109375,17.7735214,0.026189046
58300.3987269,17.7440224,0.0258857217
58301.405,17.8761902,0.0273078531
58301.4059144,17.883812,0.028326463
58301.4091319,17.8452263,0.0278232414
58302.3822454,17.6383533,0.0248608105
58303.3680324,17.8773232,0.0273207799
58304.3857176,17.7574463,0.0260227863
58305.3946875,17.8351822,0.0268488638
58307.3917593,17.965498,0.0283667352
58310.4072917,17.7429047,0.0258743763
58312.4053241,17.9491806,0.0281669758
58313.3918171,17.7418671,0.0258638635
