mjd,mag,magerr
58216.5127083,18.8235989,0.0443668626
58217.4916319,18.8062496,0.0439022705
58217.5144329,18.765358,0.0428366326
58218.4938542,18.8102951,0.0440099165
58218.5182986,18.8100948,0.0440045744
58242.4753704,18.8209248,0.0442947634
58244.4896065,18.7439919,0.0422958694
58246.4459028,18.7360554,0.0420977548
58247.4503704,18.8792858,0.045910459
58252.4883218,18.990675,0.0492527373
58254.4695023,18.7656021,0.0428428836
58255.4709606,18.8370819,0.04473323
58256.4712037,18.862339,0.0454321131
58257.4319097,18.8947372,0.0463533252
58257.4741319,18.8432178,0.0449014865
58258.4518866,18.8044033,0.0438532643
58259.4483333,18.5625305,0.0381123275
58262.387581,18.9079742,0.0467378832
58263.4286806,19.1152782,0.0534360185
58266.3629167,18.8863678,0.046112638
58268.4568056,18.8331985,0.0446272269
58269.4246644,18.7921162,0.043529328
58270.4333681,18.7874565,0.0434074514
58271.4237384,18.7040329,0.0447533615
58271.4242014,18.6415825,0.0430296287
58271.4533796,18.837019,0.0447315015
58272.4729861,18.7447605,0.0423151478
58273.4229861,18.8792763,0.0459101871
58274.4710417,18.8767567,0.0458385721
58275.4072801,18.7519016,0.0424947999
58276.4547685,18.810606,0.044018209
58277.4027083,18.8038197,0.0438377783
58278.4502199,18.8911915,0.046251107
58280.3647454,18.8096123,0.0439917371
58281.4534144,18.738224,0.0421517454
58282.4515046,18.8235321,0.0443650633
58283.3917245,18.8252392,0.0444111824
58285.4131019,18.7963867,0.0436414815
58287.4496759,18.7964592,0.0436433963
58288.4531713,18.7885132,0.043435026
58289.4506713,18.8673153,0.0455717705
58290.3852662,18.8418159,0.0448629558
58291.4765741,18.7537937,0.0425426327
58292.4671181,18.7774963,0.0431487225
58293.4775926,18.8723183,0.0457128547
58294.4668171,18.8592091,0.0453445874
58296.3503819,18.7125111,0.0449946932
58296.3508449,18.7251663,0.0453582592
58296.3675463,18.7892857,0.0434552133
58297.4165856,18.7069702,0.0413840637
58298.4254977,18.9419365,0.0477468371
58298.4378819,18.7848854,0.0471286029
58299.4109375,18.8352242,0.0446824543
58300.3987269,18.8491859,0.0450660624
58301.405,18.819355,0.0442525148
58301.4059144,18.8213158,0.048254054
58301.4091319,18.7156906,0.0450856574
58302.3822454,18.7555275,0.042586498
58303.3680324,18.8454018,0.0449616127
58304.3857176,18.826128,0.0444352441
58305.3946875,18.8940048,0.0463321693
58307.3917593,18.8634186,0.0454623736
58310.4072917,18.8077316,0.0439416543
58312.4053241,18.7828064,0.0432863459
58313.3918171,18.8475914,0.0450220183
58314.4259838,18.803709,0.0438348725
58315.3616319,18.8594666,0.0453517772
58316.3475231,18.8433456,0.0449049957
58318.3656829,18.7836876,0.0433092453
58320.3920949,18.9126492,0.0468748361
58322.4019676,18.8459721,0.0449773148
58323.4709838,18.7962799,0.0436386913
58324.4785185,18.7964878,0.0436441489
58325.2762037,18.7585392,0.0426628813
58326.4156366,18.912262,0.0468634591
58327.3429514,18.8388443,0.0447814465
58327.3751157,18.768856,0.0466444567
58328.3740625,18.6768436,0.0439913087
58328.3745139,18.6668682,0.0437162295
58329.3665741,18.7849827,0.0433429666
58330.3615278,18.7361259,0.0420995094
58330.3949769,18.7369347,0.0456999466
58330.3954398,18.7087822,0.0448883325
58332.3310417,18.8126411,0.0440725386
58332.3632639,18.7461987,0.0459713675
58332.3637269,18.7448826,0.0459326729
58333.3248032,18.7876377,0.043412175
58333.3534491,18.6400394,0.0429882295
58333.353912,18.6431179,0.04307089
58334.3493171,18.7608547,0.0427217782
58334.4068634,18.6819706,0.0441336371
58334.4073148,18.6608505,0.043551445
58335.36375,18.7046356,0.0447704755
58335.364213,18.6938229,0.0444650725
58336.3482639,18.8378105,0.0447531529
58336.3628009,18.7828979,0.0470682196
58336.3632523,18.7635174,0.0464846529
58342.3439236,18.9113197,0.0468358323
58343.3421412,18.819252,0.0442497544
58344.4278819,18.8509331,0.045114439
58345.3354167,18.7792282,0.0431935415
58345.3701157,18.6492157,0.0432352908
58347.4121065,18.9161282,0.0469771773
58349.3212384,18.77775,0.0431552865
58350.37375,18.7911835,0.0435048752
58351.3631019,18.7816544,0.0432564393
58352.2896644,18.9280739,0.0473310687
58352.3129282,18.7660809,0.0465613082
58353.2161921,18.8738422,0.0457559898
58353.3083796,18.7168045,0.0451176055
58353.3797222,18.8163338,0.0441713929
58354.2690856,18.7271519,0.0418772213
58354.3086111,18.6186333,0.0424195379
58354.3898958,18.7058258,0.0413563773
58355.2808565,18.8245354,0.0443921722
58355.3067708,18.6822357,0.0441409983
58355.4265278,18.7509365,0.0424704663
58356.2794792,18.7879181,0.0434194915
58356.3109838,18.7510872,0.0461154841
58357.3148727,18.8570461,0.045284275
58358.2320139,18.8859215,0.0460998416
58359.3015509,18.6697254,0.040497981
58359.3452199,18.8479404,0.045031663
58360.3024884,18.7278137,0.0418935418
58361.2398032,18.8266563,0.044449538
58362.3239352,18.8880615,0.0461611971
58363.2651968,18.9854736,0.0490886942
58364.3015856,18.7999172,0.0437345654
58365.2015972,18.7537537,0.0425416008
