ID,POW1,PER1,POW2,PER2,Q,M,90%_FAP,95%_FAP,99%_FAP
0.6706501164584624,3.4315036606113303,0.0028371360085721197,222.52661922539883,1.004099612484682,-0.03255408190267313,0.06490289113188887,0.06962887632375847,0.0801866936689687
ID,POW1,PER1,POW2,PER2,Q,M,90%_FAP,95%_FAP,99%_FAP
0.6721181840963489,3.4315036606113303,0.002837136008572175,222.52661922539883,1.004099612484682,-0.03255408190267313,0.06490289113188887,0.06962887632375847,0.0801866936689687
ID,POW1,PER1,POW2,PER2,Q,M,90%_FAP,95%_FAP,99%_FAP
0.6721181840963478,3.4315036606113303,0.00283713600857241,222.52661922539883,1.004099612484682,-0.03255408190267313,0.06490289113188887,0.06962887632375847,0.0801866936689687
ID,POW1,PER1,POW2,PER2,Q,M,90%_FAP,95%_FAP,99%_FAP
0.6721181840963478,3.4315036606113303,0.00283713600857241,222.52661922539883,1.004099612484682,-0.03255408190267313,0.06490289113188887,0.06962887632375847,0.0801866936689687
ID,POW1,PER1,POW2,PER2,Q,M,90%_FAP,95%_FAP,99%_FAP
0.7496468579518007,1.8122409171571294,0.0002497784824110495,222.58683877368023,0.9665089239492086,0.08628275877669511,0.060708940482533696,0.06510189931824814,0.07492258192747564
ID,POW1,PER1,POW2,PER2,Q,M,90%_FAP,95%_FAP,99%_FAP
0.7356208870390375,1.8122409171571294,0.0002497784824110636,222.58683877368023,0.9665089239492086,0.08628275877669511,0.060708940482533696,0.06510189931824814,0.07492258192747564
ID,POW1,PER1,POW2,PER2,Q,M,90%_FAP,95%_FAP,99%_FAP
0.7507362262762666,1.8122409171571294,0.0001901144466034535,222.58683877368023,0.9665089239492086,0.08628275877669511,0.06071823252500223,0.06511111464261196,0.07493164144445066
