ID,RA,DEC,rPOW1,rPER1,rPOW2,rPER2,rPOW3,rPER3,rPOW4,rPER4,rQ,rM,rNu,rMean,r90%_FAP,r95%_FAP,r99%_FAP,flag,gPOW1,gPER1,gPOW2,gPER2,gPOW3,gPER3,gPOW4,gPER4,gQ,g90%_FAP,g95%_FAP,g99%_FAP
GDR1_2163136192456870016,312.83106326015115,44.325146090175686,0.06659762340106849,1.0848727409527652,0.06055876943491314,0.5195455776749023,0.05695815846592313,0.5203446491467176,0.0451996915567576,1.5012921967259094,0.9090818792983196,0.31375878279652847,0.06969119087839948,17.171662231012657,0.06253597335328144,0.06706054654614499,0.07717290522174428,False,0.05219867476074649,0.5075744164500853,0.05085846517378015,6.401294198178695,0.04862789283691767,1.1812401185057142,0.047337050903179266,1.7712483527515688,0.9730404472194127,0.07025638613137933,0.07538499968986728,0.08683303534973656
GDR1_2162134880959435904,314.1945193774256,43.767239662532866,0.670650116458473,3.3715123096417754,0.5132292198711859,0.7696133015745188,0.4917537865937942,1.41593576704332,0.445201591355684,0.5860697247246516,0.21602756481759838,-0.03255408190267313,0.008242055742809793,17.12875148013245,0.06490289113191999,0.06962887632378931,0.08018669366899901,True,0.45961797548390687,3.371364063612834,0.35081911242886427,0.7695953815093741,0.32317325218817705,1.4161654033415805,0.3062216293695713,0.5860884667030026,0.24030969547419048,0.07127452069311975,0.07649354784398958,0.08814102638163258
GDR1_2162128009011784832,314.5450978433306,43.885607658494436,0.463195352761236,1.0009043661433403,0.35408557909955124,0.9964714442653783,0.24085867087573193,0.998929319020456,0.2268574860169319,0.5001554813054951,0.558687901499481,0.19980308170410044,0.023115618599988796,15.738759987959865,0.06553911240143158,0.07030971062574673,0.08096630200048963,False,0.39207090210001994,1.0007664635697682,0.3372276215037717,0.9964041975218485,0.2400499990916536,0.500107019994396,0.1827456935114138,0.9937570398859217,0.6271840765127827,0.07208929415301768,0.0773623534532083,0.08912927065678351
GDR1_2066790146043148928,313.063094833578,43.502067898891696,0.3458608835540346,1.0006570582499965,0.2770634374673751,0.9937817143362057,0.2491319295164091,0.5001554813054951,0.23504558611542223,0.9962263218648008,0.681977090953879,0.10170968776206524,0.030626959854600403,16.51341547033333,0.06530764352657979,0.07006343490696211,0.08068721755033974,False,0.3522196734319459,1.0005231136421175,0.2820107502387992,0.500107019994396,0.1955368113756374,0.9966455477043129,0.17253793421632158,1.0027175328513978,0.6176626642761802,0.07132142361975195,0.07654001378593271,0.08818660054457762
GDR1_2163139937669407872,312.6557508284225,44.34805504775345,0.2367488118172443,6.048294312112774,0.21341409581384232,0.5002136239889606,0.21085919827467517,0.9954917105753208,0.2045820941576353,0.5441988259538733,0.742248177673499,-0.06665640441106661,0.009869623213356367,15.32480987120253,0.062475843164619106,0.06700092239525929,0.07711430996880107,False,0.20315162430561937,6.042729812597687,0.17853810568052508,1.0017044415996847,0.17223706778101022,0.9990191670480886,0.16407019002973625,0.8559266068906694,0.7176789602291892,0.0680069772938935,0.07298497313703929,0.08409982361909836
GDR1_2163145984982389632,312.916507636757,44.553945873148145,0.25470521236981986,1.0023737155745616,0.24653295687747787,0.9994126678960129,0.2212789525007719,182.5521800272541,0.21327916865062976,0.9916013989061335,0.6808050576795323,0.4901433166783781,0.05485782057927791,16.54426884177215,0.06227044406873405,0.06679725519337185,0.0769141625488567,False,0.25790590720613843,0.9997500858206567,0.18415772923193402,1.0021942250223521,0.17418109229761103,0.9978033412069389,0.16151483249974832,183.02821276984776,0.7577107652321091,0.0680446793000291,0.07305946798818651,0.08425500717774453
GDR1_2162886568955114112,313.4279200391176,44.06351857361957,0.13832440333618592,0.9043521977751381,0.1230317284847216,1.1143526595488389,0.11513675759600366,9.480335991080453,0.11396672811722525,9.730273298948001,0.851772485554396,0.30788684595808263,0.03248622385723308,15.453546489272028,0.04019035786946305,0.04297809456537161,0.049231272949137914,False,0.12804199710452938,9.739679322847818,0.11496722097630356,0.9048152451078096,0.11253255941976927,1.114327971485349,0.11130218078180398,1.0130867480024186,0.8619315739177429,0.04151318020922374,0.04440337497643297,0.05088495839737383
GDR1_2162988754817727232,313.6121692637456,44.79805822787978,0.15539405887997443,11.591652357794953,0.14667055617390007,1.0909949827718617,0.12512815966826385,0.9205517318402199,0.12255313607733546,1.093051114331493,0.8275308193228347,0.5773711723377204,0.07288549019046704,15.681671987692308,0.06091704782677805,0.06532257268654773,0.0751711565416273,False,0.12126998401522471,11.599892042814917,0.1131331743301997,0.9205045702317244,0.09994651372835947,0.9982893162463256,0.09413458286852079,0.9180308699922476,0.8681407752265506,0.06731227765615418,0.07224179049412198,0.0832493856366099
2MASS_J20533662+4439529,313.40262665227465,44.66467215720368,0.33095984255378846,3.2087630887765997,0.2685894214958955,0.7608079801959173,0.26100557392328966,1.4467238647099636,0.20254086339096164,0.762379531657052,0.44376914107176285,0.41262135527035826,0.009986539680120613,16.721199944303795,0.0624292428352362,0.06695471454209201,0.07706889997170893,True,0.18882289004461253,1.0007263095274854,0.18446320758915702,0.9990191670480886,0.16274851023635173,0.9978033412069389,0.15025439353659062,0.99634825086616,0.6116093079240247,0.06865396096776956,0.07368196447798957,0.08490732278057789
GDR1_2163141208978477312,312.63467375634264,44.43817851699804,0.1705963452917385,1.0018789897634055,0.1633484137298901,0.995247672015797,0.14545175060477422,0.9994126678960129,0.1347425624990202,211.01752396179336,0.7129030733361691,-0.04272555043076986,0.008280610907535572,17.764991392405065,0.06240259136472044,0.06692828765363812,0.07704292957459834,False,0.22135588220239893,1.034819557037799,0.1985171044718406,0.5078705603212212,0.19484405389423035,29.586920765024384,0.16076864954444295,0.964602405145801,40.85512803226351,0.08706850842653653,0.09358620421737099,0.1080914149690455
GDR1_2162240708953684992,314.5397046059057,44.184086431611995,0.17535495688882027,1.0043575143808818,0.17266654323293798,0.5003985859745954,0.14107563776956508,191.14715251466205,0.11974887279276152,1.017956323315101,0.8690656311147832,0.18640033907282597,0.0476137070144411,18.411467504299065,0.03943517029166516,0.04215628646720846,0.04826103321008895,False,0.1633108071412906,55.95948904872213,0.16096143644149724,0.9797660524738067,0.1560463505523952,1.0181174469022984,0.15415878849263764,1.0226779534472807,0.7875216277512922,0.05391251017459352,0.057762145894030156,0.06637810358216356
GDR1_2067120514926515200,312.1200287972347,44.403194018955965,0.4173647266383903,9.017099354611183,0.3493999988403538,1.1211226506227425,0.3124852774163728,0.8979514594646623,0.2872592315416706,0.9001414687185355,0.5246423231823361,0.013071655355351056,0.007621703637019609,16.555612523765433,0.0609982192003005,0.06541744491417852,0.07529624746949976,False,0.2671723993680536,0.9990191670480886,0.22762253055393583,9.00174644074643,0.22550823866506356,1.001949273455746,0.19577105098459321,1.1211507374730367,0.5134600734432331,0.0689052363795488,0.07394983453534427,0.0852119099727975
GDR1_2162961267026674432,313.4896617057508,44.342379395681846,0.13900449021807712,0.9991667033918239,0.13674706800756392,0.9979386946616549,0.12058257928276386,0.9962245448528303,0.11602810993804058,1.001137816021894,0.8312676925890983,0.21535891198840942,0.013638511577309751,16.743939964102562,0.0631199244737847,0.06770088873142119,0.07793789583512406,False,0.20017613608219526,0.9980462695681211,0.19983252065741292,0.99634825086616,0.1919864533979964,1.0009706634178543,0.12304670806164052,0.8726901973650225,0.704528414721743,0.06950911935359651,0.07460563659345874,0.08598231609304843
GDR1_2162989201494332800,313.57383253288066,44.811134999192745,0.27359908621916207,9.038308843730665,0.20628043827215908,0.8983386116976076,0.1910113896602655,0.5284303258976808,0.18556061515791925,1.1210303391784073,0.6981672002396797,0.04763577190049573,0.006825653485706034,14.531002381176473,0.07431882189262254,0.07987732329525606,0.0922718280677496,False,0.12727966255500775,0.9933778194542394,0.10398621074418181,1.0037476628444673,0.1019011759384138,12.500004032749995,0.10098397787165164,0.925240875595076,0.8059198693986553,0.07846359551276248,0.08432261108508958,0.09737957259910932
GDR2_2162948455142499968,312.9943655202102,44.2490878988824,0.07223453328117704,0.9891853571043463,0.07086768454742855,1.0719822769486054,0.0691857475180593,1.9830868351277586,0.06604759906512855,7.8642843212675775,0.9146817961202746,-0.07322159799638799,0.015989122248035566,16.939160590625,0.04090486037796853,0.043745416117521745,0.05011639433542669,False,0.0725653250964361,1.0347422927298737,0.07151682477720815,122.97673946394829,0.06962271842459059,0.9650873301519037,0.0689813364584791,29.717291015597517,0.9148602321473133,0.043290954682839826,0.04631541382977169,0.0530962248438872
GDR1_2162091278451209472,314.2148785903454,43.38047442503331,0.1663380327222998,0.9994223496992823,0.15501980441191093,0.9976988678747502,0.13576044929984382,121.98577217991892,0.12424667612874699,1.005376905023934,0.806523650777872,-0.10630314989075654,0.007950012984315344,17.180913789679717,0.06929136711015824,0.0743514560444701,0.08564801463950182,False,0.09490950667579551,1.0324056278825626,0.09247777443451347,0.5078850620586275,0.07984329283194815,29.29414390886805,0.0632202681416894,0.9666744738790319,0.6512989669295028,0.07868573414037927,0.08446607336305559,0.09735152795709605
GDR1_2067062824937136000,312.6543514096502,44.30684138979343,0.4986107634626567,1.0023737155745616,0.46251967982589604,0.9945162737039492,0.4358176790188683,191.14715251466205,0.3673541636032161,1.0001512885334793,0.5199693892319193,0.48554648614235457,0.02086789168763394,14.797057259177215,0.06250376006797234,0.06702860430376896,0.07714151410152617,True,0.5122410461765354,1.0024392963873232,0.4298959495426157,0.9944147192199801,0.3965276732016082,191.58193586720728,0.3926738600078051,0.99999396314361,0.4421425794657893,0.06820955442516802,0.07320421428349846,0.08435587356718745
2MASS_J20510895+4416420,312.78730191056013,44.27831364345297,0.1793197293269349,1.1904892992814269,0.1750424217508796,6.149062663729158,0.13481349074410598,0.543397595160201,0.1301092802046459,6.22448359083773,0.7836237938229438,0.2442378059061161,0.017123680865759123,18.22884172435065,0.06392245735318966,0.06855947440000791,0.07892065916535608,False,0.09489116843124844,0.5078888442905044,0.09311750404401037,0.5428627943900372,0.09093142158596135,1.032224236636327,0.08443340012060299,29.62028223669302,0.8620405189015041,0.08458899779383365,0.09088484165330891,0.10490332809039668
GDR1_2162952711451794176,313.25749878643944,44.31827220058873,0.5131848828215514,8.264510977312852,0.4178107340191679,1.1342782811570877,0.3891040842068299,0.5314473484094379,0.3843117635810325,0.8896867251663035,0.4060329047234466,0.006738619609485184,0.012929941803805852,17.29874067120253,0.062395080975084095,0.06692084056688491,0.0770356111515002,True,0.21755840686136743,8.25824630067434,0.19591295118332266,1.1344926080620779,0.16803186142112367,0.5313924708049345,0.15670661204491854,1.1376410051259704,0.025731496750692754,0.0740829999818462,0.0795527559943186,0.09175288636052123
2MASS_J20505363+4424305,312.7234562095467,44.40844658880434,0.12990905839347047,5.340230268367138,0.11272275526097496,1.2264531420839329,0.0868116388532057,0.5507694571311899,0.08290480886029876,106.16934447654826,0.8592732523890276,0.34033183715763715,0.028553835885102713,17.000678722364217,0.06298536006125278,0.0675519880838058,0.07775732802962472,False,0.10685473563218013,103.97984115644674,0.10272595728979284,0.8422572837592535,0.0998108586895876,5.342703560293241,0.09755875864458041,1.2261358198441528,0.8039192896534657,0.07291310690028249,0.07826272378355253,0.09019836652265688
2MASS_J20512059+4420322,312.83581316745375,44.342285888519115,0.1438642253295526,1.6237859092888862,0.14181119586407498,1.6051677464109664,0.1358030854831604,2.632440523387406,0.11461911444823321,0.6178215819948863,0.8095383894053254,-0.11860452719567341,0.007038260460115807,16.97498299079365,0.06260305111734876,0.06714224720012632,0.07728681555534835,False,0.1208870367270315,0.9987757648997231,0.12088135058369696,0.5078259275616319,0.12002750666712517,0.99634825086616,0.11782420774649761,1.0007263095274854,0.6617566283609294,0.06892362969862632,0.07396806035348089,0.08522979442525543
2MASS_J20510029+4424364,312.75123585817425,44.410094107931116,0.7086421774449121,7.008938672886845,0.5714321437983009,1.1625358542380206,0.5600916563798419,0.8730418305283181,0.42350935611014856,0.8751118810858681,0.23683408260659494,0.12064017897730991,0.020705552942281415,18.333751248089172,0.06289587747626801,0.06744788391527409,0.07762098985348308,True,0.23794860731574072,0.8730619189068269,0.19375295307644277,7.014699424304069,0.1739431038549739,0.9973178390902224,0.1522253380052907,1.1661192664628832,0.41853493059620284,0.08405596115509952,0.0902980180091659,0.10419852253121409
GDR1_2162978172018122240,313.2877317325571,44.50295916225333,0.11718227618164818,0.9986751374093034,0.10802394460127081,0.5161111068157274,0.09142480266848031,15.364299621954048,0.08994545127216678,1.0694408564953413,0.9132279547898947,-0.05811037145057695,0.027399708258917833,17.77974153322785,0.0624702394163671,0.06699536582881647,0.07710884932383374,False,0.19840288509402637,0.9814831577810305,0.14632636521815523,61.68046148827074,0.1348140909996431,0.9987215808958669,0.1336250745127945,0.9798388870856325,0.7822837197546353,0.08321448885613177,0.08940702538186174,0.10319839083357168
GDR1_2067067807089176192,312.2990627247952,44.209140069320284,0.10511506937584426,0.5036386316962398,0.099773110975503,0.9118839944087016,0.09623710858208796,1.0175014460758625,0.0914232304143269,58.52444744338982,0.881589488002752,0.14032200268430287,0.01785274770704307,17.492141815891475,0.07472994008600087,0.0802159133344615,0.09245242044983656,False,0.0982587777991482,0.9936942244744991,0.08998201444363808,0.5012370138176631,0.08616288047239168,0.9922545877706994,0.0802614216926304,1.0033996026055576,0.7541969670302409,0.08489604427041485,0.09118859387523753,0.105200328452178
GDR1_2163140968460295680,312.6154861844204,44.39139410498164,0.3420513997194141,0.996469062772273,0.3118740587113045,1.0008910017405337,0.27565651403077845,0.9981840548662192,0.1990239590253092,0.9937859495983905,0.611753062896461,-0.3261123599862721,0.007140615666578855,15.265812181329117,0.06247879332873894,0.06700384772145042,0.07711718479830307,True,0.477851878979996,0.99634825086616,0.4416654559508773,1.0009706634178543,0.40960759049102485,0.9980462695681211,0.23208755923508245,0.9936915781980091,0.14150448070328528,0.06798825702008163,0.0729664218617047,0.08408161656869834
GDR1_2162984631649047936,313.2637373528789,44.663571185242866,0.1920297263744878,0.996469062772273,0.1740261439756177,4.76934392739261,0.16853969721283102,1.2611219633713602,0.1408847623202047,0.8264771295202945,0.7910709701470399,0.252508556648985,0.011065340339522405,17.495358950632912,0.06239643252748451,0.06692218072693759,0.07703692815674937,False,0.10942697546027728,0.9970190942893482,0.1027055187160573,4.769626865987615,0.08711142437579766,0.8263675128905178,0.07553645953449435,0.8248690757779695,6.234725038356579,0.07577720216663662,0.08136792400104433,0.09383494850150038
GDR1_2163143717240796032,312.7537272945984,44.530465728732146,0.08340630301365005,0.9967137007523824,0.08327500433701866,0.9942727130960984,0.07173623146074412,1.1648707730234253,0.07166936505785082,0.8737934421029389,0.9194647265370012,0.4491274651215769,0.08399306344592267,15.958055012658228,0.06253665179717874,0.0670612192829588,0.07717356635348067,False,0.16727672160171314,0.9965904711361562,0.09578282671727774,0.9941735552959596,0.09479008916011747,1.0387632651997014,0.08212970450013186,1.0002379594776274,0.8416446484957945,0.0683597634692789,0.07335306540077793,0.0845019578959564
GDR1_2162221811096717952,314.5817321920033,43.89846388188703,0.2720518888032152,0.9962263218648008,0.22012510526761378,0.9979447155428904,0.20925029860702615,1.001151796308971,0.20503497403954635,0.9991757735399309,0.7030587536860011,0.010429552749909756,0.0154713853902834,16.332937650662256,0.06496414621960186,0.06968959921567375,0.08024633363639215,False,0.26465122402104285,0.9961629642030139,0.25671566427609693,0.9978540545469005,0.234317563781784,1.001009931902668,0.19378117608306916,0.999065495756462,0.693101673982299,0.07128339051456337,0.07648208388127388,0.08808504369339087
GDR1_2067128658184872064,312.34681680905624,44.57699362853485,0.2546220760987057,0.9209254187246995,0.25089989501702054,11.683182733640674,0.23344033915103576,1.090294307789313,0.176840305050238,11.991080499593298,0.7323302129521091,0.13451057931223814,0.0163899664177101,17.435537612727273,0.08280198052572986,0.089208888497402,0.10346660402355075,False,0.13483499113913497,1.0347685618733193,0.130988685448959,11.682246772556555,0.11914874701584001,27.37227105157423,0.10957708584585432,0.9620321366340248,0.8324214607820554,0.0946102531118049,0.10203496732543796,0.1185211113624178
GDR1_2162951474504020224,313.2076249187297,44.317265273447205,0.12615232222952935,8.623538619749432,0.1158767914775838,1.1310209968658287,0.11348828400484633,0.8939070546432119,0.11191591285143915,8.426416810152546,0.8701931062602989,0.3692833426891314,0.03018865252167613,15.59799658622951,0.06442320797316915,0.06910415878243086,0.07956247590374438,False,0.09108047851856413,0.9915284518359924,0.08892546844983512,1.0058829237096898,0.08749590866721088,8.428030200754444,0.08523005236477409,0.5307045304556375,0.8986865290126979,0.07262713077734075,0.07797946605894066,0.08992065708647204
GDR1_2162947591850664960,312.82599171691106,44.21892964524781,0.5551933577335301,7.879547680602515,0.4455922511953095,1.1416142328264312,0.4114934970370487,0.885224944428077,0.37143227511462096,0.8873532427546418,0.43574150526269684,-0.1036524900229013,0.03197384364693875,15.534116549446495,0.07163586648342932,0.07687192505747802,0.08855719959273368,True,0.4600507737935375,7.877387601979949,0.34565696467203594,1.14176014043169,0.3340355352955351,0.885317675532379,0.3165360783087282,0.8872337827012142,0.5059502646343317,0.07468488913168407,0.08017129765847647,0.09240869425581323
GDR1_2162935565942174208,313.41729718195745,44.17929426247285,0.08048427981021782,0.5154558307636937,0.07884580968871167,1.066911457774005,0.07784159818985321,5.004507251282854,0.07381835898444866,9.824458635258397,0.8991735934775549,0.2815054754918692,0.0444075933676283,17.357072902862594,0.04001956363382691,0.042797161243634196,0.049027681553468164,False,0.10060911038442517,0.9024765360884219,0.09593740396479572,15.1952697402017,0.08451960801062039,0.9929763356168091,0.08192133858595677,9.50280828462544,0.9090902080864476,0.044816454644757676,0.047976489196970985,0.05505893845968202
GDR1_2162988101982678912,313.6231402254145,44.75750335500434,0.10493996227304268,0.9302545404275827,0.08323193758536894,13.892217593911385,0.07847795469106857,1.0390593204568956,0.07700662573853657,24.87054705713289,0.8765275846736971,0.11210663655621315,0.037867307250550986,16.58704143128834,0.06071608537635403,0.06510898522056391,0.0749295480239407,False,0.0977701233771583,0.5088976364100433,0.09266767372677416,20.76709649789825,0.08659726480501469,0.9646950543476808,0.0855512661995864,1.1494435922734185,0.9136634847009489,0.06772647022396283,0.07267038518229815,0.08371013351416261
GDR1_2163137738645105280,312.8444553863257,44.3521006870259,0.17133971461643732,7.759074375756787,0.15862994931284688,3.8841374288495203,0.13672667625330043,0.5335426196428141,0.1365819150011256,1.3419941283153864,0.6769984456757938,0.18588196940750307,0.022876324472436965,16.11277988386076,0.062481991004403985,0.06700701847653782,0.07712030082201005,False,0.13959885935925365,3.8841979240606794,0.11418311160526728,0.7934683211390348,0.10040038919327843,7.743468402084644,0.09942220346749146,0.7951613334718007,0.8508115459461499,0.06806537056105479,0.07304283951347697,0.084156616670406
GDR1_2162965287117378944,313.3769366489555,44.445401246216534,0.3508590854374348,1.0028689302163032,0.31703029035157887,0.9940292717567737,0.2700901082388408,1.0001512885334793,0.24636920560330583,182.5521800272541,0.5834826514755929,0.49769511129935406,0.040849957202646996,17.857208163291137,0.06228840886683241,0.06681506830951164,0.07693166749494126,False,0.27764164188415796,0.9918028451805821,0.2557488474806464,180.48334576176526,0.202005423704768,1.0004658187986217,0.1936767084326854,1.0030426271237982,0.533430125192955,0.09227188928026384,0.09921275119340815,0.11464567351359067
2MASS_J20511455+4413379,312.8106511817742,44.22717526035429,0.1611251355974823,235.49834708820163,0.15833257423849656,0.9930566973343238,0.14157093736363993,0.9954917105753208,0.12454646884288681,154.72348245367584,0.8162451231014634,0.10119856559395933,0.007355554428609012,17.319683960516606,0.0716674864719293,0.07690325012567371,0.08858792253564718,False,0.1493618565803949,0.9987757648997231,0.14110940294064897,0.5003263600986046,0.1286507712574437,1.0017044415996847,0.10593030531916807,1.003912245271584,0.6207688466747157,0.07655415287943536,0.08218447004914185,0.09473913567514274
GDR1_2162949378557115136,312.9246367931808,44.26892642828634,0.08098133850290112,0.5055077206839612,0.07382097598260957,1.022571464093387,0.05784598512141254,103.46366329215404,0.05534907655932563,0.9906335673094834,0.9078232800762026,-0.06128134348276872,0.013437439017815252,15.806769566903071,0.0481026474842234,0.05152315505751186,0.0591851279269314,False,0.13931584658858032,0.9908095010071205,0.13797546829812615,1.0066239242573567,0.13446006660045437,0.5009377520793198,0.1332981180019848,149.62584520569044,0.8557869164453437,0.05090817671918241,0.05457372402775358,0.06277994157154793
GDR1_2163139873247408384,312.6685306707504,44.339344334403286,0.4942346957517163,5.0355433626638195,0.3862395703030876,1.2433555447546472,0.37607571243376503,0.8324080869896887,0.3096376932364446,0.5542281010874804,0.4567742761379567,0.04898202436661096,0.016376464628193144,18.230372762974685,0.06230605458359168,0.06683256507685657,0.07694886162558773,True,0.18599657380850315,5.033506136591863,0.16364048038259274,1.2438977334115926,0.14705764325625517,0.5542070040710004,0.1318188104171268,1.247308396220403,0.10995785525227039,0.08166349149848003,0.08775837380260008,0.10133459364673533
GDR1_2162969788241973632,313.68607457615644,44.52895151743057,0.20130045363794713,0.996469062772273,0.19181435616755588,0.9981840548662192,0.1688121692033961,1.0008910017405337,0.0825670963118377,0.9935427465334492,0.7489385501490534,-0.07140715597073394,0.005417930351224504,14.161540622699382,0.06079839848253756,0.06519061916891784,0.07500980245530539,False,0.3361401877036376,0.99634825086616,0.32766748657343664,0.9980462695681211,0.2951820402300351,1.0009706634178543,0.12045338703826247,0.9936915781980091,0.522637139369675,0.06754943563125873,0.07247682410280772,0.083480092627181
GDR1_2162942918926094208,312.95230917862733,44.088782803535345,0.06594066877759108,0.9962245448528303,0.052496343495862026,53.959132694959436,0.0512612732702586,1.001137816021894,0.048635655688086595,0.5463960586227947,0.8832304116104133,0.030443430333829808,0.009148294735043468,16.984882794291757,0.043584581683190224,0.04665423993995216,0.05353535177249774,False,0.14243471659855853,0.9965910315666874,0.09034972355617243,61.73990050342821,0.08077307861077303,0.9815576840500264,0.07569464894005155,0.5033368101057527,0.6874866656904962,0.04559886894852655,0.048835337057080236,0.05608766267701973
