mjd,mag,magerr
58208.5127083,18.7235069,0.0463956296
58209.5046759,18.7133656,0.046143759
58210.5165278,18.8309479,0.0491946749
58211.4911921,18.7648468,0.0474440493
58211.507963,18.6827831,0.0453966409
58228.4905208,18.8288708,0.0491382517
58231.4428819,18.8612537,0.0500288568
58231.4882986,18.7476254,0.0470030233
58232.5059491,18.8728065,0.050352186
58234.4664352,18.8201752,0.0489029847
58235.4298495,18.8627911,0.0500716902
58236.4288079,18.9327583,0.0520785823
58237.3926273,18.5695515,0.0427871086
58242.4516782,18.9277649,0.0519316308
58244.4481481,18.8172379,0.0488238856
58246.4710995,18.7256851,0.0464499965
58247.4914815,18.7405453,0.0468234941
58252.4708565,18.8703976,0.0502845161
58254.4434954,18.8314476,0.0492082573
58255.4345486,18.762352,0.0473797731
58258.4731481,18.750164,0.0470676646
58261.4692593,18.7314148,0.0465934873
58262.4438542,18.7355022,0.0466962568
58263.4476736,18.7254372,0.0464437976
58267.4709954,18.8843269,0.0506775938
58268.4714468,18.6574326,0.0447912477
58269.446713,18.8292961,0.0491498038
58270.4528356,18.7494678,0.0470499285
58272.4050579,18.7528667,0.0471366048
58273.4631944,18.7130985,0.0461371541
58274.4028472,18.7406845,0.0468270257
58275.4486921,18.8161736,0.0487952977
58276.411412,18.8670101,0.0501895659
58277.4530093,18.7183876,0.0462682396
58278.4071296,18.8484306,0.0496734269
58279.4508796,18.7721272,0.0476323292
58280.4296181,18.6663132,0.0450019129
58281.4036806,18.8068142,0.0485447049
58282.4034606,18.7493248,0.0470462814
58283.4302083,18.7339287,0.0466566533
58285.4292245,18.8431721,0.0495287329
58286.4277199,18.801281,0.0483974665
58287.4041667,18.7069473,0.0459854193
58288.4087963,18.8046494,0.0484870151
58289.4098727,18.7400494,0.0468109585
58290.4258333,18.7407761,0.0468293466
58291.4249653,18.7591,0.0472961962
58292.4267245,18.7554989,0.0472038984
58293.4572222,18.7636356,0.0474128313
58294.4538889,18.8401413,0.0494455881
58295.3846644,18.6194572,0.0439074971
58297.4480324,18.7712917,0.0476106629
58298.475625,19.0527306,0.055787839
58299.4539815,18.7533607,0.0471492112
58300.4754745,18.777668,0.0477763712
58301.3275579,18.8082066,0.048581861
58302.4247917,18.6770325,0.0452582203
58303.4261343,18.9106407,0.0514320955
58304.4356481,18.7983131,0.04831874
58305.4477083,18.8021755,0.0484212153
58307.3414583,18.8563595,0.0498927608
58310.3416435,18.7304745,0.0465698913
58311.3646875,18.7580833,0.0472701043
58312.3712963,18.8332806,0.0492581688
58313.3654398,18.7223511,0.0463668369
58314.3875116,18.7640152,0.047422599
58315.4066435,18.7871475,0.0480242968
58316.3914352,18.7885666,0.0480615608
58317.3854977,18.6476173,0.0445601903
58318.4135417,18.8343105,0.0492862426
58319.3925116,18.8009014,0.0483873747
58320.4527431,18.8378334,0.0493824258
58321.4154514,18.7878513,0.0480427667
58322.4350347,18.7842236,0.0479476154
58323.4326042,18.7121735,0.0461142883
58324.4269676,18.6826477,0.0453933626
58325.4242477,18.9303837,0.0520086326
58326.4732639,19.04986,0.0556949787
58327.4476968,18.7185535,0.0462723561
58329.4038542,18.7896175,0.0480892099
58330.4451505,18.8752365,0.0504205599
58332.4535995,18.752739,0.0471333452
58334.3090856,18.7570724,0.0472441912
58336.2939236,18.8048534,0.0484924726
58337.3688657,18.7406502,0.0468261465
58343.3891782,18.7992439,0.0483434126
58346.3218866,18.7975273,0.0482979342
58347.3486574,18.6890755,0.0455488376
58348.3465278,18.7230072,0.046383176
58360.1695139,18.7299843,0.0465576053
58361.2225926,18.612381,0.0437458307
58362.2448727,18.6650105,0.044970911
58363.3022454,18.7326641,0.0466248617
58364.2564699,18.7504692,0.047075443
58365.2890278,18.7843342,0.0479505174
58366.2611921,18.8051167,0.0484994575
58368.2662731,18.7770939,0.047761403
58370.2381366,18.7951775,0.0482357964
58371.2665972,18.7749786,0.0477063805
58380.3415856,18.7440662,0.0469126627
58382.1970602,18.8512917,0.0497524142
58383.2208681,18.7569504,0.0472410768
58384.2537384,18.8901386,0.0508428775
58386.1635532,18.7977142,0.0483028963
