g_date,g-r_val,g_mag,g-r_magerr,g_magerr,r_date,r_mag,r_magerr
58242.4753704,1.8173823076466462,18.723598007646647,0.05824852477251243,0.0547797754,58242.4753704,16.9062157,0.0198006779
58244.48960650001,1.7706666905014785,18.55654009050148,0.05459086235194908,0.051094867300000006,58244.48960650001,16.7858734,0.019221778999999998
58246.4459028,1.6916377363763715,18.596615536376373,0.05558740179677032,0.0519436188,58246.4459028,16.9049778,0.0197944362
58247.4503704,1.7039426682641903,18.44349036826419,0.05245705469154912,0.0488901362,58247.4503704,16.7395477,0.019013078899999997
58252.4883218,1.762458961167031,18.705444461167033,0.05793893035678959,0.0543816723,58252.4883218,16.942985500000002,0.0199888311
58254.4695023,1.7499272475318293,18.560155547531828,0.054698021365786643,0.051166866,58254.4695023,16.8102283,0.019334564
58259.44833330001,1.7877171014613147,18.51983760146131,0.05379387944309501,0.0503341779,58259.44833330001,16.732120499999997,0.0189803056
58262.387580999995,1.6298037113792425,18.44630531137924,0.05263900331319522,0.048947949000000004,58262.387580999995,16.8165016,0.0193639603
58263.4286806,1.7040980730571356,18.531925573057134,0.05420593674982168,0.0506087728,58263.4286806,16.827827499999998,0.019417407
58268.4568056,1.7489220936981944,18.705741593698196,0.05796388718747247,0.0543816723,58268.4568056,16.9568195,0.0200610552
58269.42466440001,1.7997498771632863,18.663836077163285,0.056876298673259246,0.0533954762,58269.42466440001,16.8640862,0.019591745
58270.4333681,1.7382165213717649,18.511230621371766,0.052288403039816286,0.0486503132,58270.4333681,16.7730141,0.0191630926
58271.42373840001,1.6333418001976057,18.551795000197608,0.05487862467171033,0.051028579500000004,58271.42373840001,16.918453200000002,0.0201927591
58271.424201400005,1.675736170663864,18.551815770663865,0.05480693509191009,0.051028579500000004,58271.424201400005,16.8760796,0.019997105
58271.4533796,1.6162083227650896,18.553124722765087,0.05479245686611878,0.051028579500000004,58271.4533796,16.936916399999998,0.0199573897
58272.472986099994,1.665903462313505,18.592254962313508,0.05551588209731619,0.051825500999999996,58272.472986099994,16.926351500000003,0.0199030302
58273.42298609999,1.7076676090798415,18.542430209079843,0.05438750649145741,0.050790589299999994,58273.42298609999,16.8347626,0.0194503702
58274.471041699995,1.7658213723363687,18.53806107233637,0.054212657551725336,0.05071412769999999,58274.471041699995,16.7722397,0.0191595796
58275.4072801,1.815483923665905,18.813456423665905,0.06048211760252093,0.0569805168,58275.4072801,16.9979725,0.0202807114
58276.45476849999,1.7441804210988892,18.64963122109889,0.056650391197797044,0.0530787408,58276.45476849999,16.9054508,0.0197968204
58277.402708300004,1.7319257582523129,18.547120858252313,0.05444797403058347,0.050890632000000005,58277.402708300004,16.8151951,0.0193578266
58278.4502199,1.7992844419438647,18.603363541943867,0.05554498888321999,0.0520819426,58278.4502199,16.804079100000003,0.019305881100000002
58280.3647454,1.6796788752376095,18.62877937523761,0.05629957544172504,0.052619535499999995,58280.3647454,16.9491005,0.0200206563
58281.453414400006,1.7715546381184808,18.55212183811848,0.054520267983919395,0.051028579500000004,58281.453414400006,16.7805672,0.0191974919
58282.4515046,1.7258262893591692,18.61553198935917,0.05592042507112883,0.0523287281,58282.4515046,16.8897057,0.0197179653
58283.3917245,1.800657712104016,18.761332012104017,0.05915157175150267,0.0556385554,58283.3917245,16.9606743,0.0200813245
58285.413101900005,1.7695273214535483,18.54728302145355,0.05438665118590328,0.050890632000000005,58285.413101900005,16.7777557,0.0191846658
58287.4496759,1.6875700162821232,18.664136316282125,0.057076494893211746,0.0533954762,58287.4496759,16.9765663,0.0201655496
58288.4531713,1.768051605601979,18.63016170560198,0.05619756519893412,0.052675489299999996,58288.4531713,16.862110100000002,0.019582113300000002
58289.45067130001,1.7405186792592708,18.51124397925927,0.05228459824378041,0.0486503132,58289.45067130001,16.7707253,0.0191527084
58290.38526619999,1.721915100862578,18.723112900862578,0.05841953689696856,0.0547797754,58290.38526619999,17.0011978,0.0202982388
58291.476574099994,1.7772377085873572,18.703089508587357,0.057784092291120664,0.0542491712,58291.476574099994,16.9258518,0.019900471
58292.4671181,1.7583915924588354,18.582869692458836,0.05513772574014552,0.051611516600000004,58292.4671181,16.8244781,0.0194015503
58293.4775926,1.7132415913654846,18.549039891365485,0.05453233052126766,0.0509437546,58293.4775926,16.8357983,0.0194553062
58294.4668171,1.7739024442663371,18.77872234426634,0.059666462136698295,0.0561005063,58294.4668171,17.0048199,0.0203179698
58296.3503819,1.7897525995781436,18.566365799578143,0.05493452927734574,0.0513283499,58296.3503819,16.7766132,0.019575571599999998
58296.3508449,1.7860839861288262,18.566365086128826,0.05493974867165469,0.0513283499,58296.3508449,16.7802811,0.0195902139
58296.3675463,1.7796457504862673,18.56633935048627,0.05481077469332206,0.0513283499,58296.3675463,16.786693600000003,0.0192255434
58297.416585599996,1.7004535572313877,18.564722857231388,0.05487901267446163,0.051262408499999995,58297.416585599996,16.8642693,0.0195926391
58298.4254977,1.6366405393040537,18.59874343930405,0.05573073976666239,0.051984164900000004,58298.4254977,16.962102899999998,0.020088851499999998
58298.4378819,1.6488824840861227,18.599175084086124,0.05582410529605105,0.051984164900000004,58298.4378819,16.9502926,0.0203464329
58299.4109375,1.6893667035829303,18.53575270358293,0.054309084069401915,0.050685223200000004,58299.4109375,16.846386,0.0195060186
58300.398726900006,1.7003805049690257,18.467382604969025,0.05291616157760437,0.049334969400000005,58300.398726900006,16.7670021,0.0191358551
58301.405,1.7594190072634603,18.653771007263458,0.05671453245590206,0.0531679019,58301.405,16.894351999999998,0.0197411347
