ID,Q,M
GDR2_2162951684957670144,0.028378638731555772,-0.18448134507080344
GDR1_2163138601937119360,0.04048435656081093,-0.25791377992408415
GDR1_2162078393549548288,0.010250702241163315,-0.0929082617032507
GDR1_2162174910053832448,0.0027351750643690564,-0.2926412191596355
GDR1_2162948141606527616,0.12111263063789479,-0.30361965507644445
2MASS_J20523169+4429592,0.018930684787251767,-0.12102449619830069
GDR1_2163138116611233408,0.1419692852550586,-0.07232499811382395
GDR1_2162938074203123712,0.08870751079194236,0.4152459339857391
GDR1_2066862542012143488,-0.005075630503846558,-0.08071023827372859
GDR1_2162127974652045056,0.08482528505261194,-0.03078959934302747
GDR1_2162239678161489664,0.025455079523291634,-0.04756373562266607
2MASS_J20511262+4418454,0.0665125302631324,-0.061346001473030196
GDR1_2162273522506513792,0.10661489373677467,0.21427297620700167
GDR1_2163144541882323584,0.10599926645849081,0.45619831104480957
GDR1_2162947798009095808,0.04030527061697648,-0.21147385156673543
GDR1_2162949378557095680,0.368479671373315,-0.052549735991043484
GDR1_2162940067068027392,0.040367929525967114,-0.11746715118306687
GDR1_2163135573981345280,0.028311437730956655,0.1944746680123744
GDR1_2067069937403328128,0.09344943257730233,-0.16780930752750703
2MASS_J20505543+4417461,0.08789872303540383,0.16240069869574592
GDR2_2067027228235955584,0.07060239732699342,0.0122996769755236
GDR1_2162989510731974016,0.260604255555052,0.5924413639311088
GDR1_2162968791809534848,0.006032187297729684,0.031907517890492565
GDR1_2163020881172468608,0.021325958875173728,0.23542279744165673
GDR1_2162951474501233536,0.034846504813200126,-0.23314849402933122
GDR1_2162939208074518912,0.3562127491695555,0.5171296856882062
GDR1_2163148596322501760,0.01625790730743443,-0.38149574341381776
2MASS_J20582381+4353114,0.16602404741448415,0.46152875530188625
GDR1_2163144473153865856,0.11892884412391638,0.030358752489889375
GDR1_2162251394832460672,0.013391232849300624,0.1803249424219737
GDR1_2162975217080719104,0.018335572265803683,-0.10761054968168506
GDR2_2163139804529410944,0.05948183628718576,-0.024909726769418553
GDR1_2162886775113495552,0.3157369145426822,0.22058155846525443
GDR1_2067059732550905600,0.05020396130415998,-0.06479511359323427
GDR1_2163149317877028224,0.23391284080128033,0.4992151705135336
GDR2_2162926254452857472,0.06392958781831244,0.02817629254548458
2MASS_J20512139+4424054,0.029337965870426773,-0.2480327270351282
GDR1_2067074301079809408,0.37888736131859796,0.13687332051420611
GDR1_2162965699433784192,0.20220280109993166,-0.122860325643239
GDR1_2163156052385630336,0.038093179004056725,-0.08160466078973003
GDR1_2162924673904534272,0.28811132829721187,0.43827011588659104
GDR1_2162946767216898432,0.03931890771908155,-0.13120033213130303
GDR1_2162122339654917120,0.07036781392699969,0.4293499754172435
GDR1_2163144644952565120,0.07445532350181255,-0.12236451376324163
GDR1_2163135367823138944,0.24138744551601415,0.31620218132803934
GDR1_2162932851524210816,0.12201708695545155,0.7212131524236252
GDR1_2162976419671618816,0.22003943952983268,0.3942259825660829
GDR1_2163066029870618624,0.021276967132729082,0.013271905140978663
GDR1_2162221639298015872,0.14508594668918645,0.07509568927625512
GDR1_2162951749379088640,0.1161856081881181,0.06174094176048342
GDR1_2162904161141389696,0.16997050599087882,0.5134096096944759
GDR1_2162956903341232128,0.22691319424632406,0.5458873521264327
GDR1_2163136746511218176,0.15652470847487646,0.13203214790188658
GDR1_2163149661474923520,0.4909958228789295,0.08833447359857721
GDR1_2162948107246789120,0.07793049874014085,0.01343892608494143
2MASS_J20475581+4329019,0.43162537910213683,-0.01871885547554755
GDR1_2067062618768745728,0.06620882985774351,-0.05821526221547529
2MASS_J20522880+4418297,0.15749522105110692,0.30249472192608146
GDR2_2163136059317926016,0.09147094396476606,0.13443653392284735
GDR1_2067026815919131392,0.17267259400091614,-0.14004973345772162
GDR1_2162126187945624704,0.17491051672393987,0.29274799399022083
GDR1_2162933882314931968,0.023930262421597428,0.03801662130201932
GDR1_2162121961697794304,0.30981705421952216,0.24398877622992568
GDR1_2163138288400926464,0.14569838526715884,-0.023716975660443212
GDR1_2162952470933669632,0.12954306874914961,0.14407420008948407
GDR1_2162964977879706112,0.011634903769919169,0.24652353266631621
GDR1_2163139731509868160,0.024038561749824213,-0.11661511163491614
GDR1_2162951027824541312,0.10863219320961226,-0.0167196448674883
GDR1_2162091003573281920,0.12154815863067281,-0.1995948497399393
GDR1_2066794818967689472,0.01603273971978528,0.18648602762901356
GDR1_2162975698125115392,0.10211973374981832,-0.16083681342232548
GDR1_2162947420052773760,1.0930327409716094,1.0141303978056972
GDR1_2067026953358039552,0.14133933172317534,0.031907662591947716
GDR1_2163148768121199360,0.04204870448531056,-0.15025486820098227
2MASS_J20505669+4417055,0.024722091742817646,-0.2351971494226594
GDR1_2162977523478063872,0.056450186280304605,-0.03166978678024064
GDR1_2161843098061857280,0.32284703850486185,-0.03644516599511029
GDR1_2067034546860024960,0.024777686296219282,0.09841581144599983
GDR1_2067061691055800448,0.11144549572967201,0.02689726934797015
GDR1_2162127562335172992,0.05801711876416808,0.08275017515325765
GDR1_2162965390195367296,0.40309301228619526,0.6967290519120402
GDR1_2162903680105026176,0.17324246478699878,0.5265427382700042
2MASS_J20511252+4418093,0.02454878753041825,0.03957310550207112
GDR1_2163149214797802752,0.1581444935576936,0.0646830841699346
GDR1_2163140315626346880,0.13109578088708473,-0.10963387841772596
GDR1_2067034237622346240,0.5552237609115347,-0.053418775127753754
GDR1_2162220917743579520,0.24041375912451968,0.6696776481500816
2MASS_J20515226+4418213,0.14561861744949992,0.028258974609352255
2MASS_J20505966+4430153,0.022065528168599413,0.2824057345334405
GDR1_2162223086709799296,0.1446260317584849,0.5339192567998963
GDR1_2162872928138757248,0.3471807080182268,-0.5085388453162565
GDR1_2162960820350057856,0.2080598032084708,0.3196633195779239
GDR1_2162965772447499648,0.014131557208665595,-0.14941360635180576
GDR1_2162065306784469376,0.13620494589232424,0.38184221829976184
GDR1_2162952470933666688,0.13225903226287128,-0.037760095056523134
2MASS_J20534506+4425179,0.036024515195469974,0.10641217162814774
GDR1_2066855807501721472,0.049281044188748915,-0.023623972657024365
2MASS_J20502061+4547221,0.11589134609322577,-0.018791246123301523
GDR1_2162940445026460544,0.18313588776669573,0.2812463524489754
GDR1_2162942128652084096,0.08705157489935905,0.005536687606789483
GDR1_2162237101183363712,0.073731772405415,0.28002446478880916
GDR1_2162939792190072448,0.10245362202432727,0.19873129634651818
GDR1_2162940067068027264,0.4271359115344602,0.16413258431629224
GDR1_2162227205576431488,0.3731888135387144,0.014631744102198155
2MASS_J20533901+4403328,0.024561919882175657,0.19755281638841765
GDR1_2162224147560188672,0.10314969274662207,0.3395460164030816
GDR1_2163148390164061056,0.04644542558675735,-0.07669227542431699
2MASS_J20470481+4349114,0.21276657182654535,0.12492324306354027
GDR1_2163144576233088640,0.06902180686134596,-0.034915086048425435
GDR1_2162939173714801152,0.4131492104096123,0.17524961537343514
GDR1_2162967692305623296,0.13270427634711263,-0.15276888233248045
GDR1_2162964187605719552,0.1525037333659678,0.14977928822002126
GDR1_2162958415178355072,0.13094375414340656,0.30658722415869905
GDR1_2163142828184692096,0.030862195902229807,-0.18022442913146847
PSO_J205641.026+434300.610,0.009809336939311169,-0.003868610506686969
2MASS_J20521101+4408102,0.18460216420210562,0.39477455172160436
GDR1_2162955803828352896,0.15536646560952738,-0.3226764684546724
GDR1_2162955803828359040,0.15138824274906754,0.127072094780945
GDR1_2067032760152922112,0.1523476737825556,-0.2018581833408647
GDR1_2162935737741690752,0.03026298789556916,-0.01804136628782431
GDR1_2067045679428023680,0.10018094613711563,-0.19112290984361285
GDR1_2162928934512434432,0.015685352473871546,0.16601883329611725
GDR1_2162974186289213312,0.07774433586557981,0.08165222434724222
GDR1_2162931580213813632,0.02784851968921502,-0.04000542198334293
GDR1_2162947729290416128,0.08031597871322538,0.619419384584684
GDR1_2162969929975644032,0.3814076161649199,0.10483220530156707
GDR1_2162947729289614848,0.1618570953535365,0.3886356652825518
GDR1_2162932993257907584,0.03680844906685948,-0.1771971584318581
2MASS_J20511748+4419138,0.027850263010263897,-0.10653728597076526
GDR1_2162136598952029568,0.1917500701775599,-0.10884332826905015
GDR1_2162886156638197760,0.08946845209559239,0.17116731958011158
GDR1_2162939276794011904,0.044454623431087886,0.017693722854790785
2MASS_J20464241+4345102,0.07674769190514215,-0.1632350715817165
GDR1_2162984872167881216,0.04540518538108073,-0.07323250776936516
GDR2_2162943193804036864,0.3751730963760771,0.007490861874157261
GDR1_2162122064777006080,0.34162541315798817,0.04253852943579447
GDR1_2067068425564498688,0.03850733843589479,0.08396065842470224
GDR1_2162955705044326016,0.024004633391308015,-0.16414502390651095
GDR1_2162962748790296320,0.24874971806124416,0.38050238197521385
GDR1_2162938864478448896,0.12360192926187519,0.16799330564015633
2MASS_J20523022+4424108,0.04180727728800751,0.003321852988748629
2MASS_J20483292+4351190,0.2825680949657519,-0.6920295638104588
GDR1_2067034306341810304,0.37593285581524116,0.022688102433288445
2MASS_J20534496+4404139,0.22454920960207453,0.3727394254278952
GDR1_2162221776736976896,0.08307602902377201,0.33833835827903186
GDR1_2067030011373814272,0.27458620835944614,0.059972622610881786
2MASS_J20475256+4345137,0.02296398488703957,0.2660667052373756
2MASS_J20475256+4345137,0.02296398488703957,0.2660667052373756
GDR2_2067128864343322496,0.012958465673171797,-0.06556168250707894
GDR1_2067128795623856256,0.07051501001405518,0.30734675395381067
GDR1_2067063722575028480,0.06358199356163688,0.04513968924437136
GDR1_2163153578484316160,0.32940512927556187,-0.5341925927537188
GDR1_2163169761929937280,0.22845097237178016,0.3921936743088648
GDR1_2163139804527939968,0.16021140965868108,0.11196583169175492
GDR1_2163140453064444544,0.20352568970032114,0.28036693920137823
GDR1_2163168524970607616,0.06505851074447076,0.0028686244976712312
GDR2_2163140143827638272,0.04634612941895955,0.11255402591185285
GDR1_2163136810933010048,0.11852814488718909,-0.10927632862402319
2MASS_J20505568+4421442,0.05294408815768406,-0.06659347010508332
GDR1_2163136712151471360,0.2205783268529607,0.235429153928324
2MASS_J20505838+4414444,0.04035852205199175,-0.12049622910901524
GDR1_2163140281266601728,0.10875351602790659,-0.045550630680943116
GDR2_2163137120170654720,0.2682981590913572,-0.24202044567396072
GDR1_2163135470902128000,0.06665752672725704,0.04865211131669741
GDR1_2163137360688842752,0.07894077408402984,-0.022970037848265342
GDR1_2163143481019730688,0.13001450797099615,-0.13403811999062687
GDR1_2163141793095097344,0.06389514884445494,-0.227994920860469
GDR1_2163141930532987008,0.04783052787866234,-0.04099051416454085
GDR1_2163138597639123456,0.38419026343050294,0.6971928171066221
GDR1_2163139151692568576,0.4141831584248309,0.12327097800947588
GDR1_2162948691363126144,0.6223098617965704,0.6138215391285251
GDR1_2163144851111005056,0.2313428551361188,0.41071194846317144
GDR1_2163146569098464384,0.38590697805336566,0.09628834831526363
GDR1_2162955258367740800,0.029112657618844857,-0.1435576121894543
GDR1_2162957040779711616,0.2073213602999037,-0.27948413464156086
GDR1_2162930652500328832,0.1005394740422571,0.004334394687484949
GDR1_2162958488183262208,0.6093010055146458,0.4391709734773496
GDR1_2162944946150831232,0.19402114939718304,0.036680769220866286
2MASS_J20522940+4438404,0.0306142538980416,0.039105861213865584
2MASS_J20523394+4429168,0.019084125032954945,0.028315694495787917
2MASS_J20523441+4438246,0.08495376317531306,0.1871993643974182
2MASS_J20524172+4434072,0.02287410549724455,-0.050014812284599766
GDR1_2162939208074527616,0.5177617831095557,0.38976386450439254
GDR1_2163173197895753856,0.28614187474512365,0.5346377737265208
GDR1_2162984562930222208,0.1376887805989779,0.39085672594647275
GDR1_2162983772656231424,0.10482669890844261,0.2474781254109052
GDR1_2162936596735173888,0.05133708966439963,0.08736470394177492
GDR1_2162936184418271104,0.029543098648441117,0.20179730609656765
GDR1_2162884782249510656,0.06920078810243313,0.025421310063004184
GDR1_2162963912729356032,0.34743780575402056,-0.1890067102108156
2MASS_J20535805+4418556,0.06006316803947875,-0.01055616057505344
GDR1_2162966146109606528,0.23987463203287213,0.22788448280877394
GDR1_2162966798944728320,0.10181321613841848,0.185785432181278
2MASS_J20542793+4425037,0.21517206923153562,-0.06369202910522254
2MASS_J20551100+4422132,0.052047489178182395,-0.058887148255399265
2MASS_J20561812+4348116,0.014078563097752713,0.012171682256166817
2MASS_J20561960+4345387,0.03376644066361236,0.07991433664372377
2MASS_J20562950+4314535,0.13283516878262483,0.1494696969694266
GDR1_2162139210286483840,0.01987867631039879,0.046493882868642755
2MASS_J20564400+4346000,0.041805864539176105,0.10453372384114874
GDR1_2162135327636039936,0.20793422529803432,-0.42821523129396766
2MASS_J20570162+4341387,0.04455457670433412,-0.06722968531268515
PSO_J205702.685+434143.663,0.0705631620107787,0.057769832869844155
GDR1_2162123198648385024,0.02004747209455005,-0.009262820775975348
GDR1_2162239506362783488,0.13353310765036236,-0.12621662675776507
2MASS_J20581428+4353046,0.022315205204520096,0.10639392046963536
PSO_J205818.503+435346.014,0.17148434400413307,0.08779041384532366
GDR1_2162221673657763584,0.3034169017702001,0.10876145015183783
2MASS_J20584906+4353167,0.01626711766995764,-0.054833465645072334
GDR1_2162235726791704960,0.506888021695147,0.30987094683723937
GDR1_2162235795513138560,0.12336302992600519,-0.06806767266944035
GDR1_2162232531340072832,0.11423555668675994,-0.011984189405240838
GDR1_2162236383929026816,0.07600256221445865,0.21621459834067888
GDR1_2162231676644797824,0.0436652954549346,0.09517398160440244
FHK_1,0.12258419530168059,0.17701041960946887
FHK_8,0.035899785669404195,0.14586244393803358
FHK_14,0.3986786537929157,-0.07342298669067666
FHK_15,0.13639752211733175,0.3440814917202933
FHK_17,0.03363492158096293,-0.4276032923163259
FHK_21,0.04696521729588275,-0.16172796175715595
FHK_22,0.0638494123917916,-0.14260772655308734
FHK_24,0.09941284236095699,-0.04943516724928869
FHK_26,0.07109943479930038,0.1327783673813873
FHK_28,0.04020652794598521,0.05424610212868282
FHK_32,0.10096741944513463,-0.46857775077595304
FHK_35,0.11261594940111638,0.19222558172832957
FHK_36,0.2563281931145564,0.37185619249257185
FHK_40,0.09937853986367452,-0.1775783811268132
FHK_42,0.4022043228989332,0.042166219885543976
FHK_43,0.09263826035131494,-0.004545653934578635
FHK_44,0.09585852479309385,-0.031285445085537204
FHK_45,0.02789835164692447,-0.10164470789148058
FHK_46,0.012690852354153178,0.18142150480160746
FHK_47,0.04035852205199175,-0.12049622910901524
FHK_48,0.04992858428619153,-0.024166562426455995
FHK_51,0.02562892144614475,-0.4861938556552372
FHK_56,0.03939450200491564,0.16495384734294796
FHK_62,0.017238681186199617,0.012457041955958491
FHK_67,0.13001450797099615,-0.13403811999062687
FHK_68,0.02559962355430411,0.2873421756552356
FHK_70,0.02918822914374496,-0.263640915628541
FHK_71,0.025748958772499143,-0.0927393924235058
FHK_75,0.03901831679985519,-0.23865356663684625
FHK_79,0.06075921541779861,0.22387018582417015
FHK_82,0.2653471158717245,0.44484818060827763
FHK_86,0.06501323748485849,0.10122123192231995
FHK_87,0.12688549366470156,0.2657931349652885
FHK_88,0.36755433932774534,-0.2944401491645901
FHK_92,0.14297648710759298,0.09732726802572618
FHK_94,0.024988987045463006,0.3041238494570939
FHK_98,0.22800419428050903,0.39817853443924645
FHK_101,0.4351524954447151,-0.07705652889948178
FHK_115,0.05880615663591564,0.007867510324706704
FHK_118,0.012868463170371472,0.24354151109054611
FHK_121,0.015774614730407352,0.0008602458299480266
FHK_123,0.16329270561119483,-0.16139223648449755
FHK_127,0.03399246410275631,0.03701844013138673
FHK_130,0.02111124213992682,-0.005427432256361047
FHK_132,0.012164775142139608,-0.13494845196483415
FHK_133,0.013990468251473358,0.0854529911088212
FHK_134,0.08452851843314362,0.2577065063966013
FHK_137,0.026108412185609522,0.14247172791852136
FHK_138,0.15002458887544923,0.18570330264458115
FHK_142,0.01368619035683537,-0.4899361785763663
FHK_146,0.11780397825795699,0.5183622965148589
FHK_148,0.020594483496801336,-0.3398834335573564
FHK_150,0.014347338066191123,0.12785232436462493
FHK_153,0.04523389064273618,0.021764816450060925
FHK_154,0.01252562472762516,0.034981025833501746
FHK_155,0.04272019734696241,-0.20817036489571655
FHK_158,0.02886698766389835,-0.08067794019293935
FHK_159,0.0246237762195891,-0.20867631317672058
FHK_161,0.03366544333735874,0.07079144097887294
FHK_163,0.1110485914395093,0.704647445641421
FHK_164,0.12161299061019469,0.46926374818610833
FHK_165,0.028230095190064485,-0.12011075757781037
FHK_170,0.1930502163598906,-0.18800944324921742
FHK_172,0.036107136725851266,0.3324795008307438
FHK_173,0.02513777476763359,-0.12091663044685243
FHK_176,0.016889869546342532,0.29484118981761326
FHK_179,0.15357587154994942,-0.07183895702391802
FHK_181,0.08787316796105486,0.11805940206262648
FHK_182,0.017206133282881717,0.19579281871903154
FHK_183,0.019808410013280854,0.10778210330263192
FHK_192,0.01899196702562383,0.2860346966187988
FHK_194,0.009577811266201912,-0.2829486506207112
FHK_195,0.14483161298121985,-0.21725118599162663
FHK_196,0.015256345814891353,0.06247862253189154
FHK_200,0.018055016478724224,-0.0682648272841232
FHK_201,0.143283480266062,-0.009211050155982139
FHK_203,0.09266588639057773,0.02995272222396944
FHK_210,0.33754806642028656,0.25148134183494225
FHK_213,0.11886839203006917,0.05822266095738357
FHK_216,0.01540372511276974,0.12094207784279039
FHK_217,0.02951970691594331,0.13597254044365786
FHK_226,0.022966772953945815,0.11011482930444615
FHK_227,0.07905110991552076,-0.05263067488167915
FHK_234,0.13843941221572376,0.4047467527695715
FHK_240,0.03460176958531088,0.059584294649977436
FHK_244,0.02331146732215959,-0.09066092730037228
FHK_251,0.03468641647307818,0.052730461346407735
FHK_253,0.019964851916597835,-0.32130505175764223
FHK_255,0.15539509930768391,0.03323537092995267
FHK_261,0.14888063427383594,0.2296897814489192
FHK_272,0.05739500212111673,0.25696477774437476
FHK_278,0.03444944262921381,0.1245374970136099
FHK_281,0.017170581270613952,0.27095143323218485
FHK_282,0.010605786842114974,0.08457805780655836
FHK_284,0.024855991810892267,-0.213678191204376
FHK_285,0.19120296509891122,-0.09252416405832428
FHK_286,0.02966417831053404,0.2005251945535469
FHK_289,0.08109600371306055,-0.025702716667359633
FHK_300,0.09922381029606339,0.05327808184517131
FHK_315,0.019065546734438107,0.0513681825337284
FHK_317,0.06158880603911408,0.03741669899820205
FHK_323,0.013350357231961903,0.2170514231160079
FHK_324,0.0050697867078213915,0.20464600503694258
FHK_327,0.2242644550364091,0.07468054676085552
FHK_337,0.0037765884554906526,0.20643608805760308
FHK_344,0.21970649364302958,0.10714227773599302
FHK_348,0.02667955455595264,-0.20456864098175567
FHK_352,0.02633455224587385,-0.3064448758756762
FHK_361,0.10584809156659088,0.36091664967366516
FHK_362,0.11476693389477216,-0.1900348460718364
FHK_370,0.015326577123810404,-0.24272983971969944
FHK_371,0.014999020067311698,-0.01033424727436935
FHK_372,0.03724656225375907,0.09937255904857976
FHK_373,0.008189913764918814,-0.2698083000638732
FHK_375,0.004605660376688337,-0.0861707098416232
FHK_380,0.056359733494422866,0.22144774020286553
FHK_384,0.006455615177178484,-0.0009255810945839691
FHK_386,0.02230690287452089,0.07593952198004683
FHK_387,0.017375282322062535,0.0064498697860166316
FHK_388,0.004538999886313197,0.08628275877669511
FHK_390,0.05105112904082405,-0.14347301441028393
FHK_392,0.01340269025378562,-0.11228157460896895
FHK_398,0.01425265030357529,-0.10047635001725022
FHK_400,0.010476297618206338,-0.023322324776312485
FHK_405,0.16573404135994296,0.44361990850526073
FHK_406,0.17906726611225876,0.16706829920502989
FHK_408,0.029321485900067126,0.19422670337798684
FHK_409,0.26041493627122514,0.296573705002915
FHK_413,-0.005026421636316043,0.1277993754287331
FHK_418,0.06415121186617001,0.22220433234655546
FHK_424,0.018578066533666282,-0.01675297731268394
FHK_426,0.3421687798673431,-0.022071322808821184
FHK_427,0.0570726091056726,0.038534052904144744
FHK_430,0.030208567182336787,0.2268415841919924
FHK_431,0.06629553853142788,0.013789271458486258
FHK_433,0.07809547497110536,0.0198716118686908
FHK_434,0.06943046108877554,0.039873722681972666
FHK_438,0.08957341849976257,-0.13042307577373907
FHK_442,0.13130682917059258,-0.13432617554659754
FHK_444,0.280787396852322,-0.13108249792630733
FHK_445,0.012493426878900472,0.03878113558653145
FHK_447,0.03967871691765719,0.002175069066361306
FHK_449,0.006885231179831428,0.06441747241487947
FHK_451,0.18600607827812,-0.1019747963079476
FHK_452,0.008377806029464705,-0.18074589496130902
FHK_455,0.043233509741675114,0.049721399176478144
FHK_456,0.06627879979695772,0.1902349005806914
FHK_459,0.05155325634396077,0.1996792375027284
FHK_460,0.22727145551485192,0.43658578042396606
FHK_461,0.20934416417540103,-0.07941786350538707
FHK_468,0.007802840393819728,0.010704080999682205
FHK_471,0.07308190211505228,0.20536353950823416
FHK_473,0.3632074547285208,-0.4123334175019056
FHK_474,0.05992216106158752,0.3100191306415417
FHK_479,0.03954358083186824,-0.5658932967019836
FHK_485,0.0436652954549346,0.09517398160440244
FHK_486,0.03200952292618839,-0.05369267441235889
FHK_489,0.024238297320620418,-0.08114909233721772
FHK_490,0.06042820298459534,0.023097977739376586
FHK_493,0.03597822514184715,-0.45129059696512736
FHK_496,0.09299056172017212,-0.05599679179262192
FHK_500,0.11996746707635862,0.2303156348371575
FHK_506,0.1165704011531855,0.2401700818215551
FHK_508,0.026000270320868275,0.06202431975130913
