mean_mag,mean_std
12.436008956420233,0.01465459700389105
12.71868739143969,0.01460444266536965
12.729297376078433,0.012766721924705883
12.921875322506395,0.013272187465473147
13.078224230696202,0.013471197036392405
13.087380688990825,0.013323543634250765
13.141350378481013,0.013505491227848103
13.160263980794703,0.014695638694370862
13.253202853973509,0.014678474133774834
13.38468556,0.018960819191111113
13.812460817777783,0.01217779098
13.941913806962026,0.014001644732594938
14.00024013918575,0.014016641834860052
14.111322786708861,0.014122798802531644
14.129596097148289,0.01384950440893536
14.158701986392403,0.014140245845886076
14.16154062269939,0.014154849811656442
14.195990938607597,0.014193157294303795
14.22607828327402,0.013532088971174376
14.379983898776757,0.013454243995412844
14.443741231666666,0.01441989273966667
14.460411889556962,0.014444355965189875
14.473482460264899,0.01469648700960265
14.531002381176473,0.01435811174117647
14.64589389050633,0.014586326970569623
14.666361271296296,0.014659164006944444
14.67251893913044,0.0129033025826087
14.689359599668876,0.01476772699933775
14.724201862598425,0.015401214601181101
14.768727404066988,0.014652679742583732
14.797057259177215,0.014759628029746836
14.813908508544305,0.014787929041139241
14.825428576821192,0.014831256280463573
14.83070555063291,0.014797241219620253
14.83773164785276,0.014294585196932514
14.862886073025047,0.014828810434296727
14.880948977096775,0.014832103883548385
14.940155315644173,0.014336247645092025
14.961943521333335,0.014902414751333333
14.963962011392406,0.015002954398734177
14.974259790395482,0.01462213643314501
14.974908689240507,0.014938821181645568
14.987753430666668,0.015204980742666668
15.000577871518988,0.014980278729430379
15.041055618819188,0.014608672559040591
15.049190183763839,0.014621179688929887
15.049190183763839,0.014621179688929887
15.093191977777776,0.017393149099999998
15.12139472943038,0.015128905762974685
15.126327520529802,0.01551589583013245
15.192673933544302,0.015219161010443035
15.265812181329112,0.015324994595886075
15.293953728467153,0.013776660839051096
15.295109147151898,0.015356670257278479
15.30016664678899,0.014017596622324161
15.311396306962028,0.015389713428164557
15.32480987120253,0.015407618335126586
15.385969425165564,0.016017359017880796
15.391868904113924,0.015503362478797467
15.401166710264901,0.015277790898013243
15.440702388924048,0.015582329579113926
15.45354648927203,0.01583708183045977
15.457927763468634,0.015308125256826566
15.458944435973596,0.015533753612871288
15.486547941139243,0.01565323013101266
15.508760608053691,0.015396524071476514
15.529573521202531,0.015724759408860763
15.534116549446495,0.015461464726199262
15.545838199180327,0.01687768387295082
15.569150735430464,0.01547704476324503
15.60626866192053,0.015523928224503313
15.608640699440297,0.015581656665485074
15.613451179032259,0.01591185802
15.614338815822785,0.015877442314240507
15.642248783860758,0.015927404232278484
15.645576844303799,0.015936716254746835
15.650632160126584,0.0159456589835443
15.67087337626582,0.015985140865189873
15.687541955828221,0.015207299936809814
15.689936412432434,0.016400119312432432
15.750185492715232,0.015772779952980133
15.806769566903075,0.016482483419858158
15.880368829430381,0.016427075084493672
15.885364830674849,0.015289403145705524
15.921821395546559,0.017113186455060728
15.926571996518987,0.01650487503227848
15.937217684493673,0.01652661476392405
15.94552321170886,0.016545539851898734
15.946455352173913,0.01647921029402174
15.947778094684384,0.01610367175946844
15.958055012658228,0.016893892632594935
15.968770996309964,0.0164331472298893
15.982889322483222,0.01742640844328859
15.989119669157088,0.017055496592337162
15.99650166835443,0.016668220026265824
15.998682344649445,0.016494820857195572
16.05091308283582,0.01657219724458955
16.058203364126392,0.015979846737732343
16.065755702230483,0.01581717135873606
16.068067949050636,0.016843566104746837
16.109626689463603,0.017401763345593867
16.11277988386076,0.016983358909177217
16.122932627300614,0.015746404770858896
16.12621518878327,0.01745148367471483
16.146627497468355,0.017063480878481016
16.17990729576923,0.01686595302576923
16.184641397777778,0.01650416991333333
16.19000485878136,0.01595986674910394
16.19102599177215,0.017169981987974682
16.240582676265824,0.017331649384493667
16.31600544039735,0.017023376432781456
16.32543743152985,0.017296725800559697
16.332937650662252,0.01708352943741722
16.363908255696206,0.017685120919936705
16.369284096518985,0.01774972432848101
16.386555365346535,0.016754129293069308
16.39757221411043,0.01608170674171779
16.42148929050633,0.017882711492721522
16.42533434451827,0.01785528156777409
16.43248228217822,0.01695227842640264
16.437197907911393,0.017939244454746834
16.43917278607595,0.017939801073101266
16.458690968987344,0.01800416559398734
16.48954746329114,0.018104424748101266
16.49450693,0.019114256779333334
16.50542204144487,0.018759402599049433
16.51341547033333,0.019254261752000002
16.51414079683544,0.018225899110443037
16.536406207615894,0.01808811839337748
16.53880926059603,0.01778528889271523
16.540460474907754,0.018200438760147597
16.544268841772155,0.01862483943512658
16.547669854113924,0.01831783363164557
16.55050997047619,0.018324436266031745
16.555612523765433,0.015811123328086422
16.56330697847682,0.017881135814900664
16.58704143128834,0.01719450867576687
16.59267731373057,0.018358409804145076
16.62408673670886,0.01861667181740506
16.624553913804714,0.017886869376430976
16.628129056291392,0.01822417819701987
16.630033622222225,0.019059726466666666
16.648405226490066,0.0183095432307947
16.648644617208415,0.018396099065774378
16.650278862658226,0.01875209535506329
16.665763904746836,0.01877612170822785
16.667725382594934,0.018799629355696203
16.67556898444444,0.01805438850888889
16.690521618670886,0.018916436681645568
16.69428304398734,0.01891613387341772
16.708739242771085,0.017807762721084332
16.716647277254904,0.02071385146901961
16.71683148974359,0.01788762238974359
16.721199944303798,0.019008710038291136
16.724015642666668,0.020150059305000002
16.748250714950167,0.018664838150830563
16.748947030696204,0.019137694830379748
16.817550217843866,0.01834961872472119
16.819040310126585,0.0195126600193038
16.83157484222222,0.018840647031111112
