mjd,mag,magerr
58205.4747106,17.1906528,0.0248172693
58206.4430324,17.1747093,0.0247084629
58206.5220949,17.06604,0.0240045134
58207.4638426,17.1824818,0.0247613247
58208.5127083,17.3269463,0.0258097928
58209.5046759,17.4798851,0.0270689204
58210.5165278,17.6689186,0.0288691819
58211.4911921,17.3416595,0.0259239543
58211.507963,17.3269672,0.0258099586
58228.4905208,17.5927811,0.0281091258
58231.4428819,17.3422375,0.0259284619
58231.4882986,17.3136101,0.0257075466
58232.5059491,17.2971344,0.0255828127
58234.4664352,17.5030518,0.0272743069
58235.4298495,17.6979103,0.0291717853
58236.4288079,17.7040043,0.0292363465
58237.3926273,17.3228912,0.0257785879
58242.4516782,17.2749748,0.0254177656
58244.4481481,17.3278923,0.0258170944
58246.4710995,17.3277473,0.0258159731
58247.4914815,17.2214394,0.0250315759
58252.4708565,17.1350918,0.0244443305
58254.4434954,17.2316666,0.0251040068
58255.4345486,17.8525734,0.0309184026
58258.4731481,17.8112564,0.0304291137
58261.4692593,17.3135166,0.025706837
58262.4438542,17.2680435,0.0253667757
58263.4476736,17.1265316,0.0243884064
58266.4694792,17.3654728,0.0261117555
58267.4709954,18.2126598,0.0359925404
58268.4714468,17.966938,0.0323657691
58269.446713,18.2456532,0.0365392305
58270.4528356,18.1391449,0.0348276012
58272.4050579,17.3142242,0.0257122274
58273.4631944,17.3944302,0.0263452958
58274.4028472,17.2985592,0.0255935304
58275.4486921,17.1951847,0.0248484705
58276.411412,17.0959358,0.0241918024
58277.4530093,17.2092819,0.0249462761
58278.4071296,17.9648781,0.0323384367
58279.4508796,18.8366089,0.0493489653
58280.4296181,18.2869072,0.0372444652
58281.4036806,17.6143799,0.0283197593
58282.4034606,17.2666073,0.0253562443
58283.4302083,17.1018238,0.0242292453
58285.4292245,17.012825,0.0236825682
58286.4277199,16.9903183,0.0235506687
58287.4041667,17.0072403,0.023649605
58288.4087963,17.2146072,0.0249835309
58289.4098727,17.6969604,0.0291617624
58290.4258333,17.2257385,0.0250619426
58291.4249653,17.2932911,0.0255539641
58292.4267245,17.58988,0.0280811209
58293.4572222,17.6295395,0.0284699332
58294.4538889,17.6709709,0.028890362
58295.3846644,17.7104378,0.0293048713
58297.4480324,17.5021667,0.0272663888
58298.475625,17.4166317,0.0265282765
58299.4539815,17.0630493,0.023986036
58300.4754745,17.8756447,0.0311991926
58301.3275579,18.9690132,0.0531629957
58302.4247917,19.1438141,0.0588436089
58303.4261343,19.1224575,0.0581078418
58304.4356481,17.8334045,0.0306892637
58305.4477083,17.6135483,0.0283115748
58307.3414583,17.8010006,0.0303103011
58310.3416435,17.5109959,0.0273456722
58311.3646875,17.5676861,0.027869191
58312.3712963,17.8977661,0.0314736329
58313.3654398,17.4743958,0.02702084
58314.3875116,17.5604534,0.0278009884
58315.4066435,17.6748466,0.0289304536
58316.3914352,17.5880547,0.0280635431
58317.3854977,17.7247715,0.0294588916
58318.4135417,17.9967346,0.0327664837
58319.3925116,17.4819412,0.0270869788
58320.4527431,17.4921093,0.0271767881
58321.4154514,17.3217411,0.0257697515
58322.4350347,17.51577,0.0273887962
58323.4326042,17.7851372,0.0301285516
58324.4269676,17.8765335,0.0312101096
58325.4242477,18.4506931,0.0402970351
58326.4732639,18.8274689,0.049100209
58327.4476968,18.865715,0.0501533523
58329.4038542,18.0624046,0.033686161
58330.4451505,17.463171,0.0269232225
58332.4535995,17.2261314,0.0250647292
58334.3090856,17.1127529,0.0242992416
58336.2939236,17.5340881,0.0275558811
58337.3688657,17.9535065,0.0321884193
58338.3657523,17.7225189,0.029434571
58343.3891782,17.1836033,0.0247689746
58344.3462153,17.3081093,0.0256657135
58346.3218866,17.3386211,0.0259002633
