date,g-r,g,g-r magerr,g magerr
58263.4262384,2.272422383750282,20.951692183750282,0.16028934408947804,0.155201674
58278.4469907,2.280553800753072,21.18657110075307,0.17239169075924649,0.166190624
58279.4076505,2.3713013026648184,21.24511110266482,0.18279925052500243,0.177190542
58280.3638079,2.5839992405362047,21.303376740536205,0.18187279794702726,0.177190542
58281.4505787,2.568349971962867,21.204568971962868,0.1749725946455295,0.17054987
58282.4529514,2.488486910153039,21.34676331015304,0.18456724290312096,0.179118633
58283.3907755,2.5938708378910214,21.48874923789102,0.19395905576954037,0.188543916
58291.4775926,2.2931186793035714,21.271437879303573,0.18154605279971178,0.175112486
58292.4666551,2.531019300591499,21.241466600591497,0.17799568096868426,0.173258662
58344.3094097,2.521841577807237,21.209095577807236,0.175745290395966,0.17107451
58350.3666898,2.190028671724882,20.80318787172488,0.1888283526027547,0.184844017
58351.3617245,2.5866332011748554,21.451726401174856,0.1931310932989173,0.18788743
58366.323125,2.446035701616328,21.179691601616327,0.18312865147995067,0.178400397
58367.3244097,2.5766562312443426,21.32695373124434,0.1832203022032333,0.178400397
58368.2801852,2.574441528088304,21.325696528088304,0.18281559012819731,0.177979231
58368.3259954,2.5799627587863974,21.336409558786396,0.18365986608538637,0.177979231
58369.1919907,2.754573322516805,21.538928522516805,0.19713043062909508,0.192473769
58370.2773032,2.8578309536701134,21.443848553670115,0.18251900260587384,0.178518891
58371.2991667,2.6569084004834487,21.33234250048345,0.18294004046650766,0.178518891
58372.3035648,2.4434389947326807,21.41529799473268,0.19041531218688632,0.184341192
58373.2785532,2.4949527241378675,21.204421524137867,0.17517151700874675,0.170361519
58374.3240741,2.8753740900453515,21.69745279004535,0.25693404231070793,0.253214717
58375.1911343,2.5961479807969106,21.57738728079691,0.257721934487719,0.253214717
58376.2049653,2.6653951953774992,21.4369977953775,0.18911766196876983,0.184332132
58377.1250347,2.488692406025237,21.11881940602524,0.16806058228383172,0.162776589
58377.278669,2.401547015072797,21.078722515072798,0.16762302657713152,0.162776589
58378.2709375,2.939439408090589,21.54033430809059,0.19653800520310322,0.192203045
58378.2778704,2.8930544524689132,21.543559552468913,0.19620187746339438,0.192203045
58389.240625,2.5792924320042125,21.38422793200421,0.1872147562783277,0.182182074
58389.2879282,2.4292840319879367,21.381398131987936,0.18934125728294438,0.182182074
58430.1765394,2.5023897339352175,21.16371713393522,0.17331374220090404,0.168716311
58634.424213,2.9645745925841354,21.926690792584136,0.22091785613240647,0.215767503
