ID,RA,DEC,POW1,PER1,POW2,PER2,Q,M,90%_FAP,95%_FAP,99%_FAP,NU,mean_r,class
2MASS_J20505838+4414444,312.74300130377736,44.245689011602586,0.1216269300790299,3.422457121360212,0.0957511962903408,0.7738597517245508,0.8610274234971073,-0.1204962291090152,0.071653257454644,0.0768891538091992,0.0885740971550639,0.0087102016139694,15.04919018376384,s
2MASS_J20510029+4424364,312.75123585817425,44.41009410793112,0.7086421774449121,7.008938672886845,0.5714321437983009,1.1625358542380206,0.2368340826065949,0.1206401789773099,0.062895877476268,0.067447883915274,0.077620989853483,0.0207055529422814,18.33375124808917,p
2MASS_J20510663+4421407,312.777638321121,44.361312210949386,0.5366501168903007,1.3974247735885623,0.4662615043308842,0.5819544441496151,0.4212279555452859,-0.0284968541837917,0.0624723985131432,0.0669975067462211,0.0771109532824605,0.0087955575342645,15.6455768443038,p
2MASS_J20510895+4416420,312.78730191056013,44.27831364345297,0.1793197293269349,1.1904892992814269,0.1750424217508796,6.149062663729158,0.7836237938229438,0.2442378059061161,0.0639224573531896,0.0685594744000079,0.078920659165356,0.0171236808657591,18.22884172435065,qps
2MASS_J20511252+4418093,312.80219789507777,44.30255956257102,0.472168564946883,0.8865781330366234,0.4563833125707707,1.1393715264850852,0.45243688883928,0.0395731055020711,0.0624390768668521,0.0669644657277899,0.0770784827522543,0.0099767797127676,17.507911318037973,qps
2MASS_J20511262+4418454,312.8025823261458,44.31261411198452,0.0454428450417047,0.5923991976895105,0.0453059068033634,3.1736463758712947,0.9120008395917324,-0.1438433211379148,0.0637782041525957,0.0684005822293941,0.0787294290163517,0.0138383504745644,13.068657866019418,s
2MASS_J20511374+4422252,312.8072667450728,44.37366095322359,0.2810204808195674,2.076397141535264,0.2381789862896601,1.9184282758406064,0.4461851170838893,-0.1411884111549158,0.0627355882618786,0.067288950143422,0.0774648120975765,0.0107920382475184,18.71398950095541,qps
2MASS_J20511455+4413379,312.8106511817742,44.22717526035429,0.1611251355974823,235.49834708820163,0.1245464688428868,154.72348245367584,0.8162451231014634,0.1011985655939593,0.0716674864719293,0.0769032501256737,0.0885879225356471,0.007355554428609,17.319683960516606,qps
2MASS_J20512059+4420322,312.8358131674537,44.34228588851912,0.1438642253295526,1.6237859092888862,0.1418111958640749,1.6051677464109664,0.8095383894053254,-0.1186045271956734,0.0626030511173487,0.0671422472001263,0.0772868155553483,0.0070382604601158,16.97498299079365,qps
2MASS_J20512139+4424054,312.83911742903166,44.40149991620572,0.0953077356863345,3.573061698125612,0.0918841301377615,0.7796556308683844,0.8784083510459302,-0.2480327270351282,0.0625432769187814,0.0670677886768359,0.0771800224263368,0.0078098505966115,13.141350378481016,s
2MASS_J20515226+4418213,312.9677502432141,44.3059157295101,0.131743200501824,0.662699130096249,0.08879106058323,0.6681523313687011,0.8561810230389204,0.0385424227762103,0.0626793933265982,0.0672179452166472,0.0773612038385942,0.0280091086084606,18.200085904761902,s
2MASS_J20522880+4418297,313.1200224959053,44.30822974945297,0.3840981433374535,0.9067760633247606,0.3757439653083921,1.1109982325762475,0.5953235365527495,0.3024947219260814,0.0625975266384457,0.0671367693654327,0.0772814325417512,0.0382967377905526,18.360091347619047,qpd
2MASS_J20523394+4429168,313.14143743188987,44.48800174730115,0.5464894477771146,8.615267332984464,0.4567713703197781,0.8937999872656999,0.2916550467353051,0.0283156944957879,0.0624377400190609,0.0669631401414627,0.0770771800580119,0.0084458600536999,17.406404526265824,p
2MASS_J20532233+4438526,313.3430529515253,44.64793142704991,0.2689345496401239,2.430701548636463,0.2623419236653924,0.7071388663071233,0.6584172151890357,-0.1285920806696756,0.0626499956125973,0.0671887954835815,0.0773325583250071,0.0071508749306128,15.530116970476191,qps
2MASS_J20533662+4439529,313.40262665227465,44.66467215720368,0.3309598425537885,3.2087630887766,0.2685894214958955,0.7608079801959173,0.4437691410717629,0.4126213552703583,0.0624292428352362,0.066954714542092,0.0770688999717089,0.0099865396801206,16.721199944303795,qpd
2MASS_J20564400+4346000,314.1833687815177,43.76669443921591,0.3470571829037535,1.3221008839953343,0.3172257723948889,0.5693441773516424,0.5361735712022242,0.1094733859012125,0.0651494673569622,0.0698899184266679,0.0804798213638632,0.0150611339661432,18.06001850797342,qps
2MASS_J20570162+4341387,314.2567903242784,43.69410701051157,0.2152664186831532,0.7478687958438732,0.1891126261354155,0.5994285277735598,0.6437208678305392,-0.0672296853126851,0.0650898864169054,0.069830856317062,0.0804218150588204,0.011315739744883,18.564869548504983,qps
2MASS_J20582381+4353114,314.59920599772784,43.88648447204281,0.1781278975454952,41.66545507268604,0.1678014700100996,89.59976392202053,0.8104532766061209,0.4802873034077813,0.0651670997047655,0.069907397312413,0.080496987920117,0.0406147719677702,13.15541461960133,qpd
DPP2017_409,314.8032262870332,44.2741206966779,0.1773042876516452,3.340383194835033,0.1641037617056971,0.7694818898199798,0.7829138396941134,-0.2990826371195796,0.1542468152270829,0.166484900245994,0.1933663464924705,0.0083428592246347,17.163282937962965,s
FHK_101,312.8605833333333,44.60799999999998,0.1454619161386587,182.55118311718252,0.1377467053228012,8.99694083622924,0.8793312674913631,-0.0770565288994817,0.0622421797409436,0.066815139957264,0.0770333397095286,0.0643637317942498,18.2055116514377,s
FHK_115,312.88908333333325,44.443583333333336,0.2686745753547217,6.292011060769418,0.2164926977116737,0.8608243081009507,0.7093870585485773,0.0056741249795522,0.0626615489267824,0.0672002513286772,0.0773438159922051,0.0132791571645209,14.99944426126984,qps
FHK_118,312.8974583333333,44.51088888888889,0.760277328564897,4.416535527230108,0.6190689284812205,0.8135588683402495,0.1136568549096481,0.2435415110905461,0.0624432584742318,0.0669686121111551,0.0770825575322613,0.0103097774928305,18.105954954746835,p
FHK_123,312.9110833333333,44.0613888888889,0.0932858837160429,0.9487325053844858,0.090180686177266,19.49608602011088,0.9170091572529424,-0.1613922364844975,0.0730217968152985,0.0783703828595443,0.0903039204755815,0.031899543097807,16.960586586037735,s
FHK_127,312.9219166666666,43.79861111111112,0.531917043552378,1.356962746469088,0.4905034795431369,0.5748696462508005,0.4395211087721642,0.0370184401313867,0.0959007892934316,0.1034378124428962,0.1201691993498531,0.010031587374708,15.68993641243243,p
FHK_130,312.92541666666665,44.64908333333333,0.3220181930910142,8.214345951571262,0.2471740968453326,1.1349124451868584,0.5843234988187506,-0.005427432256361,0.0624758120858276,0.067000891578131,0.0771142796836438,0.0070598206451841,15.44070238892405,qps
FHK_133,312.9370833333333,44.4386111111111,0.7694538890576772,3.7722587346534295,0.6152632347241338,0.7887438690653018,0.1540987535549879,0.0854529911088212,0.062437027753114,0.0669624338756571,0.0770764859891349,0.0104241886175103,16.875230833860762,p
FHK_134,312.93816666666663,43.81730555555556,0.3259936995786412,6.242051875309273,0.3197749804175417,0.8599661777564873,0.6086663137556902,0.2577065063966013,0.088554324040995,0.095358416895047,0.1104887237239156,0.0195257172801706,18.4704446723301,qps
FHK_137,312.94395833333334,44.37258333333333,0.7242686346432929,2.175419455713308,0.5630430560029372,0.6837948156248262,0.2455775808342626,0.1424717279185213,0.0624455954071908,0.0669709293597482,0.0770848347660453,0.0145454837283569,16.42148929050633,p
FHK_138,312.94758333333334,44.53561111111111,0.2992154539072926,6.421386329003202,0.2635869828535561,1.1832032220750346,0.6985750578168695,0.1857033026445811,0.0624463753658649,0.0669717027488514,0.0770855948003109,0.0266389073319194,18.38911595189873,qps
FHK_142,312.95675,44.63127777777776,0.0426885321529756,36.82760438119743,0.0400425146050175,191.14715251466205,0.8904049387819742,-0.4899361785763663,0.0625019570363271,0.0670268164465666,0.0771397570973426,0.0041957972214868,14.645893890506333,b
FHK_146,312.9820833333334,44.5646388888889,0.1074616148765512,47.628829600931866,0.0828525892280905,44.01430309531518,0.8750612331854497,0.4899408664818922,0.0632553437249077,0.0678507334421604,0.0781196027267799,0.0190802156271585,15.871081526045016,apd
FHK_15,312.654125,44.34716666666666,0.1045037002569486,250.0,0.0837853283088157,22.524782108712248,0.9170863581484112,0.3440814917202933,0.0625219498972384,0.0670466410681679,0.0771592396405117,0.0234484449780067,15.2951091471519,l
FHK_150,312.9936666666666,44.62338888888888,0.8324784051930689,1.9058203052605305,0.6812003384610846,0.6546842105877341,0.1198571016334133,0.1278523243646249,0.0624427058534936,0.0669680641453282,0.0770820190289935,0.0123198905774066,17.3269699,p
FHK_153,312.99662499999994,44.42880555555556,0.1808115360846293,4.154410343904903,0.1420938492919024,0.5674752123176251,0.7966730719084313,0.0217648164500609,0.0624905841093329,0.0670155392440186,0.0771286745195749,0.0117449855050601,15.192673933544306,qps
FHK_155,312.9975416666666,44.27286111111111,0.0484847528294186,3.7000616987028834,0.0436951453808204,0.8831068310318513,0.9446047241865514,-0.2081703648957165,0.0474408726226058,0.0507908890758502,0.0582963879085385,0.0083494597378896,14.666361271296296,s
FHK_158,313.00466666666665,44.54416666666668,0.1988246429767527,1.261905941062194,0.1798555004178363,4.758164547142576,0.7394578198355893,-0.0818607750648907,0.0626362237874888,0.0671751398650635,0.0773191389721368,0.0062942173076196,15.927255687619049,qps
FHK_163,313.0193333333333,44.625111111111096,0.1686888150491264,54.685958644936456,0.1678717739112575,64.1981521629506,0.8038272770499597,0.730044314492756,0.0627016044467594,0.0672399690468596,0.0773828468192746,0.0263447063876699,14.156162515555554,qpd
FHK_164,313.02204166666667,44.29147222222223,0.242303636209913,0.9100281678783224,0.2202094401584858,1.1055525178689034,0.7424111892945936,0.4692637481861083,0.0624431727449908,0.066968527104038,0.0770824739930876,0.0246674863426654,17.45461151075949,qpd
FHK_165,313.0252083333333,44.28777777777778,0.0501840861547886,235.49834708820163,0.0472412179632499,182.5521800272541,0.9428606698785552,-0.0964424828345711,0.0523494240079102,0.056084394805287,0.0644455891348821,0.0073760698170036,12.924269782901556,s
FHK_172,313.04820833333326,44.298555555555566,0.5868574410979482,3.535720408626076,0.4639104142880085,1.3888200572580842,0.3501411970364657,0.3324795008307438,0.0624401171317399,0.0669654972297469,0.0770794964410249,0.0149120500256585,16.146627497468355,p
FHK_179,313.063125,44.28908333333332,0.0909803236812071,191.14715251466205,0.0685312033891938,134.25701682316483,0.8915359762474309,-0.071838957023918,0.0530676717280708,0.0568806652758521,0.0654147554530513,0.0239118186392349,18.67728777010582,s
FHK_181,313.0643750000001,44.46972222222222,0.2370740271567162,211.01752396179336,0.1304483516325901,12.87863556594738,0.7516133287940805,0.1180594020626264,0.0623983661120349,0.0669240980135296,0.0770388123177617,0.0176453431334284,16.667725382594934,qps
FHK_182,313.06962499999986,44.25811111111111,0.4602242578072114,0.8850319689008562,0.4096812066806204,1.1419353403806205,0.3855888291930691,0.1957928187190315,0.0394235208046197,0.0421554405876978,0.0482840921410911,0.0094634776200692,17.548647459662288,p
FHK_183,313.074375,44.35444444444445,0.506093654468698,3.21130118642878,0.4191716870508715,1.4462085100674518,0.3396589291818168,0.1077821033026319,0.062438388330166,0.0669637829912366,0.0770778118061111,0.0084060194269332,17.080885022468355,p
FHK_192,313.097,43.08236111111111,0.6765109287193373,7.229315899809352,0.5325698561079304,0.8763652678719751,0.1859785515551028,0.2860346966187988,0.0649259857408364,0.0696517702302376,0.0802091792065022,0.0117899722350061,17.51118385960265,p
FHK_200,313.1092083333333,44.57394444444444,0.5430684974006601,1.4329369802862646,0.4504498349891116,0.5880232835199688,0.3666485344420128,-0.0682648272841232,0.0624675434832022,0.0669926925959243,0.0771062222403625,0.0066072051054497,15.642248783860762,p
FHK_203,313.11329166666667,44.0775277777778,0.0676363542632294,0.9159824529253768,0.0654535515915498,10.906565442770123,0.8999130751493274,0.0299527222239694,0.0399912842601541,0.0427634931707541,0.0489820499653224,0.017298234494587,18.32473673219048,s
FHK_21,312.66883333333334,44.34738888888889,0.0771378609228171,174.69689679726775,0.0443943823771983,118.5725175096208,0.8969788915133429,-0.1617279617571559,0.0624593727277394,0.0669845906451742,0.0770982601663215,0.0090972942099461,17.449447292088607,qps
FHK_210,313.1287083333333,44.33655555555556,0.0804266525677111,250.0,0.0598879526006246,0.9454185337568284,0.8951428138649127,0.2514813418349422,0.0623118286937198,0.0668382904553623,0.0769544879868263,0.0575314370148184,17.216935001265824,apd
FHK_213,313.14091666666667,44.40719444444444,0.1448802680004374,8.937695418499297,0.1234835422194896,0.8971577322141989,0.8332527994739293,0.0582226609573835,0.0623767819678442,0.0669026958254022,0.0770177799428046,0.0211488645699885,18.33769013734177,qps
FHK_216,313.14529166666665,44.23347222222223,0.7453395109527697,10.649091830785403,0.643141618975323,1.100159928638653,0.1709660403893383,0.1209420778427904,0.040196579725811,0.0429842782116539,0.0492373798936423,0.010985937098055,16.1096266894636,p
FHK_217,313.1471249999999,44.55538888888889,0.5326313424800019,6.441763938480225,0.4438729031980263,1.1797649166283997,0.3602057925163684,0.1359725404436578,0.0624391699895271,0.0669645580660175,0.0770785734958686,0.0134592915899969,17.3700066306962,p
FHK_22,312.678375,44.36530555555554,0.0833485393607305,182.5521800272541,0.0780025507166017,36.49653823281941,0.8988103935094082,-0.1426077265530873,0.0624791860314045,0.0670042371179657,0.0771175674732199,0.0108562699755055,17.840674112658228,s
FHK_226,313.1774999999999,44.322555555555546,0.8523845871481462,8.977221807130643,0.6998100876356116,0.8975544203618187,0.1364481347133468,0.1101148293044461,0.0623699411445278,0.066895912682622,0.077011114026102,0.0164578548592488,17.37768687468354,p
FHK_234,313.21095833333334,43.71541666666667,0.0903346081176439,1.3017033351517815,0.0849883656205844,4.316628779146504,0.8795810083085416,0.4047467527695716,0.0654179911634104,0.0701896491949827,0.0808483974417773,0.0227024397684657,18.314623541471573,apd
FHK_24,312.68720833333333,44.26516666666665,0.0817043124173021,3.2240521420866752,0.0709813112815898,1.4436372344804498,0.9064341364131006,-0.0426877227167826,0.0403445536721162,0.0431482828626398,0.0494370522402426,0.0192491322984354,16.181072238342967,s
FHK_251,313.2739583333334,44.71030555555554,0.3426800109199917,4.116498968066785,0.2745725354588429,0.8026218607141009,0.6038816379363717,0.0527304613464077,0.0624712831991464,0.0669964008229821,0.0771098664507256,0.0097790901334249,15.94552321170886,qps
FHK_253,313.2792083333334,44.30697222222222,0.0478414767775568,0.949398089614114,0.0477365847489792,0.9382086688456898,0.8953020588423539,-0.3182309066672929,0.0626933475195862,0.0672317817372827,0.0773748010786925,0.0055099992774587,14.196387123492062,b
FHK_255,313.28416666666664,44.087305555555545,0.1879031668124796,2.3262444668902043,0.1590019019902823,1.7452432049141977,0.8010245478777307,0.0332353709299526,0.0399871891742862,0.0427594231504714,0.0489780302532077,0.0345004884449746,18.22356009295238,qps
FHK_26,312.692,44.31944444444444,0.3567952833722357,13.704636645102322,0.2825865788177844,0.929402705670156,0.6488829988081418,0.1327783673813873,0.062422573893946,0.0669481017893913,0.0770624014332552,0.0281360817067058,16.437197907911393,p
FHK_272,313.3210833333333,44.64283333333332,0.1728694336893603,174.69689679726775,0.076262769665052,143.76550140029855,0.782494348606803,0.2569647777443748,0.0624003609543588,0.0669260760420377,0.0770407561719833,0.0137237890019883,17.396612630696204,qpd
FHK_278,313.34974999999986,43.905,0.298640467726088,250.0,0.0991945659562488,18.64580672451336,0.6748076322306811,0.1245374970136099,0.065272020125014,0.0700281224957296,0.0806525380061889,0.0086672207066693,14.443741231666666,qps
FHK_28,312.695875,44.29147222222221,0.3226829136399762,1.0530742956270078,0.2228133181102816,18.77480822348824,0.637760698486838,0.0542461021286828,0.0522248050331359,0.0559606988562784,0.0643237593182037,0.0120817199644638,16.59267731373057,p
FHK_281,313.35270833333334,44.342805555555536,0.7228527372615152,2.778363005585506,0.6521192544784931,1.5553567647991426,0.1990898610275916,0.2709514332321848,0.0624575585402971,0.0669827917358333,0.0770964923161114,0.0117626768811114,16.458690968987344,p
FHK_282,313.357375,44.17925,0.7284322382705675,1.4534570541910168,0.5991464345438676,3.1761292021249754,0.1481049550178568,0.0845780578065583,0.0399220549783242,0.0426891467149566,0.0488962889422582,0.0079557851346431,16.505422041444866,p
FHK_285,313.3654583333333,44.17630555555554,0.3251498879057731,222.58683877368023,0.1175836408122824,0.8700482701794474,0.6435814921205213,-0.0925241640583243,0.0399291426040028,0.0426961910105255,0.0489032462741699,0.0388734420536378,17.597791905893537,qps
FHK_286,313.36758333333336,44.30577777777776,0.5392792058137527,43.08020766389971,0.3637251624322445,38.577310263183065,0.318320128283691,0.2005251945535469,0.0624252492196,0.0669507545736702,0.0770650083981098,0.0100392814770493,18.148579890506326,p
FHK_300,313.394875,44.48825,0.1247161107735981,4.6759608749223815,0.1098028783922414,0.8217928707857042,0.8788321397256184,0.0532780818451713,0.0624087182601971,0.0669343629123868,0.0770488998788314,0.0150916298810791,17.3086925414557,s
FHK_32,312.70329166666664,44.32316666666665,0.2383644712792067,211.01752396179336,0.1875961292753032,65.22962318607287,0.7387325634929262,-0.468577750775953,0.0624132191110069,0.0669388258334857,0.0770532857043026,0.0222805705909359,16.69428304398734,b
FHK_323,313.44395833333334,44.1803888888889,0.7269255585792017,2.8890831624137294,0.6173072060292494,0.7413579326043611,0.1328138874862455,0.2170514231160079,0.0399141273910912,0.0426812676029293,0.0488885071160307,0.0095507666439661,17.23880222452471,p
FHK_327,313.487125,44.85883333333333,0.1370976935506379,4.236699813522004,0.1171496267691888,1.3082367303172495,0.9022030689263616,0.0746805467608555,0.1118809322428063,0.1207519995286369,0.1403875806252474,0.036007652209359,18.18332610709677,s
FHK_344,313.55720833333334,44.40897222222221,0.2889999494201925,0.8455045803745623,0.2602509602799897,1.2190490571643384,0.7036384657995763,0.107142277735993,0.0792701553839555,0.0853070700577473,0.0987533608792841,0.0528039982186264,16.71683148974359,qps
FHK_348,313.5881250000001,44.25755555555554,0.0291299899767038,0.8191399146159303,0.0279747329839163,4.580989590179887,0.9564564975666852,-0.2045686409817556,0.039226505980187,0.0419435466776934,0.0480390080062974,0.00807130579637,15.6086406994403,s
FHK_35,312.72154166666667,44.398222222222216,0.1087121927345555,79.23302012848106,0.1008623916209696,6.1677460258366406,0.8891105192676295,0.2273961657855967,0.0627641117762444,0.0673172322289891,0.0774926033953445,0.0227602820459244,17.260714003821658,s
FHK_36,312.72325,44.35025,0.3178697046066887,31.17223428767109,0.2012689887182741,34.04791578685684,0.6723642199752009,0.3718561924925719,0.062506308807059,0.067031131593158,0.0771439977785872,0.0571177858500193,14.963962011392406,
FHK_361,313.69416666666666,44.20166666666666,0.2573126811093423,12.482661553981028,0.2034017311125982,1.0837143817332628,0.5867197892392176,0.3609166496736652,0.0392648952804144,0.0419817037131918,0.0480766991666298,0.032758040806016,17.883353257276116,qpd
FHK_362,313.713125,44.19302777777778,0.1349261200348708,1.6963842006544207,0.1179719612717613,0.6280481384446727,0.8452371597603036,-0.1950090914108417,0.0393371463871452,0.0420642126424026,0.048182009883404,0.0240321938378117,17.674581081835207,qps
FHK_371,313.796375,43.95413888888889,0.5760018456428645,12.64792576544081,0.4826799642196248,0.924372136178946,0.2422430157110926,-0.0103342472743693,0.0652524301685832,0.0700087036223456,0.0806334672569251,0.0076875656540472,16.862677871000002,p
FHK_372,313.82604166666664,44.50352777777778,0.5526328671383188,4.137474985279416,0.423512271151533,0.8035750481562527,0.381335554378327,0.0993725590485797,0.0605983146626353,0.0649779863260049,0.0747693153760575,0.0125971513428688,17.079380843730885,p
FHK_390,314.0839583333334,44.70777777777778,0.1021771912587179,200.5914551690006,0.0592387020823655,55.43263254041358,0.8599267847893263,-0.1434730144102839,0.0605861590960629,0.0649659308535907,0.0747574631996484,0.0112769407826567,18.30165102293578,s
FHK_40,312.72625,44.29794444444445,0.1923795242382303,6.524584329375196,0.1816393196423487,0.8650429207348485,0.8153791890348335,-0.1775783811268132,0.0548219412216712,0.0587534383187194,0.0675509254893984,0.0178802720584949,17.05909723852459,qps
FHK_405,314.194875,43.76916666666666,0.1377514023813196,111.87629617980475,0.1189053246264043,84.02294972665877,0.8529426366884875,0.4681726522655773,0.0649344726136584,0.0696767978339472,0.0802705136559756,0.0269550641399178,17.34777808039867,qpd
FHK_408,314.21570833333334,43.387027777777774,0.5631414094698145,1.4100200116820754,0.551883173640656,0.7731394596500119,0.4043626868232501,0.1942267033779868,0.0754688328394221,0.081039226765997,0.0934613771529376,0.0136616447012837,14.724201862598424,p
FHK_409,314.2174583333333,44.09766666666667,0.4291058643591367,12.9196190803863,0.375542020306889,0.9257997448043224,0.4916960770349775,0.2965737050029149,0.0393570591489941,0.0420893829290057,0.0482188447012538,0.0553410775063637,18.40283689043152,qpd
FHK_418,314.28275,43.69872222222222,0.3101319597780829,2.6995468647476453,0.263592313481822,1.5812351922292018,0.6727507057166152,0.2222043323465554,0.06491152426471,0.0696374344234077,0.0801950991023256,0.0141603138865633,15.4011667102649,qpd
FHK_43,312.73170833333336,44.297305555555546,0.1156587040463668,4.638563420470115,0.11252564201801,0.8207960008787125,0.8831585199982136,-0.0045456539345786,0.0545626979665074,0.0584736234441095,0.0672254568542004,0.0173437503158861,15.946455352173912,qps
FHK_430,314.4521666666667,43.49522222222223,0.6466054495045108,7.294421476721811,0.5387807017296484,1.155386093122876,0.3043839988629275,0.2268415841919925,0.0649259691347488,0.0696517537684417,0.0802091630383072,0.0132397961833468,16.91557074370861,p
FHK_431,314.45341666666667,44.09055555555556,0.499484363921849,3.5542929794807274,0.413815435295377,0.7787583128260672,0.4245769123175971,0.0226883195566664,0.0391816413164239,0.0418936352357605,0.0479778661476985,0.0084349925633118,16.068743418063313,p
FHK_434,314.4995,43.890555555555565,0.20198902831503,3.773631022782858,0.1743470536451825,1.3552839323379144,0.7919367616695832,0.0410932564570107,0.0651495905775403,0.0698900405746761,0.080479941329014,0.0141578066200681,14.827265697674417,qps
FHK_438,314.531875,43.88133333333333,0.0848733206507592,1.6448134230675036,0.0785281139576937,0.7157504303661829,0.8800172698164397,-0.130423075773739,0.0649215730716555,0.0696473959042436,0.0802048828996738,0.0149783566479693,18.68603251059603,s
FHK_44,312.73945833333335,44.41272222222222,0.186310010265594,2.207354572399734,0.1571779880537681,1.819550831167784,0.8109366472117661,-0.0312854450855372,0.0624945455577675,0.0670194673476776,0.0771325348282364,0.0201092161661392,17.63652670664557,qps
FHK_442,314.54174999999987,43.75999999999999,0.4619570598936727,4.529032924024422,0.3651343222421421,1.2790914672295597,0.5251306296678319,-0.1343261755465975,0.0650285395674196,0.0697534335798143,0.0803090303370984,0.0311448662939756,17.502515415231787,qps
FHK_444,314.54775,43.882527777777774,0.2702401106807782,182.4307119174757,0.0797374679676172,82.31514657401223,0.5579468935230308,-0.1310824979263073,0.0652438836802864,0.0700340238647725,0.0807330711849605,0.0536868617474224,18.681353464765103,qps
FHK_45,312.74195833333334,44.49952777777778,0.2042276383796353,35.229730743007565,0.0771359223621777,31.9072007562635,0.7273756268691969,-0.1016447078914805,0.0624356663061067,0.0669610838976762,0.0770751593250049,0.0074353493951183,16.48954746329114,
FHK_451,314.57466666666664,43.89558333333334,0.1965251700419119,148.89495763028842,0.1917305445233759,15.044083152263012,0.8186822258381358,-0.1019747963079476,0.0650358907226036,0.0697607209524233,0.0803161878821604,0.0330380520186157,16.648405226490066,qps
FHK_455,314.58974999999987,43.89580555555556,0.1363280145983222,2.8738719167162468,0.1126522950946854,0.604258157332489,0.8247219988882863,0.0497213991764781,0.0649499472836839,0.0696755236032879,0.080232508984675,0.0094830084387081,16.31600544039735,qps
FHK_456,314.59708333333333,43.88302777777778,0.314398105720081,1.142994842687346,0.3114799919395994,7.83036176881517,0.6648804301817521,0.1902349005806914,0.0649159051187966,0.0696417772055406,0.0801993644197041,0.0181736176240036,16.56330697847682,qps
FHK_459,314.60004166666664,43.8985,0.2300472391348742,2.449709693483524,0.2086177302156175,1.6816957192615056,0.7338641536306783,0.1996792375027284,0.0649545838741852,0.0696801199204953,0.0802370233478809,0.0118179748892366,15.569150735430467,qps
FHK_46,312.743125,44.24233333333332,0.5740278128060218,4.878227901262148,0.4732899825494621,0.8279941458308299,0.3002209690968957,0.1814215048016074,0.0716511646136469,0.0768870804880517,0.0885720636867608,0.0074126636567757,15.041055618819188,p
FHK_460,314.60645833333336,43.89127777777777,0.2645361914016767,8.540412290609753,0.2276939532782559,0.8929835917454453,0.8061174221638382,0.4599120865459438,0.0650708456694474,0.0698119814647478,0.080403277755492,0.0422328670496831,18.028784549833887,qpd
FHK_464,314.621125,44.1806111111111,0.0298071035218986,1.216895140473136,0.028226411085763,6.797698602106465,-0.952252434479908,0.140538870933066,0.0398440686139154,0.0426061170317765,0.0488019968900038,0.0123150428287197,19.255770423719166,
FHK_468,314.62891666666667,43.75311111111111,0.2036427580009352,1.2868134875150354,0.1612043348622781,0.5627774379013465,2.7420753609195017,0.0107040809996822,0.0657146031731878,0.0705006045680105,0.0811912332991241,0.0102206863669307,19.065774103691275,
FHK_47,312.7434583333333,44.24561111111111,0.1216269300790299,3.422457121360212,0.0957511962903408,0.7738597517245508,0.8610274234971073,-0.1204962291090152,0.071653257454644,0.0768891538091992,0.0885740971550639,0.0087102016139694,15.04919018376384,
