,ID,PER,POW,90FAP,95FAP,99FAP,999FAP
111,GDR1_2162239678161489664,1.5673661316271392,0.07035033718779798,0.03910128996564053,0.04180847083752577,0.047881943895565424,0.05636172395058342
112,2MASS_J20511262+4418454,3.1761292021253973,0.07678763150537737,0.06254519806249487,0.06706969366169267,0.0771818945520661,0.09121572681585208
113,GDR1_2162273522506513792,1.5131540780211308,0.4596724295176655,0.31874514562029455,0.3428381849998507,0.39391611845492586,0.4589395278265676
114,GDR1_2163144541882323584,4.104015137835836,0.22631993533511138,0.06241540730104054,0.06694099558402654,0.07705541797445331,0.091091992852605
115,GDR1_2162947798009095808,9.68385460370646,0.1370604007794227,0.07167985192724491,0.07691550027786585,0.08859993726396426,0.1047773988849821
116,GDR1_2162949378557095680,6.730086654582329,0.19397526778224883,0.0508115843325592,0.05443898930906871,0.06256099048309548,0.07386591152605908
117,GDR1_2162940067068027392,21.91679103361152,0.37259667114943473,0.05039418825585261,0.05398655534868044,0.06203073349486198,0.0732286967149714
118,GDR1_2163135573981345280,5.52933205765764,0.4678125347887724,0.06518987784606814,0.06992997725978284,0.08051916447249725,0.0952042004206781
119,GDR1_2067069937403328128,115.05598312370316,0.1388592746341431,0.040357928435025225,0.04316157510358271,0.04945017884778805,0.05822749592540526
120,2MASS_J20505543+4417461,9.370923785242855,0.11314888912838537,0.05495237610628026,0.05890567370821572,0.06775134085558049,0.0800501874699033
121,GDR2_2067027228235955584,5.615449049902921,0.2950573580652487,0.0647682322403973,0.06947888325697506,0.08000286276372609,0.09459880791189458
122,GDR1_2162989510731974016,8.230999823335996,0.31339156235087706,0.06128153858925587,0.06571287378375265,0.07561867501509344,0.08937017494605388
123,GDR1_2162968791809534848,2.3808114549069916,0.05159654352485304,0.06937699530252338,0.07443630453213497,0.08573127298615281,0.10137863961102032
124,GDR1_2163020881172468608,3.2760848987174485,0.3997599308881466,0.060530427352904544,0.06491065826476042,0.07470312306427633,0.08829939562522357
125,GDR1_2162951474501233536,250.0,0.072869730674686,0.062428256237059956,0.06695373625607279,0.07706793858192898,0.09110424183393884
126,GDR1_2162939208074518912,250.0,0.15088406281571265,0.04076453269425115,0.043594336236885876,0.04994134277588984,0.058799532280328554
127,GDR1_2163148596322501760,31.907200756267244,0.045442026332504395,0.06252437273581998,0.06704904352192653,0.07716160064455527,0.09119587279618292
128,2MASS_J20582381+4353114,89.59976392202361,0.17139123658936806,0.06497220478450891,0.06969758779926381,0.08025417980443639,0.09489467025618845
129,GDR1_2163144473153865856,10.621232087815873,0.3210965901243225,0.06247129738494785,0.06699641488934059,0.0771098802742556,0.09114527382138969
130,GDR1_2162251394832460672,6.431558992791102,0.7156493336473345,0.060617931183610765,0.06499744135481166,0.07478844238834785,0.08838291049994032
131,GDR1_2162975217080719104,5.230156388145551,0.10085310772342367,0.06075491116511383,0.06514749055667478,0.07496740250050452,0.08860136011637278
132,GDR2_2163139804529410944,10.79061198299674,0.18529930576769418,0.0624483819606388,0.06697369244247135,0.07708755013655298,0.09112342798204681
133,GDR1_2162886775113495552,4.901793090505899,0.11914036601927099,0.07558882219635968,0.08113488092063956,0.09350398864157064,0.11061143830341331
134,GDR1_2067059732550905600,3.093835992738361,0.2563598468921765,0.04008590976626924,0.042868683605878734,0.049110745062815375,0.057823707047057124
135,GDR1_2163149317877028224,74.85061548357824,0.07734385375534873,0.062480858306566765,0.06700589531451026,0.07711919704700482,0.09115438855574365
136,GDR2_2162926254452857472,8.743228892174262,0.48555900648675737,0.06573613511582035,0.07052194781674533,0.08121219242859808,0.09603504248046296
137,2MASS_J20512139+4424054,3.5730616981260854,0.09530773568781895,0.06254327675361833,0.06706778851306189,0.07718002226538773,0.09121389510970411
138,GDR1_2162922337443238528,4.580989590180492,0.0476158528715333,0.0605298428661248,0.0649100785954113,0.07470255317722939,0.0882988377951417
139,GDR1_2067074301079809408,4.752594487428699,0.246397583397047,0.05590285200908465,0.059906903484246675,0.06886560314709887,0.0813201265286536
140,GDR1_2162965699433784192,106.16934447655647,0.09024795675965028,0.06235438539366754,0.06688048811617063,0.07699595605998606,0.09103382128427089
141,GDR1_2163156052385630336,9.54721833318999,0.7519093561878033,0.0624339326743431,0.0669593648706032,0.07707346998570064,0.09110965324602391
142,PSO_J205647.351+434127.587,2.953515424487655,0.05407464047941731,0.06497345149205162,0.06969882368096897,0.08025539365468021,0.09489585686653774
143,GDR1_2162924673904534272,118.41887778030674,0.14144559445386287,0.06517210818056952,0.06992908357680479,0.08055527531230168,0.09529033020747255
144,GDR1_2162946767216898432,4.158665867994942,0.11681188887507285,0.04368729596947172,0.04676312625357745,0.05365801459350403,0.0632724299819402
145,GDR1_2162122339654917120,7.152707035973341,0.2696959216013616,0.06515284954587927,0.06989327117607039,0.08048311419866318,0.09516896111886367
146,GDR1_2163144644952565120,19.877914103667575,0.11085729019736172,0.062441562690861666,0.06696693061205934,0.07708090507035277,0.09111692705090253
147,GDR1_2163135367823138944,93.89242691969571,0.08255215806314768,0.07162382433418948,0.07685999525439118,0.08854549914735303,0.10472428572236862
148,GDR1_2162932851524210816,6.514115504424458,0.3429678264494164,0.039916491644975585,0.04268361739888917,0.0488908278965615,0.057555662978229234
149,GDR1_2162976419671618816,65.22962318607937,0.07059502140684831,0.06084785399248256,0.06523966702937244,0.07505802210108249,0.08869005978621716
150,GDR1_2163066029870618624,1.9977240389536228,0.11919256485117015,0.061317841433889346,0.06574887546767996,0.07565406473422531,0.08940480972564499
151,GDR1_2162221639298015872,182.43071191747842,0.13973251673123313,0.06493177422750229,0.06965750842226356,0.08021481505934375,0.09485618902146402
152,GDR1_2162951749379088640,7.285653935476438,0.25966243008613904,0.062382620125122155,0.06690848476094682,0.0770234688412313,0.09106073695375157
153,GDR1_2162904161141389696,8.745172010392077,0.19138320579498685,0.04172550331013705,0.044632599617536475,0.051151844525765086,0.060247985947559896
154,GDR1_2162956903341232128,7.803817666049554,0.059969706915552916,0.062471005708028014,0.0669961256683162,0.07710959604607937,0.09114499575705791
155,GDR1_2163136746511218176,6.843533038864514,0.23955553401377672,0.062386719099041685,0.06691254917873797,0.07702746302676118,0.09106464446379257
156,GDR1_2163149661474923520,60.37907354656854,0.08129116476590821,0.06206803745113333,0.06662707808048675,0.07681447041976683,0.09094915214426175
157,GDR1_2162948107246789120,6.786335762345144,0.4511968116611805,0.0648102330162631,0.06952052015136398,0.08004375917926237,0.09463878888566579
158,2MASS_J20475581+4329019,6.8502411244769625,0.06982751606943781,0.06492486029687296,0.069667269437671,0.08026115593071759,0.09495200058904996
159,GDR1_2067062618768745728,9.48033599108168,0.2577111628143813,0.039303284165499726,0.04202519783883877,0.048131544806612,0.05665682287071815
160,2MASS_J20522880+4418297,9.99374602603501,0.44352648934763395,0.06259752679621744,0.0671367695218723,0.07728143269548282,0.0913593520342339
161,GDR2_2163136059317926016,4.2235612386003,0.13461192962732135,0.062466545748495014,0.06699170326255775,0.0771052499867287,0.09114074394914333
162,GDR1_2067026815919131392,103.3142112691537,0.0916754302869872,0.06462829798211302,0.06934016285465625,0.07986661176376546,0.09446560877960353
163,GDR1_2162126187945624704,250.0,0.17616757693216256,0.06492303796891133,0.06964884807225223,0.08020630916684847,0.09484787407010374
164,GDR1_2162933882314931968,6.631153494622178,0.2965904886678607,0.03992669350433557,0.04269375688244385,0.04890084219449345,0.057565525806948833
