g_date,g-r_val,g_mag,g-r_magerr,g_magerr,r_date,r_mag,r_magerr
58263.4262384,1.7905933063864339,20.715899606386433,0.15250399729669978,0.144803286,58263.4262384,18.9253063,0.0478484854
58274.4714931,1.7590664466754937,20.954924446675495,0.16940753488120844,0.159516215,58274.4714931,19.195858,0.0570393726
58276.4538194,1.574783374251929,20.695261074251928,0.15359442530998033,0.14368701,58276.4538194,19.1204777,0.054270532
58277.4002662,1.8134162946131767,20.896237194613178,0.16434350906433354,0.155579925,58277.4002662,19.0828209,0.0529497489
58278.4469907,1.874168204149182,20.928048904149183,0.16603276126926894,0.157692194,58278.4469907,19.0538807,0.0519620031
58279.4076505,1.8260620581737612,20.894045658173763,0.16418010591511645,0.155579925,58279.4076505,19.0679836,0.0524403863
58280.3638079,2.05025036811589,21.16122756811589,0.18048509676755806,0.17223835,58280.3638079,19.1109772,0.0539334863
58281.4505787,1.7784679993440982,21.0201442993441,0.1736764768287209,0.163417578,58281.4505787,19.2416763,0.0588065796
58282.4529514,1.9547528878089935,21.033926887808992,0.17279272688602165,0.164520383,58282.4529514,19.079174,0.0528239533
58283.3907755,1.8283941130595984,20.9200803130596,0.16614581529641448,0.157378912,58283.3907755,19.0916862,0.0532570183
58287.4492245,1.7943225513916623,20.920701551391662,0.16654227476773364,0.157378912,58287.4492245,19.126379,0.0544812568
58288.4536343,1.7042191753902571,20.657000875390256,0.14893157797223466,0.140747309,58288.4536343,18.9527817,0.0486909635
58289.4511343,1.7382510650700134,20.862106665070012,0.16296659956807796,0.153622031,58289.4511343,19.1238556,0.0543910302
58290.3843171,1.832452862423306,21.053987562423305,0.1754490131569275,0.165577292,58290.3843171,19.2215347,0.0580216907
58291.4775926,1.6858714195975075,20.85907961959751,0.16357565653218037,0.153622031,58291.4775926,19.1732082,0.0561895631
58292.4666551,2.2322984760388564,21.328133176038857,0.19021659218490664,0.182566762,58292.4666551,19.0958347,0.0534015857
58316.3479861,1.8492139124495353,21.015042612449534,0.17248018119519787,0.163164973,58316.3479861,19.1658287,0.0559160486
58322.4004398,2.0089257011885095,20.97134900118851,0.16774278309252066,0.16042912,58322.4004398,18.9624233,0.0489912108
58334.3497801,1.9304216222836672,21.090040022283667,0.1768037249475497,0.167804956,58334.3497801,19.1596184,0.0556871071
58334.4068634,1.8900722043122329,21.089010604312232,0.17687979143067883,0.167804956,58334.4068634,19.1989384,0.0559281446
58334.4073148,1.9901560639406135,21.089002463940613,0.17574077021719822,0.167804956,58334.4073148,19.0988464,0.052214127
58335.36375,2.0030288845254027,21.071754484525403,0.17422983805450096,0.166551113,58335.36375,19.0687256,0.051154308
58335.364213,1.9702561349638898,21.071746134963888,0.1745721591515257,0.166551113,58335.364213,19.10149,0.0523083694
58336.3487269,1.8606563888479073,21.006997688847907,0.17173581765613982,0.162622213,58336.3487269,19.1463413,0.0552015118
58336.3628009,1.8926629446816001,21.0051736446816,0.1708575174586226,0.162525773,58336.3628009,19.1125107,0.0527035519
58336.3632523,1.9262596415176958,21.005115141517695,0.17049246782856678,0.162525773,58336.3632523,19.0788555,0.051507812
58344.3094097,1.8097783854284692,21.011160085428468,0.17262987131194765,0.162860751,58344.3094097,19.2013817,0.0572490022
58345.3272917,1.7804329709165216,21.01841287091652,0.17358905925251725,0.163376808,58345.3272917,19.2379799,0.0586615726
58345.3701157,1.8341357955403872,21.02328759554039,0.18851387083124527,0.180142999,58345.3701157,19.1891518,0.0555515923
58347.4134954,2.0172739101017534,21.066475910101754,0.17424029620888434,0.166360974,58347.4134954,19.049202,0.051804509
58349.3192824,1.8351286731601384,21.10854137316014,0.1792479098929551,0.168883085,58349.3192824,19.2734127,0.0600692667
58350.3666898,1.8529364523093115,21.075941752309312,0.17670834938162583,0.166891336,58350.3666898,19.2230053,0.0580785908
58351.3617245,1.9267641606568695,20.96313536065687,0.1680467810094277,0.160000801,58351.3617245,19.0363712,0.0513757169
58363.2641782,1.6960917675024199,20.70102036750242,0.1522513372726685,0.14368701,58363.2641782,19.0049286,0.0503439456
58364.2986574,1.793184399327039,20.914213299327038,0.16608516665523831,0.156961322,58364.2986574,19.1210289,0.0542902015
58365.2025579,2.159130522317401,20.9669098223174,0.1660785930552174,0.160017967,58365.2025579,18.8077793,0.0444561504
58366.323125,1.9752420777720516,20.903798477772053,0.16332291300557,0.15612638,58366.323125,18.9285564,0.0479471311
58367.3244097,1.7909524225795224,20.840835322579522,0.16097990891119918,0.152408838,58367.3244097,19.0498829,0.0518273786
58368.2801852,1.6528895525311036,20.827820152531103,0.16168155643557755,0.151579857,58368.2801852,19.1749306,0.0562536456
58368.3259954,1.7129083029656194,20.84017040296562,0.1614396163415327,0.152408838,58368.3259954,19.1272621,0.053238105
58369.1919907,1.8092178428292023,21.073639342829203,0.17725065400187526,0.166891336,58369.1919907,19.2644215,0.05970826
58370.2773032,1.87935507366684,20.81179297366684,0.15862033710536483,0.151162624,58370.2773032,18.9324379,0.0480652936
58371.2991667,2.0571261475717826,21.11066164757178,0.1768062573132602,0.169001818,58371.2991667,19.0535355,0.051950343
58372.3035648,1.943822553764143,21.188264553764142,0.1835352937926855,0.173822284,58372.3035648,19.244442,0.0589153431
58373.2785532,2.029082978214813,21.257171378214814,0.1873776905170754,0.178085208,58373.2785532,19.2280884,0.0582757033
58374.3240741,1.9691051550154697,21.15485615501547,0.18058875353198822,0.171470523,58374.3240741,19.185751,0.0566582531
58375.1911343,1.7634194424291465,20.949836042429148,0.1689149695327195,0.159120321,58375.1911343,19.1864166,0.056683246
