g_date,g-r_val,g_mag,g-r_magerr,g_magerr,r_date,r_mag,r_magerr
58229.4540162,1.963986557338938,18.921992457338938,0.062317778912696464,0.0584064201,58229.4540162,16.9580059,0.0217300635
58242.4749074,2.2084747753220206,19.929086375322022,0.1065954175540405,0.102878585,58242.4749074,17.7206116,0.0279030427
58242.4753704,2.2530376048852645,19.931088604885264,0.10592829123769769,0.102878585,58242.4753704,17.678051,0.0252348892
58244.4896065,2.283459047258809,20.57758744725881,0.1569427288147585,0.153417587,58244.4896065,18.2941284,0.0330766402
58244.4900694,2.1910461444760614,20.57746544447606,0.15796441677041526,0.153417587,58244.4900694,18.3864193,0.0376271307
58246.4454398,2.5418063978882266,20.062104397888227,0.11670221577569487,0.113793358,58246.4454398,17.520298,0.0258936062
58246.4459028,2.5924045687510073,20.061982368751007,0.11617548832992196,0.113793358,58246.4459028,17.4695778,0.0234054644
58247.4503704,2.4139461546100662,19.850984554610065,0.10292039151171249,0.100283444,58247.4503704,17.4370384,0.0231481716
58247.4508333,2.360169101797432,19.85100240179743,0.10350563617573948,0.100283444,58247.4508333,17.4908333,0.0256251357
58254.4685648,2.2766214198038384,20.340044619803837,0.13689948645209446,0.133051872,58254.4685648,18.0634232,0.0322283842
58254.4695023,2.3380117995467486,20.340075599546747,0.13613846672019117,0.133051872,58254.4695023,18.0020638,0.0288250148
58259.4473958,2.2515786866087772,20.255372386608776,0.12971190206935565,0.125858054,58259.4473958,18.0037937,0.0313835591
58259.4483333,2.308644289075648,20.255011589075647,0.12896397039886665,0.125858054,58259.4483333,17.9463673,0.0281328261
58262.3871181,2.3074903205117785,20.13012212051178,0.12302524437471792,0.119543165,58262.3871181,17.8226318,0.0290627331
58262.387581,2.385482977429014,20.130451377429015,0.12231572492618865,0.119543165,58262.387581,17.7449684,0.0258953329
58263.4262384,2.2225434569281184,19.50588395692812,0.08405924178756906,0.080587849,58263.4262384,17.2833405,0.0239072107
58263.4286806,2.350662881582604,19.504231181582604,0.08326962426870298,0.0805308446,58263.4286806,17.1535683,0.0211804956
58267.3815972,1.9963264998744634,18.944423699874463,0.06306663917342432,0.0592260025,58267.3815972,16.9480972,0.0216721389
58268.4563426,1.8937075309219935,18.717603930921992,0.056623916941039736,0.0525927432,58268.4563426,16.8238964,0.0209826436
58268.4568056,1.971760471709036,18.717629171709035,0.05593353774283592,0.0525927432,58268.4568056,16.7458687,0.0190411136
58272.4573495,1.785645929639351,20.381940329639352,0.1449189917774738,0.138693333,58272.4573495,18.5962944,0.0420199186
58272.4729861,1.879506253843708,20.37962455384371,0.14349973819459008,0.138693333,58272.4729861,18.5001183,0.0368284434
58273.4220486,2.1199661807061716,20.239068680706172,0.1287107709894636,0.124393404,58273.4220486,18.1191025,0.0330566727
58273.4229861,2.219436737235707,20.238929837235705,0.12774016144850145,0.124393404,58273.4229861,18.0194931,0.0290487502
58274.4710417,2.4401637647983065,20.345250264798306,0.13870177874226336,0.135919601,58274.4710417,17.9050865,0.0276413728
58274.4714931,2.382586770866972,20.345553670866973,0.13937208225226574,0.135919601,58274.4714931,17.9629669,0.0308291968
58275.4054051,2.478681076781154,20.973277576781154,0.18447180064187252,0.180128694,58275.4054051,18.4945965,0.0397932008
58275.4072801,2.4397916479037924,20.974537847903793,0.1839972037524725,0.180128694,58275.4072801,18.5347462,0.0375316478
58276.4538194,2.241242690104933,20.33728909010493,0.13701341389929617,0.133051872,58276.4538194,18.0960464,0.0327089429
58276.4547685,2.3131433510629336,20.337111051062934,0.13619839595573893,0.133051872,58276.4547685,18.0239677,0.0291067418
58277.4002662,1.9860893549034522,20.159747754903453,0.12341713382987515,0.11866802,58277.4002662,18.1736584,0.0339070782
58277.4027083,2.080781248125195,20.159289648125196,0.12236046509025442,0.11866802,58277.4027083,18.0785084,0.0298326071
58278.4469907,2.193588316146588,19.759330816146587,0.09847765854950048,0.0948950499,58278.4469907,17.5657425,0.0263206903
58278.4502199,2.2122905233742323,19.758944223374233,0.09789375917910839,0.0948950499,58278.4502199,17.5466537,0.024044076
58279.4076505,2.2027982225528895,19.64432272255289,0.09061061481760822,0.0870387331,58279.4076505,17.4415245,0.0251901262
58280.3638079,2.2151897218069294,20.72530822180693,0.17165596988768816,0.166901469,58280.3638079,18.5101185,0.0401207134
58280.3647454,2.266505981272669,20.72641538127267,0.17074820263788068,0.166901469,58280.3647454,18.4599094,0.0360395387
58281.4505787,2.2612151923505373,19.813205692350536,0.09966012554098379,0.0961573571,58281.4505787,17.5519905,0.0261897556
58281.4534144,2.288897510378508,19.811434710378506,0.09906851252994779,0.0961573571,58281.4534144,17.5225372,0.0238397326
58282.4515046,2.1266144811560856,19.167029281156086,0.07033379726306656,0.06727539,58282.4515046,17.0404148,0.020514993
58282.4529514,2.1004859339650928,19.167790533965093,0.07090646041908662,0.06727539,58282.4529514,17.0673046,0.0223997328
58283.3907755,2.3268673926709766,19.661238992670977,0.09252316309856264,0.0892742425,58283.3907755,17.3343716,0.024303196
58283.3917245,2.3716325214767444,19.661738321476744,0.09196190046967262,0.0892742425,58283.3917245,17.2901058,0.0220703594
58285.4121644,2.045393531776604,19.106875031776603,0.06830909995983497,0.0645449311,58285.4121644,17.0614815,0.0223625805
58285.4131019,2.0632644105936855,19.106650910593686,0.06773181580727633,0.0645449311,58285.4131019,17.0433865,0.0205317009
58287.4492245,2.259405222017115,19.798286522017115,0.10045188531952372,0.0970109701,58287.4492245,17.5388813,0.0260663182
