ID,SLOPE,SLOPE_ANGLE,SLOPE_ANGLE_ERROR,80%_SPREAD
2MASS_J20505039+4450115,15.750746038682022,86.36722087547325,0.6385624170046673,1.8982085067569514
GDR1_2162967795377160064,1.213126660679443,50.50068747755472,1.771193298723543,0.15875034339870409
2MASS_J20532233+4438526,1.1054687327533912,47.86770650985757,2.167162733722622,0.1506603540490743
GDR1_2163140315626344064,3.627093980586835,74.58631863745147,1.2692091970706405,0.47202390208191325
2MASS_J20503796+4425123,0.9534919018155473,43.63617839977925,3.40828602470996,0.46195245310762534
PSO_J205601.466+433543.777,0.9616992817064789,43.8814846631439,1.0029400787332934,0.2878604151591686
GDR1_2162909830498130048,2.79324987643788,70.30233180334947,1.0753415048873216,0.33335135617901734
GDR1_2162931786370808448,6.23079407718064,80.88217299457521,0.4681327149393637,0.7479957836579203
GDR1_2162962985013647616,1.9085388931588663,62.3472134642472,3.2483295725446664,0.23148967897837025
GDR1_2162967864096636288,1.1688818196817385,49.45240046247871,2.060254232313154,0.13379215626215046
GDR1_2163140246906862080,14.375236561884439,86.02068282248459,2.0408746171616197,1.094564527657436
GDR1_2162961541904548992,0.825902452902352,39.55338402172455,2.6284541751653774,0.15118083785740932
GDR1_2163069500202546688,3.0722282379550725,71.97010471151802,1.6988168931987488,0.4519068310401986
2MASS_J20500617+4425050,1.0667595904894183,46.850100653942185,1.8326197454276474,0.32291265332813746
GDR1_2162976935068180608,-0.03257854499033029,-1.865953167019021,51.711119619526954,0.08473876856306939
GDR1_2163136192456870016,9.051518512464678,83.69560332685674,1.8491534514857255,1.1312598161232614
GDR1_2162134880959435904,2.284865570592142,66.36280749964618,2.2550544685246763,0.2105786584273881
2MASS_J20531994+4428438,1.2268082219852403,50.81572026553659,1.9587836440771467,0.16644657680551633
GDR1_2162128009011784832,3.9234594729914494,75.70105969399411,2.1151350062789,0.17965154814433504
GDR1_2162952745812291712,1.6211145234439144,58.331242314389876,3.0070658365707046,0.6048738724507547
GDR1_2066790146043148928,4.204660856551526,76.62181379381701,1.0601164614652203,0.5789009406457684
GDR1_2163139937669407872,2.3750584056992396,67.16684974003681,2.5963748601585124,0.1683456824879226
GDR1_2163145984982389632,6.185976703642028,80.81723584433149,0.7514856035503177,1.1191309336533468
GDR1_2162886568955114112,4.405928402967316,77.21239591076966,1.2398943935190896,0.5462952054794918
GDR1_2162988754817727232,6.314767561311223,81.00142440334146,0.8047836870083812,1.1058955448274048
2MASS_J20533662+4439529,1.3745139931908208,53.962991128549305,2.1321723439323006,0.2862361963989919
GDR1_2163141208978477312,1.0582742252413018,46.62173505659819,1.1665245314382737,0.5030257433593497
2MASS_J20505575+4418286,1.115170035246295,48.11665123138908,1.4537452577989163,0.3246787428601885
GDR1_2163162065339769856,1.0580559417346962,46.61583486083455,1.9837466571741158,0.20996231730663073
GDR1_2162240708953684992,4.042662801070386,76.1061153386432,1.7932225123784362,0.7896796790700487
GDR1_2067120514926515200,1.718411086271353,59.80346538288111,2.0276804136263276,0.21560718650586796
GDR1_2162961267026674432,1.7294944751658086,59.963342663664,1.8578830558047588,0.2808520026606338
GDR1_2162989201494332800,1.1969189577694634,50.121970498265256,3.9680508722969745,0.13297009005626315
GDR2_2162948455142499968,2.041663961251586,63.90454585094145,0.8942383022997101,0.4050252021043299
GDR1_2162091278451209472,0.9692478169489042,44.10532992483361,1.1578478099372085,0.21842899253980175
GDR1_2067062824937136000,3.3339557985884136,73.30370004771659,0.7184082692340898,0.5061428353290758
2MASS_J20510895+4416420,1.1295141147190695,48.48036342294743,2.151726423107798,0.46069275629949447
GDR1_2162952711451794176,1.3023710018927148,52.48185142269523,1.7394811939914374,0.3716117964522003
2MASS_J20505363+4424305,2.7991821063248357,70.34087345339638,1.824063067037618,0.4321205770784733
2MASS_J20512059+4420322,1.1055016684154573,47.86855574100407,1.97211095625167,0.2225768669452144
2MASS_J20510029+4424364,1.9660253578780666,63.04027063994622,2.888361677496797,0.5369726517586804
GDR1_2162978172018122240,1.8331734027387983,61.38743904288314,1.4935961762467271,0.6201098520475199
GDR1_2067067807089176192,1.642690226363037,58.6687214678416,2.693045834132137,0.30571506875910526
GDR1_2163140968460295680,2.1559828947334063,65.11692391032987,2.8006243685984926,0.15745642442841667
GDR1_2162984631649047936,0.9759389893545843,44.30234372859409,1.8019955547972346,0.2983261882382191
GDR1_2163143717240796032,8.529977232994371,83.31352994768498,0.7425686255879758,1.3674121464305244
GDR1_2162221811096717952,2.2351058287105943,65.89596630813824,1.4058941963832594,0.34741012283136374
GDR1_2067128658184872064,2.441271790144864,67.7248868847314,2.0776695600299484,0.4177677217039868
GDR1_2162951474504020224,4.620915099862844,77.78906951974885,2.1514645664827357,0.4240074150431372
GDR1_2162947591850664960,5.7337932618903835,80.10685727680797,1.0758461425793069,0.4123473110912368
GDR1_2162935565942174208,2.683315908535274,69.56092233639659,1.2807639704750025,0.6888927157766016
GDR1_2162964874800490496,0.0,0.0,0.0,0.022723141690182747
GDR1_2162988101982678912,2.906267262261647,71.01248061456673,0.7278889948280153,1.1598651680164043
GDR1_2163137738645105280,4.667889570320397,77.90831827423831,2.7521808143311755,0.4053300733416254
GDR1_2162965287117378944,2.58419731183899,68.84518928868322,2.117666574615627,0.6565961518646457
2MASS_J20511455+4413379,1.6429376598859615,58.67255426558673,1.723571533980249,0.28787697477590424
GDR1_2162949378557115136,2.0942214016943685,64.47531787775446,1.2788065171687335,0.2803579165580872
GDR1_2163139873247408384,1.365063190066574,53.77473208951523,3.2767674339214805,0.3605324630899398
GDR1_2162969788241973632,1.0060640345103125,45.173196129346124,2.629442678329005,0.11054527468299158
2MASS_J20513761+4420045,1.1382689681521543,48.69982166482721,1.540535330297194,0.31097057562938124
GDR1_2162942918926094208,1.2425586057850542,51.173201472528845,1.1640163453454158,0.2151883220683244
2MASS_J20512464+4417549,1.010139112320608,45.28899662410218,1.613714268284557,0.28652283753723395
GDR1_2162955185352996096,6.06331090311648,80.63472051902684,1.693491719584266,1.9873030690016709
2MASS_J20511374+4422252,1.0567335404414586,46.58006289350386,1.6730485829113806,0.45152527004298637
PSO_J205746.108+435819.388,0.7529314851986105,36.977241981408426,2.1685565600005408,0.08344703725782443
GDR1_2162944911791083136,2.9361417280229825,71.19202923846406,1.6494377509723488,0.17166847190607815
GDR1_2162117563651224960,1.0032827658788548,45.09389012117148,1.2820411426726326,0.5693250883349505
GDR1_2163138361418522624,4.208167974974904,76.6325629085324,0.7010649213445084,0.6099486286600584
GDR1_2162902683672550912,6.699461894235284,81.51038421686584,1.4944084632927903,0.45865539628577956
GDR1_2163135573981345152,7.386949136497534,82.29051469205763,1.9245082049197182,0.24398252530207465
GDR1_2162144295529814400,0.7851900946955138,38.138651981339684,1.9660174644302302,0.09011179612890707
