ID,POW1,PER1,POW2,PER2,POW3,PER3,POW4,PER4,Q,M,RPOW,RPER,90%_FAP,95%_FAP,99%_FAP
GDR1_2163136192456870016,0.0665976234007773,1.0848727409527652,0.043590442480489044,0.5992191983707367,0.04241446449632242,12.3685741438444,0.04117918917995424,106.16934447654826,0.9090818792983199,0.3137587827965359,0.05095052829213148,0.8989455957106911,0.06253597335328144,0.06706054654614499,0.07717290522174428
GDR1_2162134880959435904,0.6706501164581118,3.3715123096418056,0.5132292198693807,0.7696133015745257,0.4917537865955102,1.4159357670433326,0.44520159135994486,0.5860697247246568,0.21602756481759938,-0.03255408190267311,0.05446855988582019,1.462465516105584,0.06490114496869548,0.06962714533807149,0.08018499356368744
GDR1_2162128009011784832,0.3135263987231897,250.0,0.060145084542909594,41.241160827096856,0.05999449003777929,108.8688231626511,0.051976942113289556,36.75026728328122,0.6799466929638949,0.1998030817040657,0.046702249426006884,1.061506416582676,0.06553911240143148,0.07030971062574674,0.08096630200048954
GDR1_2066790146043148928,0.30298201912850614,250.0,0.08893456712354388,31.590300606879463,0.0875559472179631,98.29888948300122,0.07916257385407426,57.69075914269156,0.7097460199844142,0.10170968776206521,0.11064897664116354,154.57809389678482,0.0653076435265798,0.07006343490696199,0.0806872175503396
GDR1_2163139937669407872,0.19289694251730125,0.8559242273144894,0.19041511637584052,1.1939904918572704,0.17882989335086164,1.1978656667285719,0.12271243554911025,222.58683877368023,0.7988581578915959,-0.06665640441106645,0.05305269051674202,2.184784963469438,0.062475843164619106,0.06700092239525933,0.07711430996880107
GDR1_2163145984982389632,0.22127895250077084,182.5521800272541,0.19844063768948292,122.13974396777735,0.10589250644311704,98.44595557273428,0.09889374559527064,23.57099013135485,0.7068129260939613,0.4901433166783863,0.03969069825666977,0.6930159803153884,0.06227044406873405,0.06679725519337185,0.0769141625488567
GDR1_2162886568955114112,0.13832440333669052,0.9043521977751381,0.12303172848441371,1.1143526595488389,0.11513675759596854,9.480335991080453,0.11396672811732392,9.730273298948001,0.8517724855543964,0.30788684595808247,0.03278806917232426,115.2077476783427,0.04019035786949652,0.04297809456540488,0.04923127294917072
GDR1_2162988754817727232,0.15539405887996496,11.591652357794953,0.14667055617399766,1.0909949827718617,0.12512815966879468,0.9205517318402199,0.12255313607692289,1.093051114331493,0.8275308193228353,0.5773711723377203,0.043193465897259246,0.6504883503289118,0.060917047826834415,0.06532257268660369,0.07517115654168226
2MASS_J20533662+4439529,0.33095984255399447,3.2087630887765997,0.26858942149582127,0.7608079801959173,0.26100557392212487,1.4467238647099636,0.2025408633919802,0.762379531657052,0.44376914107176285,0.41262135527035826,0.06136089063916569,13.9879469602067,0.06242924283523626,0.06695471454209201,0.07706889997170893
GDR1_2163141208978477312,0.13474256249902353,211.01752396179336,0.08622426600297628,44.4967075859497,0.0731289069233042,79.23302012848106,0.06642134135047896,39.70928007916273,0.7773494227503985,-0.04272555043076991,0.054490114041435084,2.0827885487472004,0.06240259136474976,0.06692828765366722,0.0770429295746269
GDR1_2162240708953684992,0.14107563776956675,191.14715251466205,0.1132504729293705,143.76550140029855,0.10809585094325298,51.235279506853736,0.09129572336361017,73.4955935907202,0.8583926283533165,0.18640033907282585,0.048764914790660384,200.5914551690006,0.039435170291649786,0.042156286467193216,0.0482610332100738
GDR1_2067120514926515200,0.4173647266381232,9.017099354611183,0.3493999988411589,1.1211226506227425,0.31248527741314625,0.8979514594646623,0.2872592315398475,0.9001414687185355,0.5246423231823352,0.013071655355351085,0.09726140914540185,46.536918792490965,0.06099821920030042,0.06541744491417852,0.07529624746949976
GDR1_2162961267026674432,0.0929581136073937,6.86668282514445,0.0901143718955629,0.8728541296269459,0.08776386659953392,1.1668796099576622,0.07977424333583522,0.870794734007576,0.8865356210837234,0.21535891198840948,0.053782907489712546,0.5866637391497089,0.0631199244737847,0.06770088873142119,0.07793789583512406
GDR1_2162989201494332800,0.2735990862191087,9.03830884373075,0.2062804382701407,0.8983386116976164,0.1855606151573038,1.1210303391784182,0.18052447866812552,1.1240999931043139,0.6981672002396869,0.047635771900537555,0.0602690950576588,0.7195379038412529,0.0743188218929578,0.07987732329558797,0.0922718280680748
GDR2_2162948455142499968,0.07086768454745747,1.0719822769486054,0.06552890725918827,122.13974396777735,0.06361301336689196,0.6635656527479342,0.06220697999318221,0.9347524148218563,0.9236825237753907,-0.07322159799645699,0.044216093203720684,23.167468065566414,0.04090486037793468,0.04374541611748819,0.0501163943353935
GDR1_2162091278451209472,0.1357604492998569,121.9857721799195,0.10860891193652161,0.7817959002416942,0.0983395794634679,0.7828537700127609,0.09280626988615875,3.644583099984384,0.7382048777364324,-0.10630314989075672,0.05408184391914312,8.936151217806023,0.06929136711015821,0.07435145604446998,0.08564801463950171
GDR1_2067062824937136000,0.4358176790188741,191.14715251466205,0.1399567508205952,134.25701682316483,0.08306485453857632,62.23007341709008,0.054872406801715956,54.68595864493645,0.5720603718755202,0.4855464861423672,0.055987848239220345,51.235279506853736,0.06250376006808595,0.06702860430388163,0.07714151410163697
2MASS_J20510895+4416420,0.17931972932648843,1.1904892992814269,0.17504242175088933,6.149062663729158,0.13010928020443746,6.22448359083773,0.1264392802638557,0.8595485374638134,0.7836237938229459,0.2442378059061166,0.05118975325281391,5.21002076758964,0.06392245735318966,0.06855947440000791,0.07892065916535608
GDR1_2162952711451794176,0.5131848828215095,8.264510977312852,0.4178107340197489,1.1342782811570877,0.3843117635790675,0.8896867251663035,0.3570091891308427,1.1377749806900135,0.4060329047234478,0.00673861960948518,0.050270163615304335,0.5730824853839543,0.062395080975084095,0.06692084056688491,0.0770356111515002
2MASS_J20505363+4424305,0.1299090583932225,5.340230268367138,0.11272275526207515,1.2264531420839329,0.08681163885324666,0.5507694571311899,0.08290480886029836,106.16934447654826,0.8592732523890297,0.34033183715763693,0.04411389997634474,0.6362170837087457,0.06298536006125278,0.06755198808380582,0.07775732802962472
2MASS_J20512059+4420322,0.14386422532947782,1.6237859092888862,0.14181119586288618,1.6051677464109664,0.13580308548367345,2.632440523387406,0.1146191144486876,0.6178215819948863,0.8095383894053332,-0.11860452719567359,0.06372497576709883,12.074293970268874,0.06260305111734876,0.0671422472001263,0.07728681555534835
2MASS_J20510029+4424364,0.7086421774452984,7.008938672886845,0.5714321437962768,1.1625358542380206,0.5600916563816952,0.8730418305283181,0.423509356112933,0.8751118810858681,0.23683408260659455,0.12064017897730986,0.06070582816202537,89.74151432535217,0.06289587747635267,0.06744788391535787,0.07762098985356551
GDR1_2162978172018122240,0.09142480266857202,15.364299621954048,0.0899454512712094,1.0694408564953413,0.07223296762180388,0.9364773528481658,0.06686446703947822,0.9377752399778913,0.9240922556809987,-0.058110371450555316,0.05264916764837547,1.236162477389108,0.06247023941636704,0.06699536582881653,0.07710884932383374
GDR1_2067067807089176192,0.09977311097562178,0.9118839944087098,0.0914232304143455,58.524447443390216,0.08869063261157731,10.651932408740267,0.08535023123463133,53.85490855711437,0.8855123336794466,0.14032200268430295,0.07851559693110005,0.6656354256548213,0.07472756640783848,0.08021356258517655,0.09245011655793833
GDR1_2163140968460295680,0.14847390238745037,250.0,0.08380254819043483,182.5521800272541,0.052461693577597,0.9493980896141139,0.04601778295726915,0.9471830988077531,0.7274876804363718,-0.32611235998627247,0.05494537197714506,103.46366329215404,0.0624787933288249,0.06700384772153568,0.07711718479838679
GDR1_2162984631649047936,0.17402614397544533,4.76934392739261,0.16853969721360604,1.2611219633713602,0.14088476231808642,0.8264771295202945,0.11374351552720967,0.8247980622096939,0.7825796857527522,0.25250855664898453,0.04476011418205922,2.1906794662164146,0.062396432527484544,0.06692218072693759,0.07703692815674937
GDR1_2163143717240796032,0.07173623146105317,1.1648707730234253,0.07166936505690595,0.8737934421029389,0.07147969241752644,6.937081530284083,0.06554638071380724,25.023842402728935,0.9143768926356238,0.44912746512157353,0.05765222587497103,0.8665199729736348,0.06253665179717874,0.0670612192829588,0.07717356635348067
GDR1_2162221811096717952,0.13564172928016444,250.0,0.06389897807020095,0.9490671205911992,0.06266395797897527,87.66035136294586,0.061970706166759953,19.73620778237848,0.8543773000367544,0.010429552749947717,0.05922889165158787,143.6148887530881,0.06496240025277195,0.06968786841199105,0.08024463368999907
GDR1_2067128658184872064,0.2546220761004481,0.9209254187247085,0.25089989501701304,11.683182733640784,0.23344033915183335,1.0902943077893237,0.17684030505035642,11.99108049959341,0.7323302129521093,0.13451057931223828,0.0667868682083154,0.6515660777050359,0.08280198052572983,0.089208888497402,0.10346660402355072
GDR1_2162951474504020224,0.12615232222951955,8.623538619749432,0.1158767914766306,1.1310209968658287,0.11348828400492825,0.8939070546432119,0.11191591285155025,8.426416810152546,0.8701931062602987,0.36928334268913116,0.058574682568441096,1.6349191528166729,0.06442320797316915,0.06910415878243086,0.07956247590374438
GDR1_2162947591850664960,0.4455922511926795,1.1416142328264312,0.41149349704245536,0.885224944428077,0.3714322751203107,0.8873532427546418,0.28118235526275376,1.1451563790947674,0.5442911011591107,-0.10365249002290122,0.08360785876493432,0.6420527936097018,0.07163586648346097,0.07687192505750949,0.08855719959276463
GDR1_2162935565942174208,0.07884580968820322,1.066911457774005,0.07281129372668185,1.2456444632170969,0.06969457276836978,9.800741774186445,0.06832030975440606,1.1100868909001027,0.9052465670566251,0.281505475491884,0.03820452791327824,0.8337757060631324,0.040019563633826916,0.042797161243634294,0.049027681553468205
GDR1_2162988101982678912,0.10493996227264903,0.9302545404275827,0.08323193758535792,13.892217593911385,0.07700662573860505,24.87054705713289,0.07397726498795336,38.947393984279515,0.8765275846736966,0.11210663655621315,0.04675211067515688,1.1025501261351425,0.06071608537635403,0.06510898522056391,0.07492954802394063
GDR1_2163137738645105280,0.1713397146165273,7.759074375756787,0.158629949312654,3.8841374288495203,0.13658191500133507,1.3419941283153864,0.1348556513141285,1.1438657855388203,0.6769984456757945,0.18588196940752436,0.04993265281193135,8.957415008499678,0.06248199100440395,0.06700701847653784,0.07712030082201005
GDR1_2162965287117378944,0.24636920560329192,182.5521800272541,0.08807051995498294,44.4967075859497,0.085527414773694,52.56194103294785,0.0778860338490942,61.290601438934075,0.6934317557161986,0.4976951112993539,0.08911462799680184,103.46366329215404,0.062288408866832415,0.06681506830951164,0.07693166749494126
2MASS_J20511455+4413379,0.16112513559746555,235.49834708820163,0.12454646884287351,154.72348245367584,0.11734431114890796,1.0500781497573068,0.07966103171850632,19.877914103665116,0.8162451231014723,0.10119856559390207,0.05890003492997862,1.841838733347003,0.07166748647199228,0.07690325012573607,0.0885879225357084
GDR1_2162949378557115136,0.057845985121415706,103.46366329215404,0.05485111433723743,8.560767851858872,0.05354471165722209,40.10151150823155,0.051386285055104085,1.128916365956462,0.912824986222796,-0.06128134348279187,0.054056885084111314,82.45129644396143,0.0481026474842234,0.05152315505751186,0.0591851279269314
GDR1_2163139873247408384,0.3862395703040106,1.2433555447546472,0.37607571243236154,0.8324080869896887,0.3096376932370741,0.5542281010874804,0.3088130048708263,0.8341183132928669,0.5569902644302448,0.048982024366610935,0.05850468786066209,1.8468659530070124,0.06230605458359168,0.06683256507685657,0.07694886162558773
GDR1_2162969788241973632,0.09845043870847785,250.0,0.04773838993035877,0.6005487796806507,0.04378249016276041,14.643854097575943,0.0414296614351887,44.98980373488737,0.8380382360760575,-0.07140715597073378,0.07662433684783203,70.927587096661,0.060798398482565276,0.06519061916894534,0.07500980245533245
GDR1_2162942918926094208,0.05249634349587182,53.959132694959436,0.04478164056558023,1.208563317467839,0.04305625593306339,5.797807790626123,0.041834770266507205,12.3685741438444,0.9175403480006404,0.030443430333829825,0.031508910126468344,0.5633021601232021,0.043584581683190224,0.04665423993995216,0.05353535177249774
GDR1_2162955185352996096,0.09335861291737961,250.0,0.06718694186260157,19.975719513061406,0.06505305637853911,154.72348245367584,0.06364368025572978,84.16050659803663,0.8888471973027934,0.11192413721246512,0.07116141111212498,0.9239035810048578,0.06280720626236368,0.0673446812148301,0.07748574952319473
2MASS_J20511374+4422252,0.2810204808206373,2.0763971415352636,0.23817898628900092,1.9184282758406064,0.21186795738607297,0.6736960235907767,0.19822142882455387,0.6573342220538164,0.44618511708389047,-0.1411884111549157,0.06380753031378028,0.598159764639036,0.06273558826193792,0.06728895014348073,0.07746481209763426
GDR1_2162944911791083136,0.24884565053722546,0.7491555955104011,0.19132028807828425,0.7505405510247652,0.17695827329739203,0.5985124927254979,0.11002349593824644,0.5977194387552079,0.7217371805911184,0.13510979594000833,0.03446189447967545,2.617167597432326,0.04034452283073891,0.043142583577951935,0.049418807456779346
GDR1_2162117563651224960,0.26622054896720854,6.9561364009805455,0.23807779688544803,1.1667029672768845,0.2252130820141442,0.8722129508836135,0.2110487405725948,1.164354936083098,0.7089489665359776,0.037651395142566484,0.04709466759655077,0.5863242720546985,0.06493691807473616,0.06966260757928651,0.08021982327943153
GDR1_2163138361418522624,0.06559440757251102,250.0,0.06398747517379476,149.04334991629088,0.06185811881920181,47.628829600931866,0.0566451798078004,70.927587096661,0.9411499539772008,0.19444575665160538,0.08512273997960434,84.16050659803663,0.06250434698643896,0.06702918628277298,0.07714208603746305
GDR1_2162902683672550912,0.17409716370658643,0.8155199444573179,0.1702358767524614,4.474952771346484,0.14231501999983345,1.2875183255409248,0.10032387323821164,0.561976603732674,0.8143282645647745,0.486202146220012,0.04323187681740624,6.39106050450499,0.03950325935043207,0.04224009239500203,0.04837972190005524
GDR1_2163135573981345152,0.6970810634277398,7.3649550929997165,0.5409734801831528,1.1536167486101196,0.5251275714126342,0.8783304296389801,0.41419969069673496,0.8804256656174981,0.25912758224308685,-0.00199615657519634,0.07950595590302341,0.9197175661817871,0.06484448733205359,0.06955447785297465,0.08007711321293626
GDR1_2162221673657766272,0.19472772088974558,167.35344139333242,0.12820708608129677,235.4646385744165,0.0620704574722205,37.77873167897283,0.04238194708416051,106.01881179586111,0.7086892717928691,0.08098849466053872,0.06151311525708726,0.7028320915267642,0.06498768184312848,0.06971293047519417,0.0802692489943781
GDR1_2162945976943020416,0.07347817447758502,53.25137367928006,0.060565343805597915,1.0649524044740597,0.06009241321818497,16.420737546711194,0.058406981826131535,0.940164067148062,0.9366666114310017,0.11550310193825412,0.04810931069264457,77.71629140056233,0.04883123283380217,0.05228972270311411,0.06003648447356698
GDR1_2162965012238950656,0.7207732333724778,14.435578111177772,0.5774555137190823,1.0711337957632578,0.5565113874852693,0.9328194394193314,0.4737819515543314,0.9351830533219038,0.21332560816816223,0.03609635539038691,0.05104782160498582,31.9072007562635,0.062432604201899874,0.06695804758990087,0.07707217545495659
GDR1_2163136123738466688,0.06975932068372,98.37397089427752,0.061398008083725204,76.19262372712728,0.05717173960644127,55.380606587034926,0.048002697145097056,134.18203061934926,0.8861833915754668,0.005947886454337956,0.04878119452057773,7.8247852234638895,0.06421538656235481,0.06888194422151696,0.07930838129487898
GDR1_2163135677060562176,0.1070756374278847,10.48409170772308,0.1053606519311495,1.1052515430634993,0.09444857892054839,0.9106405361811521,0.08470828656312404,93.89242691968781,0.8801639102128678,0.2022585148736696,0.04956155644800578,23.988818157768893,0.06356218309985119,0.06817063262337468,0.07846860056387338
GDR1_2162949309837722880,0.14373535311328203,1.2483255423543391,0.1385579788205931,0.8301952494955537,0.13105372052883177,0.8318963858109016,0.1103928842704521,1.2525620640090092,0.8255184348702936,0.1634920130282666,0.06115038214610941,0.9323909744909246,0.062444753424554585,0.06697009446919194,0.07708401429246059
GDR1_2163155055959979392,0.14547244137379875,250.0,0.12159294390226512,118.5725175096208,0.09707376320068128,91.77005643212308,0.08850661432024846,24.87054705713289,0.761931985180379,0.19859717441270558,0.044482944666924824,25.179039210773617,0.06282840535236481,0.06738098197267268,0.07755524743866914
GDR1_2066844954118735744,0.22515329247555982,9.096729161457477,0.1928269135430086,0.8985310588435929,0.16863398249780376,1.119921274699093,0.1459771666576035,0.9009297005196077,0.7295369674154669,-0.04039033995052896,0.04623933193997962,0.8869211120531281,0.06520377138410371,0.0699604699810537,0.0805860986128949
GDR1_2162969788241971712,0.2662712435329942,12.757230406864755,0.22072980258434927,0.9249560453316296,0.19423395977267438,1.081693194210935,0.1672239729577871,0.9270681838969449,0.6592210501116255,-0.09508281885919974,0.04728134316187604,1.0814050684216894,0.06072129409165239,0.06511415093432735,0.07493462640399906
GDR1_2163155227752761088,0.16761743563295084,0.8619208438382044,0.16210922349629953,6.351068849651961,0.12391654837120566,0.8639384318873955,0.09991664722836528,1.1859683298082393,0.7869111510922797,0.1303377414329109,0.0598616677159537,67.39530238919284,0.06245002716346561,0.06697532378844248,0.07708915331355093
DPP2017_409,0.17730428765117268,3.3403831948349767,0.1641037617046775,0.7694818898199668,0.15797491569349056,1.4220562536086812,0.1578156191582882,1.4268202029996477,0.7829138396941128,-0.2990826371195796,0.1225570367056007,2.130581620830692,0.15425951392264448,0.16649735588554704,0.19337830126391034
GDR1_2162966798944719488,0.114839294127561,11.038808181154508,0.10488443959487954,73.68970159081064,0.09840167843090301,1.096704749563848,0.09689934623017474,0.7127056154680598,0.8313114291347167,-0.056082930826906886,0.10048908167772708,1.0752089227403345,0.10518921226679415,0.11352275190559262,0.13198997789890007
GDR1_2162941716335179008,0.3699116489344761,7.483116981783819,0.3488602446972539,1.150462851778689,0.2606751187477305,0.8820916490518829,0.22389574118337296,0.8801745583854897,0.5895420670865347,0.2702931544889194,0.06449850695428581,0.6687128989314572,0.075688671015071,0.08123375878399408,0.09360088097647588
GDR1_2163215391652091520,0.19586511968345605,0.9100281678783223,0.177920156839375,10.40349432574429,0.12441133766293289,0.9122775546899387,0.12284094518455085,1.102849631275152,0.7525209169658905,-0.011089380243600497,0.0513971650937513,0.5915360496016403,0.06271867758970442,0.06727218265320667,0.07744833565214085
GDR1_2065995748890512768,0.4037247077591627,1.2023809038000932,0.37588327513823516,0.8540042940512507,0.35470489184447324,5.842270604453324,0.3096803498633717,1.1981123477210085,0.5031183671624978,-0.06148652874490781,0.04723571435942547,0.6764195388270118,0.06484980495296848,0.06957625172707385,0.08013500813718297
GDR1_2163140315626343168,0.38415295394902504,191.14715251466205,0.34843207835455414,125.92826641131732,0.15610497412658403,93.89242691968781,0.09783475483734967,80.81012888886735,0.4733320005378776,0.26628112584407965,0.06611958765007128,112.02867454844893,0.06249216994730869,0.06701711173326172,0.0771302198689239
GDR1_2162936665453858432,0.07750764336033157,10.790611982995351,0.07538017082233829,1.1022507836265052,0.07193918369360819,10.965481727891387,0.06821465229414614,0.916395966673643,0.910727598092068,-0.09095180211221478,0.03297160137957325,1.2216554465645135,0.040126351978698106,0.042908877598711065,0.04915044086517702
GDR1_2162126325384584576,0.22096959651290185,1.199531828259272,0.20139017378838026,0.8532845566649087,0.1998571965565794,1.2034527994726592,0.19137780420897565,0.8552667604247942,0.7882942599627629,-0.022712168019172082,0.04992307586438242,39.24303162521737,0.06492510024620378,0.06965089242978503,0.08020831706194483
GDR1_2162221536218867072,0.6028906230030683,18.995635170331422,0.5246654082619051,0.9475128014852237,0.4524021509862252,1.0526770834776455,0.4224937034541791,1.0554204308104742,0.3861002625297729,0.0393850269933367,0.05790496441488536,1.06822623030829,0.06494731117886665,0.06967291039673545,0.08022994237432221
GDR1_2162946526698717056,0.14998973982157868,9.569722650362934,0.1162032725702636,0.9031451178653107,0.11249857412964405,4.7805759636078005,0.10167749648827534,0.82698218359882,0.7788451353890734,0.026099688425870606,0.05258686268108019,3.4224571213602113,0.07154693739968737,0.07678382600439491,0.08847079488344262
GDR1_2163136742213531520,0.18186265241614522,5.499372497373976,0.15069448996080514,1.217990376958686,0.12521815031977707,0.8441778794747719,0.1052335324238866,0.8462895386352207,0.7093887572288492,0.2185160419484125,0.058331538375845066,5.814414724217567,0.06244216676457817,0.0669675295973766,0.07708149371195058
GDR1_2163136364255498624,0.06227569008216669,8.615267332984464,0.05192684873159651,0.8936032553953769,0.04967264798804623,1.1301734273444288,0.04672209909561974,1.127975403517403,0.9427829866339328,0.3785815818844855,0.04524046258910581,0.9412539255779812,0.049214931721277715,0.052705924847257286,0.06052491525267069
2MASS_J20510663+4421407,0.5366501168891803,1.3974247735885625,0.46626150432815433,0.581954444149615,0.41244032234782513,3.5142962409965524,0.3819344303431271,3.4841368059619544,0.42122795554528386,-0.02849685418379175,0.05336978926492288,0.5935250631897829,0.06247239851311451,0.06699750674619272,0.07711095328243264
GDR1_2163017101601143040,0.09565319674380084,18.517899925789894,0.09471045132201632,1.057187610639691,0.08986644609369962,0.9465206155509156,0.07974896543890528,17.633182163800832,0.8971669370475387,-0.10577820458330131,0.04189966063643161,1.1825139586247735,0.06060741273685441,0.06498700949477858,0.0747781864026456
GDR2_2162951684957670144,0.09713496497863645,250.0,0.06867418954351405,87.80071304079061,0.0544163868217533,191.14715251466205,0.05341544681735552,0.9493980896141139,0.8212936361688578,-0.18448134507076142,0.03223077111706379,0.743939054605905,0.05147220424208812,0.05514344023344912,0.06336296622437841
GDR1_2163138601937119360,0.2835913876764838,2.4248942512376948,0.23697009439720573,1.69355363781508,0.21233952534543757,0.7067695542979988,0.19888163912277107,0.7080020971049096,0.6933403472430945,-0.25791377992411296,0.045256469316750016,1.2082036516320094,0.062472296320520426,0.06699740541403684,0.07711085369955938
GDR1_2162078393549548288,0.08663892267645006,0.5518872465277207,0.08647826040902983,1.2357681493508328,0.08388784668952302,5.157745282806851,0.07031664127099675,0.5528666784556561,0.6688696032227114,-0.09290826170341045,0.049088380190053175,1.7093785441389862,0.06495783829500411,0.06968334607502477,0.08024019198128955
GDR1_2162948141606527616,0.10276142134699748,7.033223011417497,0.10035165731564294,211.01752396179336,0.09374460148312498,0.8754893090351005,0.09218020429656158,1.162203058309537,0.9189828557259169,-0.30361965507647065,0.049850648328354896,1.2380473084753434,0.0647915846518501,0.0695020333247363,0.08002560108557945
GDR1_2163138116611233408,0.13085196305606062,8.85967772606117,0.1296586213622209,1.1236049055128912,0.12764307228083782,115.2077476783427,0.12120466476579246,0.8985476771794592,0.8119699253192689,-0.0723249981138041,0.05867570563887789,0.6176336011400684,0.06233745039056979,0.06686369596252859,0.07697945419705902
GDR1_2162938074203123712,0.5678909855846037,7.26823903279904,0.43467070408736996,1.1557158078308092,0.4232718867524106,0.8769345580987863,0.37118156745285213,0.8790282986185449,0.4337714085958488,0.41524593398573967,0.0688101794441997,0.5866640126504029,0.07549551863553632,0.08104248561565425,0.09341345017016289
GDR1_2162127974652045056,0.186250825053234,4.140115539579057,0.16416407810572298,0.8036710459591925,0.15932400069237915,1.313950886784612,0.15269533232512775,0.5678274587757455,0.7719764668549456,-0.024218868729320036,0.039174249913155955,1.0995491154569197,0.06551604218537661,0.07028684214036873,0.08094384413264874
2MASS_J20511262+4418454,0.04544284504081775,0.5923991976895105,0.045305906803441286,3.173646375871295,0.045117166511158116,0.7588171698978531,0.04489424771813228,1.1406519927801757,0.9120008395917373,-0.14384332113791476,0.05350740434492337,1.817107649627345,0.06377820415259579,0.06840058222939413,0.0787294290163517
GDR1_2163144541882323584,0.23157181157315254,4.104015137835293,0.20910400982938196,0.8021461144817803,0.181434457153487,1.3171765671085889,0.16461220746446795,0.8040524913802215,0.7450622359114141,0.48641880545929544,0.04343391349249684,0.7822092983714093,0.06259012916473877,0.06712943435578282,0.0772742245099522
GDR1_2162947798009095808,0.13924936232559693,1.1119110718397691,0.13706040077876322,9.683854603705207,0.12992599920942405,0.9063711838443442,0.10374502487815794,84.16050659803663,0.8113391643060041,-0.21147385156667112,0.07175132692546089,0.777565096808093,0.07167985171507642,0.07691550006767561,0.08859993705781326
GDR1_2162949378557095680,0.20841178066792143,1.1705805296973057,0.19397526777815008,6.730086654581448,0.17655133917555793,6.85508838772369,0.1636283101115382,0.8706079979949728,0.82808950271173,-0.05254973599103548,0.046061161917880455,143.76550140029855,0.05081158426656593,0.054438989243555655,0.06256099041855225
GDR1_2162940067068027392,0.39325006925166156,21.916791033608835,0.11286804478459948,20.583378573558488,0.11138000971238309,23.434929926748325,0.053880446591655154,24.87054705713289,0.5068852679965249,-0.11554604180592569,0.051314341570071406,32.41674004115958,0.050494656280802484,0.05409574224208279,0.06215928242893613
GDR1_2163135573981345280,0.4678125347907136,5.529332057656912,0.36839787106915656,1.216895140473136,0.3285324561589143,0.8448805939967529,0.30562635650296444,0.8464659871953455,0.46522338205072394,0.1944746680124318,0.038320047881247474,0.5584977050849226,0.06518987793890253,0.06992997735180963,0.08051916456288018
GDR1_2067069937403328128,0.13885927463414868,115.05598312370651,0.09010959259591961,13.055926460006857,0.08167126821736288,0.9288440315408752,0.07864143574920601,1.079927944972062,0.8362540098485405,-0.16780930752753698,0.03409873940137688,0.5763242357606518,0.04035792841188261,0.04316157508058284,0.04945017882507476
