ID,Period,Power,90% FAP,95% FAP,99% FAP,99.9% FAP
GDR2_2162951684957670144,270.6569020333336,0.21018937009259067,0.051472204242136076,0.055143440233496925,0.06336296622442543,0.07480217140190068
GDR1_2163138601937119360,2.425241057646358,0.28955497285862436,0.06247229632057778,0.06699740541409376,0.07711085369961534,0.09114622613690258
GDR1_2162078393549548288,5.159055643949,0.0841358668011085,0.06495958427648005,0.06968507689228522,0.08024189193953998,0.09488265815556127
GDR1_2162174910053832448,25.470809311320536,0.05261585744955326,0.06495607528103443,0.06968159837356713,0.08023847544044696,0.09487931833390764
GDR1_2162948141606527616,7.036141300693248,0.10286651544873716,0.06479158465178986,0.06950203332467667,0.08002560108552088,0.09462103721631945
2MASS_J20523169+4429592,9.102810606502251,0.394178628673013,0.06244713047099776,0.06697245149382451,0.07708633061611053,0.09112223491310228
GDR1_2163138116611233408,8.864309018558961,0.13280585260931174,0.06233745039062969,0.06686369596258804,0.07697945419711748,0.09101767762361673
GDR1_2162938074203123712,7.270841437163313,0.5689978430404373,0.07549551863553641,0.08104248561565432,0.09341345017016293,0.11052321010631082
GDR1_2066862542012143488,5.943363899380814,0.6241567680988886,0.32473704582305096,0.34918548900816365,0.4009436883922849,0.4666788129392896
GDR1_2162127974652045056,4.140959796012234,0.11994877026811655,0.06502429947583908,0.06974923028044328,0.08030490192578747,0.0949442543315306
GDR1_2162239678161489664,2.7618051227891183,0.06884968760754664,0.03910129000765245,0.04180847087928394,0.04788194393681477,0.05636172399121772
2MASS_J20511262+4418454,3.1742404460516056,0.07683304412628725,0.06254519822974387,0.06706969382753504,0.07718189471504779,0.09121572697530134
GDR1_2162273522506513792,2.921927761796047,0.38286540591709606,0.31880442821914595,0.34289506541388803,0.3939681022786586,0.45898553936524134
GDR1_2163144541882323584,4.100862152020206,0.2220853172543172,0.06241540730703195,0.0669409955899675,0.07705541798029168,0.09109199285831679
GDR1_2162947798009095808,270.6569020333336,0.14674136313223174,0.07167985171504504,0.07691550006764454,0.08859993705778281,0.10477739868381795
GDR1_2162949378557095680,6.7327587570481,0.19340065879383656,0.05081158426659053,0.05443898924358013,0.06256099041857623,0.07386591146272493
GDR1_2162940067068027392,21.94515421891894,0.370467298942517,0.05039418817954597,0.05398655527292531,0.062030733420220446,0.07322869664169082
GDR1_2163135573981345280,5.5311356001362455,0.46146570496850486,0.06518987793881216,0.06992997735172003,0.08051916456279223,0.09520420050894206
GDR1_2067069937403328128,115.71272982857252,0.13865309375020163,0.04035792841184813,0.04316157508054857,0.049450178825040915,0.05822749590300546
