date (mjd),g_mag,g_magerr,color,color_err,r_mag,r_magerr
58218.5182986,19.226365864383524,0.049585881554339434,1.7415597643835241,0.05488481109692004,17.5661163,0.0242120959
58242.4753704,19.54773140611178,0.08157944343380004,1.910299306111778,0.08528095885955954,17.5737877,0.0242790934
58244.4896065,19.45971505778971,0.07704971284293023,1.9425908577897069,0.0806401491358054,17.5079441,0.0237181038
58246.4459028,19.390782339446105,0.07472763221616693,1.912678739446104,0.07832784050846635,17.4969673,0.0236276127
58247.4503704,19.549799763517512,0.07963041246472624,1.9327705635175114,0.08336287949831238,17.4848061,0.0235283412
58252.4883218,19.458266978851498,0.07780380244872842,1.7871320788514993,0.08177346827394201,17.6374321,0.0248522907
58254.4695023,19.5222988507212,0.07932034860619944,1.9651050507211991,0.08291081045146352,17.5171242,0.0237944406
58255.4709606,19.452078934366227,0.07727391808313962,1.877638934366228,0.0810000631063604,17.4781036,0.0234740619
58256.4712037,19.484802321029065,0.05873095872897846,1.936061921029065,0.06346891819338298,17.6170292,0.0246650986
58257.4319097,19.516232234324434,0.06056306688668023,1.9701278343244333,0.06515962335171899,17.6711349,0.0251687989
58257.4741319,19.51761355190274,0.06112978088968852,1.9871112519027427,0.06563827399301338,17.5571938,0.0241347216
58258.4518866,19.54960122081002,0.08204800725100896,1.93583552081002,0.08566669044235951,17.57444,0.0242848061
58259.4483333,19.430746005513356,0.05995642831408851,2.0048007055133574,0.06423886989795702,17.5487404,0.024061963
58262.387581,19.33585187695462,0.06972501116587396,1.9143678769546213,0.07342922099534814,17.5461044,0.0240393728
58263.4286806,19.354627348267513,0.07286622537576183,1.7870881482675145,0.07678744918868007,17.5305023,0.0239067543
58266.3629167,19.493856801192578,0.07750945663162835,1.9940704011925767,0.0810374908674846,17.6137657,0.0246354695
58268.4568056,19.467001166500268,0.0778281711362941,1.939640266500266,0.08140940607996006,17.4259453,0.0230620708
58269.4246644,19.459445570824073,0.07680671547517158,1.8393855708240743,0.08067838076913895,17.421484,0.0230276641
58270.4333681,19.466248293812725,0.07735955601952725,1.8165595938127268,0.08128848711073908,17.5675392,0.0242244825
58271.4533796,19.326739524165532,0.05199657705375403,1.7667496241655307,0.05733494930410109,17.4997864,0.0236507729
58272.4729861,19.201017694844268,0.0640848200624671,1.7166083948442683,0.06826635611333667,17.5273609,0.0238802675
58273.4229861,19.300386367978717,0.06961473560789769,1.7833651679787188,0.07356864909363245,17.62006,0.024692703
58274.4710417,19.58225053930505,0.07873947196390577,2.0100574393050508,0.08239357229682681,17.6496887,0.0249663219
58275.4072801,19.611709271807285,0.08227764441665752,1.9563614718072841,0.08599756038125897,17.5599899,0.0241588987
58276.4547685,19.497074291834906,0.07719301769018687,1.8852463918349045,0.08102347437028282,17.4844093,0.0235251188
58277.4027083,19.365799214567232,0.07092985610714138,1.8550570145672332,0.07479768800707175,17.5170212,0.0237935856
58278.4502199,19.506630769208186,0.07748003545753712,1.9946182692081855,0.08103892133853134,17.5721931,0.0242651254
58280.3647454,19.562271127666463,0.07818498120715957,1.9610939276664645,0.08194032129491705,17.6553478,0.0250193849
58281.4534144,19.41627855490958,0.07301337610442722,1.8747593549095818,0.07685677301978083,17.6118279,0.0246179085
58282.4515046,19.421373616593883,0.07356670912852434,1.9024832165938825,0.07732359675861974,17.5107422,0.0237413067
58283.3917245,19.359341033191413,0.0716087089300293,1.8564647331914124,0.07542128805774555,17.5120125,0.0237518605
58285.4131019,19.61963197031764,0.08533559697969505,2.0188362703176423,0.08878806945629115,17.6011772,0.0245219283
58287.4496759,19.409793971946783,0.07317333970859786,1.7960167719467819,0.0772091242637412,17.5415192,0.0240002181
58288.4531713,19.369800731554733,0.0715030863727498,1.946123331554734,0.07512485129144142,17.5188904,0.0238091983
58289.4506713,19.435854548328507,0.07447681120437817,1.8898912483285066,0.07826000839219169,17.5028763,0.0236762222
58290.3852662,19.459592431566307,0.07554614713580764,1.9037490315663064,0.07930411362831859,17.6007957,0.0245185066
58291.4765741,19.468660289911725,0.07502849918918603,1.8873461899117245,0.07887944380147346,17.6137772,0.0246355683
58292.4671181,19.457421861015973,0.07559053398905467,1.8604064610159732,0.07945707971411654,17.4236774,0.0230445638
58293.4775926,19.382977867213413,0.07387518398639209,1.8744405672134121,0.07759075150705334,17.5459633,0.0240381677
58294.4668171,19.363488821205465,0.07353725282376455,1.8374344212054652,0.07731409662128384,17.5558434,0.0241230614
58296.3675463,19.60300347712473,0.060736961604146836,2.0003594771247286,0.06550533666420358,17.5813141,0.0243452452
58297.4165856,19.788569530825043,0.09363521742599258,2.121127230825042,0.09694975551249348,17.5970154,0.0244846623
58298.4254977,19.642257436520595,0.06856339747700647,2.080890436520594,0.072699167736391,17.5085373,0.0237230249
58299.4109375,19.489143626189616,0.05797185489541998,1.9940798261896155,0.06259602769718574,17.5260544,0.0238692686
58300.3987269,19.335664744130554,0.07123497990650474,1.8413467441305542,0.07504439324393393,17.602644,0.0245350897
58301.405,19.52303407614454,0.0754124880670227,1.995331776144539,0.07910403325138175,17.6674423,0.0251336657
58302.3822454,19.667940800818542,0.08527289027621884,2.0336177008185423,0.08881258156526171,17.561367,0.0241708402
58303.3680324,19.664392940279868,0.08328099545247543,1.964811840279868,0.08708088883172381,17.4950638,0.0236120038
58304.3857176,19.385292053026205,0.07130904173134417,1.8180961530262039,0.075310424668501,17.494318,0.0236059017
58305.3946875,19.36136292044398,0.0707035850006225,1.84277772044398,0.07460397734182907,17.5277023,0.0238831472
58307.3917593,19.643268923176038,0.08591595164809011,1.9084705231760388,0.08970396805541181,17.6343231,0.0248235539
58310.4072917,19.32643742635628,0.06812565866542408,1.877800426356277,0.0719802746793786,17.6995811,0.0254432112
58312.4053241,19.42080967896618,0.07405904289003275,1.8732213789661785,0.0778668374630258,17.5671959,0.0242214911
58313.3918171,19.63104292820117,0.08440981166131328,1.8479199282011685,0.08840900502509204,17.5185852,0.0238066483
58314.4259838,19.52872133198116,0.07855727567330237,1.82459493198116,0.082588545616596,17.7347984,0.0257924628
58315.3616319,19.561342672054252,0.07961727402854414,1.908510672054252,0.08344877873077572,17.448637,0.0232390743
58316.3475231,19.33390158147813,0.06989651754777865,1.7422343814781307,0.07404517661096183,17.5475883,0.0240520798
58318.3656829,19.443712766054887,0.07477836733079547,1.8198686660548873,0.078760659338298,17.783123,0.026289463
58320.3920949,19.499770202337686,0.07588724195721178,1.903975502337687,0.07973605308132686,17.7041264,0.0254876893
58322.4019676,19.409822690195824,0.07408547501344385,1.8009511901958248,0.07806012712432571,17.652832,0.0249957666
58323.4709838,19.354337143746307,0.07156065333616407,1.7653860437463074,0.07561027094111286,17.5916672,0.02443696
58324.4785185,19.368777326094914,0.07113262193525388,1.7949782260949156,0.07516201700650099,17.6238441,0.024727257
58325.2762037,19.333494508966396,0.06329214794374115,1.7619041089663945,0.06778227485114453,17.5957947,0.0244737547
58326.4156366,19.229292032116064,0.065656634767737,1.6637784321160645,0.06997688997594435,17.6088715,0.024591174
58327.3429514,19.167925884537908,0.06042313280487188,1.6528082845379082,0.06493330658726172,17.5889511,0.0244128238
58329.3665741,19.407485114669726,0.07513270047878595,1.8529120146697267,0.07890700935153787,17.5737991,0.0242791865
58330.3615278,19.422783782074475,0.07117553306927865,1.885071682074475,0.07510268156740958,17.5715904,0.0242598597
