date (mjd),g_mag,g_magerr,color,color_err,r_mag,r_magerr
58218.4938542,19.25367205811233,0.05037672279762007,1.930698758112328,0.05509180216884643,17.1724892,0.0212979056
58218.5182986,19.25382609339198,0.0503596384533812,1.9799860933919788,0.05493897078049002,17.3199615,0.0222787466
58242.4753704,19.514816671844528,0.08013296865323331,2.2444614718445273,0.08308099249975402,17.2451782,0.0217663813
58244.4896065,19.35666110969214,0.0734113452076899,2.1975081096921407,0.07641531455461606,17.3229733,0.0223000553
58246.4459028,19.25155259014582,0.05164206534340944,2.1693877901458194,0.05565616087079853,17.27384,0.0219589919
58247.4503704,19.197584230460507,0.0674359853780737,1.9693699304605055,0.07082746957897236,17.2703552,0.0219353288
58252.4883218,19.368329201775282,0.07413156719800346,2.104588701775281,0.07729610281095023,17.159153,0.0212149639
58254.4695023,19.37924230167232,0.07330511022126511,2.166634001672321,0.07640792347263897,17.0821648,0.0207534414
58255.4709606,19.358336277026865,0.0735620669279633,2.1488140770268664,0.07664887995688956,17.2282143,0.021654522
58256.4712037,19.322256351004853,0.05459836214004866,2.1464560510048543,0.058612846229865186,17.2637405,0.0218905974
58257.4319097,19.28760257392969,0.052779615421051584,2.036353273929688,0.05710712987236486,17.2126083,0.0215529948
58257.4741319,19.28607957031909,0.05315247553384895,2.06220647031909,0.05738358463564751,17.2095222,0.0215330701
58258.4518866,19.250810826907127,0.06980117233207048,2.0460646269071283,0.07303803101654203,17.1758003,0.0213186443
58259.4483333,19.254002790146046,0.052706706286368414,2.109914090146045,0.056781605227952635,17.2512493,0.0218067989
58262.387581,19.194622654349587,0.06437525399782415,2.093098254349588,0.06767271103006993,17.2238731,0.0216261446
58263.4286806,19.094552937219305,0.06372021615877828,1.9925975372193037,0.06705068588094697,17.2047462,0.0215023328
58266.3629167,19.061357003946114,0.0617018361159318,1.8863654039461153,0.06527928418927886,17.1440887,0.0211223532
58268.4568056,19.155748803519145,0.06604833678242085,2.0936570035191444,0.0691975511208993,17.1015244,0.0208667796
58269.4246644,19.133659622752702,0.06476684138986989,1.9985392227527008,0.06810722699394005,17.1019554,0.0208693203
58270.4333681,19.17777291651055,0.06647671988607405,1.9627632165105489,0.06988816597233406,17.1749916,0.0213135723
58271.4533796,19.211659538237427,0.04878644675488886,1.9517337382374258,0.053462058900405604,17.0620918,0.0206377879
58272.4729861,19.25171890589354,0.06571953685303641,2.0796875058935385,0.06908354687401046,17.1351204,0.0210677627
58273.4229861,19.37290908315299,0.0723761009086662,2.0145678831529885,0.07580897204760972,17.2150097,0.0215685293
58274.4710417,19.61834539454503,0.0812909857252388,2.1582508945450307,0.08457246247216345,17.2599258,0.0218649115
58275.4072801,19.353660909815517,0.07091567865595864,2.142320909815517,0.07411620560763853,17.1720314,0.0212950446
58276.4547685,19.39193378381242,0.07279797589945582,2.1960376838124205,0.07589112952676492,17.3583412,0.0225543845
58277.4027083,19.312541435571802,0.06905436943223453,2.099700435571801,0.07234018469506094,17.4600945,0.023329746
58278.4502199,19.33184402562847,0.07041915703455989,2.1375653256284686,0.07360933576748212,17.21134,0.0215448011
58280.3647454,19.371756597637614,0.07027773862997445,1.9402875976376137,0.07397833615293951,17.1958961,0.0214457046
58281.4534144,19.108529852250513,0.062242051718597105,2.027826152250512,0.06560812578019985,17.212841,0.021554498
58282.4515046,19.134872953729428,0.06311107108278032,1.9640317537294258,0.0666045769207194,17.1942787,0.0214354061
58283.3917245,19.24477311627379,0.06767490105903354,2.04347151627379,0.071002065193311,17.431469,0.0231048409
58285.4131019,19.39702632762328,0.0753925814442522,2.0984805276232805,0.07857303970308303,17.0807037,0.0207449552
58287.4496759,19.41873748829221,0.07325504484132804,2.128065188292208,0.07650865770468342,17.1708412,0.0212876108
