date,g-r,g,g-r magerr,g magerr
58242.4753704,2.4456377518016907,19.926381151801692,0.10568955390576534,0.103044882
58244.4896065,2.4074334974330505,19.73479939743305,0.09447989972688058,0.0918028727
58246.4459028,2.4135327502669917,19.751045750266993,0.09537760771939584,0.0927090198
58247.4503704,2.382228212503726,19.679484712503726,0.09148096357713591,0.0887664407
58252.4883218,2.3313356267416268,19.756819326741628,0.09583138882844837,0.0930159166
58254.4695023,2.351397790517595,19.749770490517594,0.09533012945005181,0.0925507545
58259.4483333,2.2474359398431076,19.762189239843106,0.10176976980253499,0.0989537835
58262.387581,2.327364424372746,19.697626524372748,0.09310422153591252,0.090309158
58263.4286806,2.224679113127756,19.577344013127757,0.0867441876181474,0.0837718099
58268.4568056,2.432687254708185,19.873391554708185,0.10247525509476886,0.0998199061
58269.4246644,2.2477714725004283,19.652562372500427,0.09024939053429078,0.0872956961
58270.4333681,2.1719085384781707,19.53172223847817,0.08472758176875585,0.0816674829
58274.4710417,2.3607777693523637,19.732602069352364,0.09353113427853549,0.0907463431
58275.4072801,2.4552598668468875,19.980019166846887,0.10965054059169281,0.107023448
58276.4547685,2.2734907124261703,19.78047921242617,0.09723920727104504,0.0943042412
58277.4027083,2.3865547987672073,19.78439529876721,0.09726515328422927,0.0945436507
58278.4502199,2.4575864678732735,19.829681567873273,0.09955180123107245,0.0969396532
58280.3647454,2.4634605231589966,19.874837523158998,0.10227895333342374,0.0996708199
58281.4534144,2.436154932232842,19.76952893223284,0.0965781943343328,0.0939507782
58282.4515046,2.3591829524525956,19.695738452452595,0.09200348874570617,0.0892357752
58283.3917245,2.478947432169271,19.89395593216927,0.10397266169813905,0.101401813
58285.4131019,2.4481959845990957,19.923470984599096,0.10537378925094713,0.102731079
58287.4496759,2.4281628303042346,19.801606430304236,0.09833279093534031,0.0956850126
58288.4531713,2.373870552531269,19.73585865253127,0.09440375805903994,0.0916633308
58289.4506713,2.4464889515336985,19.8169437515337,0.09929433989222858,0.0966780707
58290.3852662,2.367540782901763,19.69354668290176,0.09211433348322863,0.0893688872
58291.4765741,2.312553774474022,19.671200174474023,0.09079623976317086,0.0879497379
58292.4671181,2.3722089956572603,19.87040459565726,0.10222841973063905,0.0994580761
58293.4775926,2.3823770433357936,19.883910543335794,0.1030508586009992,0.100296758
58294.4668171,2.433096398164036,19.885204798164036,0.10312285124834208,0.100463897
58299.4109375,2.3180945032513804,19.57016210325138,0.08054729192020833,0.0775376782
58300.3987269,2.3100134686115794,19.71273296861158,0.09406115922577706,0.0912349001
58301.405,2.3566012797784843,19.847495579778485,0.10092980191686073,0.098137185
58301.4059144,2.3715510972510145,19.847495597251015,0.10099941611650008,0.098137185
58301.4091319,2.374164158731624,19.847495658731624,0.10099398980549316,0.098137185
58302.3822454,2.3871146531708582,19.847514253170857,0.10087498408973643,0.0981395543
58303.3680324,2.45152168977776,19.84753308977776,0.10076085563696613,0.0981395543
58304.3857176,2.3941057429548565,19.791454142954855,0.0974777142906864,0.0947632119
58305.3946875,2.394627230111354,19.784418730111355,0.09722867499216852,0.0945207328
58310.4072917,2.2535546884544786,19.76788078845448,0.09642445145788518,0.0934484303
58312.4053241,2.3874161818043085,19.773103081804308,0.0967455573158,0.0940311402
58313.3918171,2.2706065763928827,19.70898017639288,0.09336966415283013,0.0904520527
58314.4259838,2.3259395153524807,19.70646891535248,0.09324546628693038,0.0904357061
58315.3616319,2.3153278598680167,19.652760759868016,0.09025936616717375,0.0874348506
58316.3475231,2.264083217193363,19.622516017193362,0.0889625490368721,0.0860558227
58318.3656829,2.427086718116062,19.93913731811606,0.10723957227557958,0.104576096
58320.3920949,2.174922495600086,19.627866295600086,0.08860319478702049,0.0854920521
58322.4019676,2.3939399384011786,19.82189553840118,0.09964019329097763,0.0969308615
58323.4709838,2.2475767327584464,19.665679032758447,0.09154213708462129,0.0886052251
58324.4785185,2.2076896964990844,19.528211996499085,0.08446370568817999,0.0814714581
58325.2762037,2.216084339539851,19.57600103953985,0.0845388552556334,0.0814714581
58326.4156366,2.154662968489575,19.644264068489576,0.0904364318500553,0.0873116702
58327.3429514,2.2263386587294676,19.737557658729468,0.09048295617565077,0.0873116702
58327.3751157,2.2614167211589162,19.740880321158915,0.09052505252874544,0.0873116702
58328.3740625,2.4282036282254964,19.844074328225496,0.10699560021517221,0.104414009
58328.3745139,2.421235059112238,19.84412095911224,0.10700831720824992,0.104414009
58329.3665741,2.5506227610778893,19.94660356107789,0.10688149034949165,0.104414009
58330.3615278,2.094628906030291,19.52174530603029,0.08385350433193262,0.0806172043
58330.3949769,2.218853539884581,19.515501539884582,0.08368121168743792,0.0806172043
58330.3954398,2.204931232796703,19.515415132796704,0.0837084494396984,0.0806172043
58332.3310417,2.1907424614407773,19.593040461440776,0.08793601580353756,0.0849069729
58332.3632639,2.3272943064622176,19.594525306462216,0.08776788780517707,0.0849069729
58332.3637269,2.307696642164025,19.594546642164026,0.0878033613675538,0.0849069729
58333.3248032,2.169638027477504,19.545025227477502,0.09431094827739483,0.0915433615
58333.3534491,2.299963147734964,19.543260747734962,0.09416383189678303,0.0915433615
58333.353912,2.266880334835541,19.543232234835543,0.09421820167970384,0.0915433615
