ID,SLOPE,SLOPE_ANGLE,SLOPE_ANGLE_ERROR
GDR1_2162978172018122240,1.9187609464227398,62.47284105241472,1.2005278701560653
GDR1_2067067807089176192,1.5090475541056982,56.46877237195567,2.8540855329864083
GDR1_2163140968460295680,1.6250996239327506,58.39406555517916,3.544931802332188
GDR1_2162984631649047936,0.9880694340418358,44.65616750639158,1.3381283083425075
GDR1_2163143717240796032,7.252332820229659,82.14918132694896,0.8422893532359753
GDR1_2162221811096717952,2.095237664174366,64.48612499027047,1.15795689593723
GDR1_2067128658184872064,1.8188439992507466,61.19801523690484,4.37552476095001
GDR1_2162951474504020224,4.344921524000541,77.03886891350844,2.279045865497693
GDR1_2162947591850664960,2.048125326077385,63.975992876862556,8.701735393522878
GDR1_2162935565942174208,2.562936362653007,68.68539154450762,0.8783573004793294
GDR1_2162964874800490496,8.141903516282814e-05,0.0046649670765491836,35.428076852489326
GDR1_2162988101982678912,2.7780827310994174,70.20312809032777,0.7047267001466899
GDR1_2163137738645105280,3.4119599425383216,73.66484204101388,2.649334567345392
GDR1_2162965287117378944,2.447857881922426,67.77898110716245,2.2276833494902704
2MASS_J20511455+4413379,1.416756407297818,54.78411692107417,1.6549980232539137
GDR1_2162949378557115136,2.023521704110126,63.70197339675633,1.4199615030769144
GDR1_2163139873247408384,1.144318746329702,48.85036218954213,2.3541800583487276
GDR1_2162969788241973632,0.8836359198309393,41.46497041063139,2.4321121869607873
2MASS_J20513761+4420045,1.0557763916504852,46.55414180455438,1.184279655877185
GDR1_2162942918926094208,1.2297258316865824,50.88235668844866,0.87614086760315
2MASS_J20512464+4417549,1.011688931150696,45.33291373961385,1.2310746599100542
GDR1_2162955185352996096,7.017838942663946,81.8902886419599,1.67063617159256
2MASS_J20511374+4422252,0.9995024803129858,44.985743564720245,1.3571725537917936
PSO_J205746.108+435819.388,0.8038889085565618,38.7954154126744,1.9454202690250648
GDR1_2162944911791083136,2.56726228843012,68.71809155714749,1.8794864941134257
GDR1_2162117563651224960,1.00221234508042,45.06330896153904,0.7398454848496296
GDR1_2163138361418522624,3.613695919533083,74.53190306807004,1.6228692706848689
GDR1_2162902683672550912,5.618080808718829,79.90724189820641,1.060628617710664
GDR1_2163135573981345152,5.01560199984352,78.72434654636388,2.2989918110379852
GDR1_2162144295529814400,0.8247812797183135,39.51517387013949,1.8309501483620596
GDR1_2162221673657766272,1.393003283719167,54.326439577330724,2.360204685822966
2MASS_J20505703+4416432,0.9610128290515935,43.861044621053324,1.3874641376960342
GDR1_2162945976943020416,2.726471024180087,69.85825144031448,1.3610173666196557
GDR1_2162965012238950656,1.4141537943778475,54.73446880045749,1.8988644885425867
2MASS_J20511244+4419430,1.0135070314902315,45.384346455157775,0.8262976261062639
GDR1_2163136123738466688,0.9102769716126821,42.3108739338277,1.8005192682553066
2MASS_J20523553+4419105,1.0443922401530707,46.243933679562765,1.6225865439816827
GDR1_2163135677060562176,3.887776985010803,75.57527458793089,1.0015120219638678
GDR1_2162949309837722880,1.1752241821929914,49.60549058245779,1.6455991408491737
GDR1_2163155055959979392,4.055465051834972,76.14828377564132,1.086972471565647
GDR1_2066844954118735744,1.9667813960101255,63.04917141851586,0.9665592190033369
GDR1_2162969788241971712,1.1366146980094922,48.65849993376673,1.5231328697921407
GDR1_2163155227752761088,0.9366995925820536,43.127972184353,2.4688355086973286
DPP2017_409,0.7396009702111277,36.4866652835104,3.2357101882839023
GDR1_2162966798944719488,0.8746539648593177,41.174694154932034,1.8524300868581232
GDR1_2162976488391103104,1.0259873399215398,45.734892669979196,1.941381162374692
GDR1_2162941716335179008,2.6865270514309123,69.58333546725132,2.4058503607677655
GDR1_2066773619008833664,0.917371206869788,42.53237475497084,1.2307808386030226
GDR1_2163215391652091520,1.2681084128823121,51.741531890790256,1.6082829519308235
GDR1_2065995748890512768,1.9862392758423228,63.27639018935705,2.8903664186046347
GDR1_2163140315626343168,4.6798370684589115,77.938282917533,0.5600364527622633
GDR1_2162168862740158592,0.874277191216586,41.1624611060173,1.3280139977546208
GDR1_2162936665453858432,1.5870696463330773,57.78529602134276,1.321757198720247
GDR1_2162126325384584576,2.511723213844969,68.2908644072299,2.630698656590637
GDR1_2162221536218867072,2.891638982542543,70.92335374397373,2.5135817236786315
GDR1_2162946526698717056,2.4061160458975066,67.43186053553941,1.9095194829778854
GDR1_2163136742213531520,1.2093985856893663,50.41410884126667,1.4698104103589278
GDR1_2163136364255498624,4.009426530914485,75.99545683126985,6.639145566571801
2MASS_J20510663+4421407,1.8472082323872887,61.570769498414315,4.565175787907562
GDR1_2163017101601143040,1.7411054618347892,60.12919161684477,1.854672486433435
GDR2_2162951684957670144,1.5237452969180854,56.72400423573942,2.2479234751951513
GDR1_2163138601937119360,1.4044236622847286,54.54777078811737,4.063157488384751
GDR1_2162078393549548288,0.9412062942625078,43.26520151634114,1.9964938573956048
GDR1_2162174910053832448,0.8007761456785961,38.6869137651225,2.2324970574628065
GDR1_2162948141606527616,1.6406137317915197,58.6365228984107,1.040468523503797
2MASS_J20523169+4429592,1.054183420191963,46.51094667768152,1.579900866947519
GDR1_2163138116611233408,1.7492047133693862,60.24389847348797,0.7910750104032858
GDR1_2162938074203123712,1.3345197770089317,53.15456058136823,2.4711273911914065
GDR1_2066862542012143488,0.7215565811872555,35.812580432519724,4.8714664038014455
GDR1_2162127974652045056,2.1961141426497215,65.51786549576158,2.484735820603196
GDR1_2162239678161489664,1.175174751017897,49.604301130061636,2.1221995454737956
2MASS_J20511262+4418454,4.5062273299418845,77.4879607525319,86.23442675856275
GDR1_2162273522506513792,0.4724291020471077,25.28741353053905,11.087647024501415
GDR1_2163144541882323584,1.2823872803806298,52.05305000915832,2.5713822447761747
GDR1_2162947798009095808,1.2141686482441505,50.52482938054995,1.5060761880170435
GDR1_2162949378557095680,3.177842373290301,72.53231022243087,0.5080659643208039
GDR1_2162940067068027392,1.086277260822133,47.36809740441403,1.2989064279995006
GDR1_2163135573981345280,1.6410251768891575,58.64290757498329,3.0647631562271744
GDR1_2067069937403328128,1.7961662455473364,60.893505341024714,1.4455454202681566
2MASS_J20505543+4417461,1.3536563820667433,53.545238312005964,2.7785639474184323
GDR2_2067027228235955584,1.2387877549944162,51.08811639525059,2.2642748701321143
GDR1_2162989510731974016,4.585451270196781,77.69749586732222,0.9475077601564561
GDR1_2162968791809534848,0.6873659656871063,34.503307866363876,1.4277528737375853
GDR1_2163020881172468608,2.301142405117794,66.51183617775594,1.7653792984631707
GDR1_2162951474501233536,1.1460828553234204,48.89408993159461,1.0150920516649828
GDR1_2162939208074518912,4.613122669163959,77.76906340736868,1.2510039743007355
GDR1_2163148596322501760,0.8098124858992873,39.00098456711957,2.9554787830901263
2MASS_J20582381+4353114,3.347868959792649,73.3692475068973,0.5053120934113834
GDR1_2163144473153865856,1.8609033129459849,61.74759701006663,3.3177124162914815
GDR1_2162251394832460672,1.287170603073019,52.15644494240642,1.417702128151289
GDR1_2162975217080719104,1.046469095778759,46.30078954790727,1.160761899078658
GDR2_2163139804529410944,1.907530550411643,62.33476381774602,1.9828574365514953
GDR1_2162886775113495552,3.1014721944850256,72.12925008304626,1.3515574002127426
GDR1_2067059732550905600,1.7024853622191285,59.57102223887062,2.8145067177043606
GDR1_2163149317877028224,1.4212367957210095,54.8693013282175,3.4891242447653035
GDR2_2162926254452857472,1.5254202091222626,56.75287163486025,2.4545985325492015
2MASS_J20512139+4424054,1.4507878823285763,55.422256264828434,6.2128680534455
GDR1_2162922337443238528,0.6429708079275506,32.739834176984836,2.4591833968896735
GDR1_2067074301079809408,3.1828199332686795,72.55796978054613,0.93879403062866
GDR1_2162965699433784192,4.515104270391952,77.51178765865629,1.2595335425841394
GDR1_2163156052385630336,3.405683975274449,73.63634879424212,1.3739158808897713
PSO_J205647.351+434127.587,0.8808478841362416,41.37514408137751,2.740921954019165
GDR1_2162924673904534272,2.872347283443269,70.8045748771491,1.598771662347945
GDR1_2162946767216898432,1.2885309126596063,52.185761571474856,1.2369564249060103
GDR1_2162122339654917120,2.5614450699455107,68.674096527703,2.7944120157730716
GDR1_2163144644952565120,1.907098930175665,62.32943160117624,1.1848273628890496
GDR1_2163135367823138944,3.772684534451412,75.15438716999881,2.6259758737445487
GDR1_2162932851524210816,3.754722854001325,75.08652684121493,1.4985730636871237
GDR1_2162976419671618816,2.037002461862295,63.852774060849484,3.149051123525564
GDR1_2163066029870618624,0.9056351937781698,42.16509626062952,1.3280398436308387
GDR1_2162221639298015872,1.7819042174730149,60.69897322331649,1.9923447960440632
GDR1_2162951749379088640,2.3615782530306397,67.0499836371539,1.169332091854873
GDR1_2162904161141389696,3.0331808394426742,71.75328893312467,1.0037345095937713
GDR1_2162956903341232128,3.219796176699993,72.74632052158772,1.4575225080684613
GDR1_2163136746511218176,3.2406253853486677,72.85069418201365,7.338308835595527
GDR1_2163149661474923520,2.574850633424616,68.77522189765877,6.930590783312439
GDR1_2162948107246789120,1.5345287684005784,56.909085872259304,1.3408977117442846
2MASS_J20475581+4329019,4.240850814782694,76.73192435305587,0.8758215023255521
GDR1_2067062618768745728,1.303628094582991,52.50854943666716,1.3728047710719062
2MASS_J20522880+4418297,2.2556682686649228,66.09096851025315,2.842203270911102
GDR2_2163136059317926016,2.6930180863255786,69.62849817297975,1.0736800496894303
GDR1_2067026815919131392,2.4827819993957725,68.06170650513579,0.5506616055729708
GDR1_2162126187945624704,3.200985609404245,72.65099808771966,1.7563351865120436
GDR1_2162933882314931968,1.3055966255399907,52.55029184095817,1.2014848439930443
GDR1_2162121961697794304,3.444557412744024,73.81129687665032,0.9389442426845179
GDR1_2163138288400926464,1.7883307665693753,60.78692307490645,1.8170841817914642
GDR1_2162952470933669632,2.7011914445349574,69.68509456519004,1.1117439952646389
GDR1_2162964977879706112,1.8784577378538079,61.971323104896264,6.016154221860883
GDR1_2163139731509868160,1.0053422783992243,45.15263692610019,1.0599560204922616
GDR1_2162951027824541312,1.0396332242909476,46.11320540838587,1.9180414069559983
GDR1_2162091003573281920,1.6700987958031144,59.08821824383138,2.8853253616362604
GDR1_2066794818967689472,1.377824675927545,54.028540057111414,1.9723811099214121
GDR1_2162975698125115392,1.7780331329642851,60.645762669181785,1.9206093242356916
GDR1_2162947420052773760,3.3925631092465314,73.57646588011171,3.135674575292893
GDR1_2067026953358039552,1.7715547320754925,60.55631804473045,4.548536966511501
GDR1_2163148768121199360,1.61948970216094,58.30556350554901,2.1563285412886803
2MASS_J20505669+4417055,0.940428461518626,43.24156051495251,1.1232995013915752
GDR1_2162977523478063872,1.0452632045940105,46.267791510019016,1.629877362639842
GDR1_2161843098061857280,7.500189089559508,82.40554586748438,87.20783876607229
GDR1_2067034546860024960,1.7323599818987778,60.00442800324527,1.689406422193967
GDR1_2067061691055800448,2.3367098887217823,66.83139285097583,1.3118035544502833
GDR1_2162127562335172992,4.247974330641394,76.75338881951286,2.1483346535025745
GDR1_2162965390195367296,1.3827124598109093,54.12493801796726,3.8195845895411438
GDR1_2162903680105026176,2.07155175455195,64.23200629698268,2.6202115502644037
2MASS_J20511252+4418093,1.4650179620568433,55.68312206466556,1.7976488364377812
GDR1_2163149214797802752,7.599282523125196,82.50344269703047,0.911092461029727
GDR1_2163140315626346880,2.2340965921092573,65.88631826379215,0.9145246307863962
GDR1_2067034237622346240,6.7141080562314945,81.52863446942547,1.242503800486148
GDR1_2162220917743579520,0.8734114402418451,41.13433467775208,4.22015915798443
2MASS_J20515226+4418213,1.3010073125948043,52.45285283193673,4.849644575253881
2MASS_J20505966+4430153,0.944163782723962,43.35492232673104,2.291531784228791
GDR1_2162223086709799296,1.4185438341466692,54.818143882400484,3.4153244256722997
GDR1_2162946080022052992,4.339316551147933,77.02269376271465,2.6595114596011373
GDR1_2162872928138757248,3.6726296736495128,74.76849859411303,0.7766054007996278
GDR1_2162960820350057856,2.1726394396542714,65.28481938342573,4.431989162347801
GDR1_2162965772447499648,1.071049691048119,46.964825648441156,2.8154505184882144
GDR1_2162065306784469376,-0.022478587897406817,-1.2877113572524772,40.05816513557218
GDR1_2162952470933666688,1.3588420902155496,53.6498795422497,2.195500637484881
2MASS_J20534506+4425179,1.1080343778482873,47.93377722987441,0.7945799270884025
GDR1_2066855807501721472,1.6804178772179317,59.24354307676011,1.5409604093111204
2MASS_J20502061+4547221,0.903525207634346,42.09860798854863,3.4887522503642674
GDR1_2162940445026460544,0.9264754588963909,42.814349362990264,5.384578732450491
GDR1_2162942128652084096,1.1916662787120471,49.997932908998685,1.524349587464686
GDR1_2162237101183363712,-0.4738969974797811,-25.356132673692397,62.654863305977564
GDR1_2162939792190072448,1.3670318998755648,53.814088475772586,1.4380253302615928
GDR1_2162940067068027264,2.840473784599122,70.6051814877965,5.860978277562075
GDR1_2162227205576431488,2.7042905652902927,69.70647574130973,0.629274105637382
2MASS_J20533901+4403328,0.9735582213261315,44.23239574944473,1.4965095726047841
GDR1_2162224147560188672,0.8949697035073797,41.82757895072061,5.494397354257896
GDR1_2163148390164061056,0.99402771740537,44.82839478079891,1.2647298754212912
2MASS_J20470481+4349114,2.018970077978912,63.65069181206115,3.0026649314980607
GDR1_2163144576233088640,1.3611206560623899,53.69569458969999,2.812647543556915
GDR1_2162939173714801152,1.9494312923036203,62.843531820863596,2.234668155560629
GDR1_2162967692305623296,1.466677298734718,55.71331634177942,6.699642131890201
GDR1_2162964187605719552,2.71461848572448,69.77741899007576,7.765978882105779
GDR1_2162958415178355072,1.044064200244052,46.23494248681772,4.181102291303547
GDR1_2163142828184692096,1.050476246730044,46.41015626572032,1.460136488864395
PSO_J205641.026+434300.610,0.8397771465043287,40.02277219037131,1.5976681963802815
2MASS_J20521101+4408102,1.4125054034093365,54.702960596996085,1.8678360499586872
GDR1_2162955803828352896,1.651862045998751,58.81023373961589,2.05503081276498
GDR1_2162955803828359040,1.5352501487704218,56.92140215949047,3.486147107927183
GDR1_2067032760152922112,1.7989163491637505,60.930745619212516,1.4357078341559242
GDR1_2162935737741690752,0.8073467928189709,38.915560849634176,2.3068671752207393
GDR1_2067045679428023680,1.205225377464097,50.31681587412472,1.4793551156024798
GDR1_2162928934512434432,1.0684741869242438,46.896010965538835,0.4958515762973304
GDR1_2162974186289213312,0.988261297257422,44.6617294163221,3.9679775413412885
GDR1_2162931580213813632,0.9432739939017835,43.32795681221616,0.8459384171948574
GDR1_2162947729290416128,0.9623125652180391,43.89973414191339,1.5735683210302727
GDR1_2162969929975644032,0.9329410191223598,43.01305048257445,81.00967563684813
GDR1_2162947729289614848,1.2896392742916398,52.20961981394892,3.1829381915875823
GDR1_2162932993257907584,0.38332319479387267,20.97298694736498,3.5557179896539277
2MASS_J20511748+4419138,1.026108520476419,45.73827498734928,1.1805069312468661
GDR1_2162136598952029568,1.7259542443521223,59.91244208932242,3.1730658829552523
GDR1_2162886156638197760,0.8807757130851601,41.372815537558196,4.610069743287168
GDR1_2162939276794011904,0.976097221701878,44.306986765073034,1.0268636157353583
2MASS_J20464241+4345102,1.2279323576263337,50.84141738473394,3.283730779484374
GDR1_2162984872167881216,1.1178133387104103,48.18406568099888,2.750044424123554
GDR2_2162943193804036864,7.29596529243173,82.19555171430851,2.4423815548207557
GDR1_2162122064777006080,3.402521268138458,73.62195325631379,2.7291286010450175
GDR1_2162597397400140160,0.9196812714494974,42.604163908722796,1.4647024282722152
GDR1_2067068425564498688,0.9440091753979639,43.35023859033688,1.4655960750626849
GDR1_2162955705044326016,1.0678823942115971,46.88017390419869,1.734428553622659
GDR1_2162962748790296320,0.6624875673573203,33.52397819059015,6.55915989635574
GDR1_2162938864478448896,1.1717923579892358,49.52277325538162,4.467689845261005
2MASS_J20523022+4424108,0.9334846783879738,43.029700015515225,4.655442951456876
2MASS_J20483292+4351190,-6.379107877480943,-81.0907217600516,76.50018170090988
GDR1_2067034306341810304,2.4484581772314438,67.78389917358325,13.789204129121462
2MASS_J20534496+4404139,0.7426514557060256,36.59947983446958,5.755716455238824
GDR1_2162221776736976896,3.8188664208404695,75.3261243213086,1.1067967755705213
GDR1_2067030011373814272,3.9364598217261264,75.74635527133208,0.830768764488309
2MASS_J20475256+4345137,0.9854580474407297,44.580360002877946,1.1892335492175532
2MASS_J20475256+4345137,0.9830585652189676,44.510529282748855,1.2122511727915042
GDR2_2067128864343322496,0.9814610055026882,44.46394345132713,0.9091988167208368
GDR1_2067128795623856256,1.0379550526082622,46.066958244706626,2.3571786340363228
GDR1_2067063722575028480,0.8975578512778153,41.909812025805245,5.710748110292153
GDR1_2163153578484316160,6.604726000773126,81.39042431328471,2.002212011827951
GDR1_2163169761929937280,2.026057010588696,63.73045749299865,3.7824428932904666
GDR1_2163139804527939968,2.142291998310902,64.97731461257177,2.138279252961379
GDR1_2163140453064444544,2.458938149418536,67.86942706468811,2.4551792036049207
GDR1_2163168524970607616,1.1178459386559205,48.184896000404294,1.5232693458962316
GDR2_2163140143827638272,0.9084573747113283,42.25380870908597,1.7033634774829616
GDR1_2163136810933010048,1.6272302717870317,58.427562629364736,2.440088028059482
2MASS_J20505568+4421442,0.9797093615277258,44.41277883274507,2.060311055733856
GDR1_2163136712151471360,0.7862404125801135,38.17586027950949,10.378423714842588
2MASS_J20505838+4414444,1.0637698558691622,46.76985888367664,3.8811336302800687
GDR1_2163140281266601728,1.2288307590641723,50.861934016165584,2.7632482079273273
GDR1_2163143133124910976,1.0913734248354858,47.501697770509004,3.471823684320329
GDR2_2163137120170654720,2.917296622033134,71.07915142072706,3.2372005430417543
GDR1_2163135470902128000,1.0595580283194557,46.65641020239535,2.434875073584766
GDR1_2163137360688842752,1.4775579521053073,55.91015664516562,1.2745557776385137
GDR1_2163143481019730688,3.411259740127741,73.66166786711412,2.5295817453487905
GDR1_2163141793095097344,0.9181486798492315,42.55655448948144,1.7940963095006033
GDR1_2163141930532987008,0.9804401997938965,44.434137136388514,1.085174393888855
GDR1_2163138597639123456,4.602755848635526,77.74234758162133,1.3227378189516001
GDR1_2163139151692568576,7.3283139703974145,82.22958036045854,1.1829359386728464
GDR1_2162948691363126144,2.6931304527265882,69.62927830073296,1.7214409365265282
GDR1_2163144851111005056,2.0388693326229843,63.87353090854449,2.6271274931671176
GDR1_2163146569098464384,2.0723972898533587,64.24115893020925,5.610348884767926
GDR1_2162955258367740800,0.941093380308264,43.26177081323908,14.906700143274433
GDR1_2162957040779711616,2.7588309599884906,70.07581850647264,3.9407589225086177
GDR1_2162930652500328832,1.2140840280421934,50.52286972854845,0.905046283041268
GDR1_2162958488183262208,-0.20959314012509392,-11.837450550628002,82.49589008023801
GDR1_2162944946150831232,1.1472580860091426,48.92317849903685,2.2498699185722004
2MASS_J20522940+4438404,0.9960391810502492,44.88630588340791,1.1192225278853272
2MASS_J20523394+4429168,1.237666247626221,51.062750262389706,1.5716731841238663
2MASS_J20523441+4438246,1.2024498109246116,50.25188582135947,2.23728777687024
2MASS_J20524172+4434072,0.9528288673561265,43.616273351899466,0.9662187175745798
GDR1_2162939208074527616,4.21421127847822,76.6510455475584,0.7440597658712494
GDR1_2163173197895753856,1.388294533474302,54.2344830040066,13.841055494564424
GDR1_2162984562930222208,1.087451561582743,47.39894289834812,6.16781734497986
GDR1_2162983772656231424,1.040313447789227,46.1319289742826,1.9720217690297863
GDR1_2162936596735173888,0.8891670450524771,41.64244094227184,0.7714639103079062
GDR1_2162936184418271104,1.030932682926953,45.87259177506634,0.5194026624734931
GDR1_2162884782249510656,0.7297183687292087,36.118916093476294,2.703102888280007
GDR1_2162963912729356032,3.535720943399823,74.20762472451902,3.5057422543845544
2MASS_J20535805+4418556,0.9338887329672847,43.04206831479453,26.680625138516888
GDR1_2162966146109606528,1.095588206052301,47.6116806164466,3.9456598952922732
GDR1_2162966798944728320,0.9809412900442975,44.44877217822501,3.6090713039655427
2MASS_J20542793+4425037,2.5051808520675096,68.23946107180171,8.644889140892202
2MASS_J20551100+4422132,0.8598835174307548,40.69169432764029,2.6786914445425474
2MASS_J20561812+4348116,1.0508493596318016,46.42031733452505,0.5069938567964606
2MASS_J20561960+4345387,1.0699601463585644,46.935735772089394,1.1927233773185364
2MASS_J20562950+4314535,1.0928147824178507,47.539361318403905,2.8878200331893025
GDR1_2162139210286483840,1.029586297213349,45.83517015405323,0.8277973839694902
2MASS_J20564400+4346000,1.1949080198987687,50.074559649635745,2.0129993718684402
GDR1_2162135327636039936,2.5351392678536997,68.47296473164008,0.6333655415085527
2MASS_J20570162+4341387,1.0108421786118784,45.30892780244996,1.8892948990866187
PSO_J205702.685+434143.663,0.9874737338042667,44.63889199085656,4.929205575892821
GDR1_2162123198648385024,0.9690416947377267,44.09923994974144,1.2640104300684862
GDR1_2162239506362783488,1.6086945667536445,58.13400497313699,2.1671750166198347
2MASS_J20581428+4353046,0.9730451363044367,44.217299276040954,1.7696855254587132
PSO_J205818.503+435346.014,1.7210314455182207,59.841402918783615,2.41612686921977
GDR1_2162221673657763584,2.896816712697535,70.95499247189558,3.979385639788973
2MASS_J20584906+4353167,0.9905821272861367,44.72892335115767,0.9168510983257228
GDR1_2162235726791704960,5.271394666939985,79.25845126937091,1.872295295146806
GDR1_2162235795513138560,1.7068729435314958,59.635383359066196,3.7766674258894604
GDR1_2162232531340072832,1.469267116543188,55.76034911028732,2.303068256045396
GDR1_2162236383929026816,0.17878096680287747,10.136305886698619,39.591358660392636
GDR1_2162231676644797824,0.8931590373108342,41.76992286375773,1.0711658305051166
FHK_1,1.2889167320036745,52.194069503188146,2.47135135774458
FHK_7,0.9119271338826995,42.36253612936408,1.0798017642434794
FHK_8,1.0086709799986842,45.24733143317269,1.992825709594844
FHK_14,4.155915504099366,76.47063570867289,87.46840230588307
FHK_15,4.421847956827526,77.25692806964567,1.5467347592549956
FHK_17,1.0053748473693633,45.15356497204963,1.2806381335891428
FHK_21,1.1353852845735668,48.62774667917919,1.3349031474345623
FHK_22,0.9793271616322814,44.40160305702318,1.3571237410648382
FHK_24,0.7349595800265216,36.314382787425274,2.9940304372495077
FHK_25,0.9562494516284076,43.718821893345996,0.8285737219497012
FHK_26,4.012990676198173,76.00740609828868,2.482737368416467
FHK_28,1.1099324035228444,47.982546951153566,2.1233097399308445
FHK_32,1.9411251524728999,62.74405495760102,0.8351057733429023
FHK_35,1.5859360592084029,57.76682859959974,3.1440424522325983
FHK_36,7.583260350186518,82.48778442396426,0.5739545917859514
FHK_40,1.9280927329392203,62.586611815476594,1.4263359115019025
FHK_42,7.291329434986887,82.19065082198433,3.455405102955064
FHK_43,6.306161614412575,80.98934549747041,4.586226168827406
FHK_44,1.2753011645286978,51.89899410394706,2.135704352264654
FHK_45,1.0682530355933995,46.890093793058234,2.274609682431305
FHK_46,2.177189759201252,65.33031724587062,2.524932244863011
FHK_47,1.0692735787777015,46.917388778841776,3.669011755022947
FHK_48,2.4490775720018663,67.78897155101065,1.8726225369271738
FHK_51,0.8857373672478854,41.53251182646895,2.7886069873213413
FHK_56,1.552049786640114,57.2059430124492,2.30525856607903
FHK_62,2.4239872251986707,67.58172612147762,1.5763342568883878
FHK_67,3.4525387581837466,73.84676699386105,2.4536559204470922
FHK_68,0.9119267865115338,42.36252526302614,3.660090313091377
FHK_70,1.090295767331113,47.473502573108114,1.4260985011651668
FHK_71,1.0042882888508498,45.122587393709395,0.5477312688224296
FHK_75,1.3533397102398879,53.53883144936477,1.7733707885485672
FHK_79,2.854453799831049,70.69312561788233,3.8028330577212777
FHK_82,4.961481898502828,78.60455243340307,1.8446437923241215
FHK_86,3.4349647722421617,73.76846484994279,1.5207464050251969
FHK_87,1.218072340105659,50.61505520687863,9.856151770013456
FHK_88,2.587007248082577,68.86613794410238,8.012539674924994
FHK_92,1.3452287903340432,53.37406927757368,1.8462529924493525
FHK_94,1.0055018796221302,45.15718444051537,2.481976620426737
FHK_98,1.2960868820113343,52.347902475390384,10.080188428448688
FHK_101,-31.668232946441464,-88.1913500765647,2.3123377395463853
FHK_115,2.5252182461023773,68.39616802336883,2.959287067633515
FHK_118,1.2080765546668302,50.38333055092486,2.039372263544655
FHK_121,1.4652569945256357,55.68747451827713,13.502938249147267
FHK_123,2.1145804664769345,64.69020312734209,1.1333878667096509
FHK_127,1.492267556205147,56.17312560326004,5.643982075164081
FHK_130,1.1502058702570348,48.9959913737963,2.6172566945185993
FHK_132,1.0416655567011406,46.16910882706464,0.6802079383656888
FHK_133,2.09184273950051,64.44998934745513,3.152651870130603
FHK_134,1.2818071433407514,52.040477295399846,2.719606933372008
FHK_137,1.5182476508636735,56.62893890481974,3.2797296976652985
FHK_138,1.9591845856020564,62.95948689183942,3.7267955844931886
