mjd,mag,magerr
58216.5127083,17.1462784,0.0211357437
58217.4916319,17.2717743,0.0219449624
58217.5144329,17.2659492,0.0219055079
58218.4938542,17.1808548,0.0213504061
58218.5182986,17.1587086,0.0212122127
58242.4753704,17.1830101,0.0213639904
58244.4896065,17.1388912,0.0210906677
58246.4459028,17.1458397,0.0211330596
58247.4503704,17.2170258,0.0215815958
58252.4883218,17.2037964,0.0214962419
58254.4695023,17.1415367,0.0211067777
58255.4709606,17.2838039,0.0220270362
58256.4712037,17.1800938,0.0213456117
58257.4319097,17.2256622,0.021637829
58257.4741319,17.215374,0.0215708911
58258.4518866,17.1600456,0.0212204866
58259.4483333,17.1974258,0.0214554686
58262.387581,17.1387596,0.0210898705
58263.4286806,17.1803627,0.0213473067
58266.3629167,17.1743469,0.0213095397
58268.4568056,17.1786308,0.0213364121
58269.4246644,17.26371,0.0218903963
58270.4333681,17.1805191,0.0213482901
58271.4237384,17.1663189,0.0215535425
58271.4242014,17.1428986,0.0214078836
58271.4533796,17.2256374,0.0216376651
58272.4729861,17.1497841,0.0211572349
58273.4229861,17.2041664,0.0214986131
58274.4710417,17.1708832,0.0212878715
58275.4072801,17.2639236,0.0218918342
58276.4547685,17.1775932,0.0213298947
58277.4027083,17.2366066,0.0217096657
58278.4502199,17.200119,0.0214726776
58280.3647454,17.1925163,0.0214241873
58281.4534144,17.2420425,0.0217455886
58282.4515046,17.2001762,0.0214730445
58283.3917245,17.2201939,0.0216021799
58285.4131019,17.2377472,0.0217171907
58287.4496759,17.249012,0.021791881
58288.4531713,17.1689854,0.0212760288
58289.4506713,17.2634811,0.0218888521
58290.3852662,17.1936893,0.0214316491
58291.4765741,17.2429008,0.0217512753
58292.4671181,17.1627331,0.0212371387
58293.4775926,17.2783051,0.0219894163
58294.4668171,17.1792393,0.0213402398
58296.3503819,17.1637993,0.0215376951
58296.3508449,17.1764374,0.0216176622
58296.3675463,17.1959267,0.0214459021
58297.4165856,17.2451057,0.0217658971
58298.4254977,17.1913109,0.02141653
58298.4378819,17.1381912,0.0213790648
58299.4109375,17.1440811,0.0211223084
58300.3987269,17.1896629,0.0214060731
58301.405,17.2293301,0.0216618311
58301.4059144,17.1722679,0.0215911604
58301.4091319,17.1836319,0.0216636956
58302.3822454,17.1593819,0.0212163795
58303.3680324,17.2343025,0.021694487
58304.3857176,17.212986,0.0215554312
58305.3946875,17.2440701,0.0217590295
58307.3917593,17.3045845,0.0221707728
58310.4072917,17.1635265,0.0212420654
58312.4053241,17.2007771,0.021476889
58313.3918171,17.2555885,0.0218358114
58314.4259838,17.219944,0.0216005519
58315.3616319,17.2558556,0.0218375996
58316.3475231,17.1900463,0.021408502
58318.3656829,17.2265663,0.0216437355
58320.3920949,17.2095642,0.0215333402
58322.4019676,17.237854,0.0217178911
58323.4709838,17.2722778,0.0219483785
58324.4785185,17.2121315,0.021549914
58325.2762037,17.2842731,0.0220302492
58326.4156366,17.2352371,0.0217006393
58327.3429514,17.2577591,0.0218503661
58327.3751157,17.1837311,0.02166434
58328.3740625,17.1688538,0.0215695444
58328.3745139,17.1728706,0.0215949789
58329.3665741,17.2348862,0.0216983315
58330.3615278,17.2351341,0.0216999631
58330.3949769,17.0797157,0.0210335404
58330.3954398,17.1404572,0.0213929191
58332.3310417,17.2416611,0.0217430629
58332.3632639,17.0946522,0.0211196356
58332.3637269,17.0892944,0.0210885797
58333.3248032,17.2866364,0.0220464803
58333.3534491,17.1523647,0.0214662999
58333.353912,17.1414604,0.0213990565
58334.3493171,17.227047,0.0216468833
58334.4068634,17.1386566,0.0213819016
58334.4073148,17.1475029,0.0214362144
58335.36375,17.2007637,0.0217748079
58335.364213,17.1260643,0.0213055164
58336.3482639,17.230793,0.0216714218
58336.3628009,17.096096,0.0211280342
58336.3632523,17.1246719,0.0212971363
58342.3439236,17.2494278,0.0217946526
58343.3421412,17.2759438,0.02197331
58344.4278819,17.2709045,0.021939056
58345.3354167,17.2793961,0.021996865
58345.3701157,17.1644669,0.0215418898
58347.4121065,17.2546272,0.0218293779
58349.3212384,17.2909317,0.0220760554
58350.37375,17.264534,0.0218959544
58351.3631019,17.2869301,0.0220484976
58352.2896644,17.2433281,0.0217541046
58352.3129282,17.1021957,0.0211636741
58353.2161921,17.2688713,0.0219252724
58353.3083796,17.1064911,0.0211889166
58353.3797222,17.2576561,0.0218496695
58354.2690856,17.2342777,0.021694323
58354.3086111,17.1538887,0.0214757584
58354.3898958,17.2251816,0.0216346886
58355.2808565,17.2897148,0.0220676661
58355.3067708,17.1854439,0.0216753464
58355.4265278,17.2393532,0.0217277948
58356.2794792,17.2221832,0.0216151308
58356.3109838,17.1552048,0.0214839466
58357.3148727,17.3063126,0.0221828334
58358.2320139,17.2401066,0.0217327755
58359.3015509,17.2849693,0.0220350269
58359.3452199,17.2592659,0.0218604822
58360.3024884,17.2261181,0.0216408037
58361.2398032,17.2598,0.0218640715
58362.3239352,17.2812824,0.0220097676
58363.2651968,17.2626858,0.0218834933
58364.3015856,17.2711697,0.0219408516
58365.2015972,17.2617645,0.021877287
58366.3288542,17.2387829,0.0217240248
58367.3248727,17.2831116,0.0220222883
58368.2873148,17.2357407,0.0217039548
58368.3259954,17.1784058,0.0216302183
58369.1924537,17.2715225,0.0219432469
58370.2827315,17.2456207,0.0217693187
58371.3049537,17.2631168,0.0218863916
58372.309294,17.223032,0.0216206629
58373.2834491,17.2387619,0.0217238888
58374.3245255,17.2478142,0.0217839032
58375.1915972,17.2715912,0.0219437145
58376.2045139,17.2308998,0.0216721278
58377.1250347,17.1843758,0.0216684751
58377.2866088,17.2560806,0.0218391102
58378.2709375,17.1212959,0.0212768726
58378.2799306,17.2397041,0.0217301119
58379.2751157,17.2684021,0.0219220985
58379.2893866,17.1400871,0.0213906467
58382.1659838,17.2159157,0.0215743985
58383.3101968,17.2285995,0.0216570441
58384.1853241,17.1973419,0.0214549284
58385.2262963,17.2646408,0.0218966771
58386.2543634,17.2643013,0.0218943842
58386.2687847,17.199543,0.0217668228
58387.1653588,17.2919807,0.0220832955
58388.2395602,17.2327251,0.0216841139
58389.241088,17.2526855,0.0218163934
58389.2879282,17.1423721,0.0214046482
58390.1708565,17.2524872,0.0218150634
58400.1945602,17.2433243,0.0217540804
58423.1097338,17.276123,0.0219745375
58425.120463,17.2987194,0.0221299529
58429.0831366,17.146122,0.0214277059
58430.1769907,17.2845535,0.0220321789
58431.1448958,17.2001343,0.0214727782
58433.0831134,17.1644211,0.0215415955
