mjd,mag,magerr
58216.5127083,19.396862,0.0649598911
58217.4916319,19.6676292,0.0794812217
58217.5144329,19.4766541,0.0688430294
58218.4938542,19.4649811,0.0682557598
58218.5182986,19.4257278,0.0663296878
58242.4753704,19.6424541,0.0779604763
58244.4896065,19.571907,0.0738969743
58246.4459028,19.2421913,0.0582431741
58247.4503704,19.4367142,0.0668612942
58252.4883218,19.3136292,0.0612200834
58254.4695023,19.5236988,0.0712796152
58255.4709606,19.2268734,0.0576312877
58256.4712037,19.4681511,0.0684145615
58257.4319097,19.3555298,0.063064754
58257.4741319,19.4909878,0.0695734695
58258.4518866,19.5842247,0.0745860711
58259.4483333,19.6702995,0.0796447843
58262.387581,19.6707916,0.0796749964
58263.4286806,19.6030426,0.0756551921
58266.3629167,19.4921551,0.0696333945
58268.4568056,19.3249454,0.0617108531
58269.4246644,19.541811,0.0722483024
58270.4333681,19.5732307,0.0739705935
58271.4533796,19.5457191,0.0724596456
58272.4729861,19.5124245,0.0706853047
58273.4229861,19.4909077,0.0695693716
58274.4710417,19.3713989,0.0637833253
58275.4072801,19.4244881,0.0662700534
58276.4547685,19.4545708,0.0677376688
58277.4027083,19.4643631,0.068224825
58278.4502199,19.4834309,0.0691870973
58280.3647454,19.6387005,0.0777369738
58281.4534144,19.5510082,0.0727469549
58282.4515046,19.5453415,0.0724391863
58283.3917245,19.3163052,0.0613356195
58285.4131019,19.5232468,0.0712556764
58287.4496759,19.5182648,0.0709923208
58288.4531713,19.5583076,0.0731459111
58289.4506713,19.6107674,0.0760999247
58290.3852662,19.4424706,0.0671421438
58291.4765741,19.3059597,0.0608904809
58292.4671181,19.6034832,0.0756804943
58293.4775926,19.5749226,0.0740648434
58294.4668171,19.4943848,0.0697480589
58296.3675463,19.5240974,0.0713007301
58297.4165856,19.4269066,0.0663864538
58298.4254977,19.5917892,0.0750134215
58299.4109375,19.8129349,0.0890525132
58300.3987269,19.7279358,0.083284229
58301.405,19.3704605,0.0637405366
58302.3822454,19.4418983,0.067114152
58303.3680324,19.6605854,0.0790519118
58304.3857176,19.4728966,0.0686532483
58305.3946875,19.5439701,0.0723649934
58307.3917593,19.3443108,0.0625634193
58310.4072917,19.5325069,0.0717485622
58312.4053241,19.7919693,0.0875832587
58313.3918171,19.5716324,0.0738816559
58314.4259838,19.4866123,0.0693493634
58315.3616319,19.3763161,0.0640082657
58316.3475231,19.4061508,0.0653964505
58318.3656829,19.302702,0.0607512221
58320.3920949,19.3284798,0.0618652627
58322.4019676,19.4663734,0.0683254525
58323.4709838,19.3683472,0.0636442751
58324.4785185,19.4122868,0.0656870529
58325.2762037,19.3175526,0.0613896251
58326.4156366,19.5660973,0.073574841
58327.3429514,19.236784,0.0580261275
58329.3665741,19.478056,0.0689140186
58330.3615278,19.455143,0.0677660108
58332.3310417,19.6034031,0.0756759197
58333.3248032,19.4633827,0.0681758672
58334.3493171,19.6618214,0.0791269764
58336.3482639,19.4859047,0.0693132505
58342.3439236,19.4482861,0.0674274638
58343.3421412,19.5570488,0.0730768964
