mjd,mag,magerr
58205.4742477,19.8298569,0.0959278792
58206.4825463,19.7095222,0.0895515084
58206.5241319,19.6783009,0.0879788324
58210.5141667,19.6003742,0.0841968805
58211.4883102,19.4489212,0.0774109364
58229.5043519,19.7498875,0.0916342437
58230.4926042,19.7140865,0.0897842199
58231.442419,19.5400085,0.0814046115
58231.4873495,19.5442314,0.0815961361
58234.4659722,19.5665092,0.0826158896
58235.4322801,19.5212555,0.0805610642
58242.4512269,19.6235142,0.085298799
58242.4938889,19.7375736,0.0909929127
58242.4943519,19.6809082,0.0881089494
58244.4476852,19.7452564,0.0913924351
58246.4701505,19.4578438,0.0777907521
58247.4924306,19.6328545,0.085748598
58254.4355903,19.5624809,0.0824303254
58255.4280208,19.5275993,0.0808451846
58258.4740856,19.6784782,0.0879876912
58262.4429167,19.4811535,0.0787944943
58263.4467361,19.64884,0.0865251943
58266.4680093,19.5471058,0.0817267969
58267.4705324,19.400095,0.0753754154
58269.4771181,19.6117115,0.0847345367
58270.4765509,19.431015,0.0766560733
58271.4673495,19.7667637,0.0925216675
58272.4279745,19.5486584,0.0817974731
58273.4641782,19.6563911,0.0868949741
58274.4019097,19.6157684,0.0849279612
58275.4491551,19.5111599,0.0801115558
58276.4118634,19.4546566,0.077654779
58277.4515509,19.5125389,0.0801727772
58278.4061921,19.6984177,0.0889883786
58279.4490046,19.7477264,0.0915213078
58280.428669,19.5776768,0.0831331164
58281.4027431,19.5607605,0.0823511854
58282.4025231,19.5371132,0.081273675
58283.4292708,19.5041695,0.0798022002
58286.4296181,19.7067528,0.0894106776
58287.4032292,19.6793671,0.0880320445
58288.4352894,19.4459705,0.0772858858
58289.411331,19.409605,0.0757662579
58290.4253819,19.5245495,0.0807084069
58291.4245139,19.5538845,0.0820360109
58292.4262731,19.303297,0.071548447
58293.4576852,19.6214657,0.0852005631
58294.4534259,19.754406,0.0918708742
58296.4596759,19.4452591,0.0772557557
58297.4484838,19.4453449,0.0772593915
58299.4535185,19.5638027,0.0824911147
58300.4555903,19.7279797,0.0904968679
58301.3242245,19.7742386,0.0929179639
58302.4262384,19.5198002,0.0804960579
58303.4265856,19.4935493,0.0793351978
58304.4526042,19.4297867,0.0766046643
58305.4467477,19.5494404,0.0818331093
58307.3405093,19.6273537,0.0854833722
58310.3406944,19.4949932,0.0793984756
58312.3717593,19.4562511,0.077722773
58313.3659028,19.5155544,0.0803068429
58314.387963,19.60812,0.0845637396
58315.4071065,19.7396603,0.0911011845
58316.4008796,19.7759762,0.0930103213
58317.3859606,19.432869,0.0767337605
58318.4130903,19.4490681,0.0774171576
58319.4035185,19.5383282,0.0813285857
58320.4461227,19.5393524,0.0813749209
58321.4027894,19.4704742,0.0783325508
58322.4302662,19.6228409,0.0852664858
58323.4575926,19.5855408,0.0834997892
58324.4197917,19.4198914,0.0761920437
58325.4222222,19.5412903,0.0814627111
58329.4214468,19.3461704,0.0732099488
58330.4446875,19.5704117,0.082796149
58332.4540509,19.5756931,0.0830409527
58334.3105324,19.3836937,0.0747077391
58336.3223958,19.5399437,0.0814016834
58337.3693171,19.682579,0.0881923884
58338.3648032,19.5228004,0.0806301385
58343.3896296,19.5485554,0.0817928016
58344.3466782,19.6856537,0.0883462206
58346.3214236,19.5277958,0.0808540136
58348.3474769,19.4408054,0.0770675987
58349.3700116,19.4441223,0.0772076547
58350.3416782,19.5252209,0.0807385296
58351.4108565,19.7664566,0.0925054774
58352.3621991,19.6002693,0.0841919333
58361.2240162,19.3819447,0.0746370107
58362.2453356,19.5094032,0.0800336972
58363.3007407,19.5805817,0.0832683444
58364.2472569,19.5455933,0.0816579908
58365.2809722,19.564661,0.082530655
58366.2670255,19.5622597,0.0824201256
58367.2778588,19.68507,0.0883170217
58368.2572685,19.4469738,0.0773283467
58369.2794907,19.4261093,0.0764509663
58370.238588,19.4917889,0.0792581066
58371.2670602,19.4403782,0.0770495459
58372.2604167,19.5112152,0.0801140368
58373.2587847,19.7250137,0.0903441757
58374.2533796,19.6750507,0.0878170505
58375.2867593,19.598505,0.0841086432
58376.290787,19.5844383,0.0834482536
58377.2590741,19.4310532,0.0766576678
58378.3023032,19.4957027,0.0794295892
58379.3174769,19.5971718,0.0840457454
58380.3411343,19.9283466,0.101527058
58382.2364815,19.640543,0.0861210749
58383.2213194,19.416954,0.0760701373
58384.2757407,19.4173145,0.0760850608
58385.1494792,19.460474,0.0779031515
58386.1649884,19.4868164,0.0790409371
58387.2148495,19.3271275,0.0724654943
58388.1303588,19.6472225,0.0864462256
58389.149919,19.6066856,0.0844956562
58390.166331,19.5402985,0.0814177692
58400.1419676,19.4662151,0.0781492814
58425.1616435,19.686554,0.0883913785
58426.1515741,19.6655006,0.0873436853
58427.1604977,19.7464161,0.0914529189
58428.165625,19.4269085,0.0764843151
58429.1612963,19.4640694,0.0780571774
58430.140081,19.635231,0.0858635455
58431.1214815,19.7290096,0.0905499831
58432.1708449,19.211092,0.0681494251
58433.1413657,19.5269642,0.0808166713
58434.1370255,19.3995323,0.0753523782
58435.1793981,19.3799076,0.0745547414
58436.1457523,19.5258217,0.0807654634
58437.21875,19.5476189,0.0817501321
58457.1091898,19.3973618,0.0752636343
58469.1148148,19.3548679,0.0735534504
58472.1413657,19.7644958,0.0924018696
58482.1344213,19.2768173,0.0705483332
58483.107662,19.6373692,0.085967049
58581.49,19.5839462,0.0834252536
58582.4941551,19.5878181,0.0836063251
58593.488044,19.146143,0.065892309
58607.4247454,19.4372425,0.0769174919
58608.4526968,19.4071541,0.0756652728
58617.4696528,19.6079483,0.0845555887
58628.4670602,19.5179329,0.0804127827
58632.4466782,19.4235535,0.0763444081
58633.4472338,19.5582314,0.0822351128
58634.4545602,19.6217289,0.0852131322
58635.465,19.344059,0.0731268972
58637.4532523,19.3060856,0.0716549531
58638.4587616,19.4633141,0.0780247599
58639.4445023,19.5167542,0.0803602412
58640.4509491,19.5305634,0.0809783489
58641.4563426,19.7105045,0.0896015242
58642.4034144,19.5925808,0.0838297158
58643.4495602,19.4181633,0.0761202723
58644.4257639,19.2887363,0.0709960759
58645.4260764,19.4748478,0.0785213262
58646.4237847,19.5632896,0.0824675187
58648.4530324,19.7789516,0.0931687728
58650.4704745,19.3708305,0.0741896629
58652.4750116,19.5317116,0.0810300037
58653.3947106,19.4854012,0.0789792165
58660.4296412,19.2415161,0.0692452416
58663.4514352,19.5414085,0.0814680606
58665.4664352,19.3243465,0.0723576397
58666.4681829,19.3298836,0.0725725889
58667.4266319,19.3413963,0.0730223134
58668.305081,19.5156002,0.0803088695
58669.4483449,19.5528831,0.0819902346
58670.4246412,19.6040001,0.0843683481
58672.3423495,19.3711586,0.0742028058
58673.349294,19.2949486,0.0712310076
58674.4330556,19.4354,0.0768400058
58691.3235417,19.5108871,0.0800994933
58694.3259954,19.3097496,0.0717951655
58706.4283796,19.5427074,0.0815269276
58709.4441898,19.1753139,0.0668924004
58710.2002083,19.2469082,0.0694420561
58711.1995949,19.389782,0.0749546438
58714.200162,19.3629932,0.0738763511
58715.2852199,19.0573254,0.0629799366
58716.3056944,19.3440704,0.0731273592
58717.2855787,19.3799515,0.0745565146
58718.3065972,19.4905319,0.0792031065
58719.2861806,19.5247478,0.0807173252
58720.3056597,19.727354,0.0904646367
58722.2851157,19.2598057,0.0699160621
58723.3077778,19.3044777,0.071593523
58724.3078009,19.2686539,0.0702439398
58725.2838889,19.5121555,0.0801557824
58726.2853125,19.3873425,0.0748556033
58727.3073495,19.62397,0.0853206739
58732.2823727,19.3757477,0.0743871033
58733.2816898,19.40728,0.0756704733
58734.2829398,19.3011017,0.0714647993
58735.2815278,19.5160103,0.0803271234
58736.2911111,19.4656754,0.0781260878
58737.3040046,19.3576221,0.0736627206
58739.1286574,19.345192,0.0731714219
58747.2832986,19.4533463,0.0775989816
58754.258831,19.5636177,0.0824826062
58763.1280324,19.6378288,0.0859893486
58766.1953704,19.3509312,0.0733977184
58769.1989815,19.4076118,0.0756841227
58772.1234259,19.5664215,0.0826118216
58779.118831,19.7022972,0.0891846195
58782.2240509,19.558918,0.0822666064
58789.202662,19.4662247,0.0781496987
58791.1519444,19.5516949,0.0819360018
58795.1158565,19.47826,0.0786689967
58795.1432639,19.4738789,0.0784794465
58804.1027083,19.6004086,0.0841985196
58811.0710648,19.3671227,0.0740411952
58811.0923264,19.3310127,0.0726165324
58833.1128588,19.3456173,0.0731881708
58836.121169,19.5633297,0.0824693814
58851.1136921,18.8899307,0.0580009259
58940.4951389,19.4788322,0.0786937848
58944.4638194,19.7475357,0.0915113539
58955.4754167,19.5624008,0.0824265927
58963.4075694,19.3809891,0.0745983869
58963.4479514,19.4983559,0.0795461461
58966.4520718,19.656641,0.0869072825
58972.4767824,19.6035995,0.0843493789
58975.4952894,19.486927,0.0790457204
58978.4584375,19.4747143,0.0785155594
58986.4270139,19.6539879,0.0867770836
58992.4780903,19.4733219,0.078455396
58992.4855787,19.473711,0.0784721822
58995.3487037,19.7429237,0.0912709013
58998.4274769,19.4421082,0.077122584
59001.4075231,19.3514633,0.073418729
59004.4678472,19.5497589,0.0818476677
59010.4784722,19.5082817,0.0799840167
59016.3663194,19.3810043,0.0745990053
59019.3510995,19.4486465,0.0773992538
59022.3666782,19.49757,0.079511568
59025.3501968,19.580555,0.0832670555
59028.3961921,19.4309063,0.0766515285
58302.475787,19.7163925,0.11001429
58302.4762384,19.4621201,0.0972059593
58315.4364931,19.7170506,0.110050231
58315.4369444,19.6456394,0.106235407
58323.3736458,19.5867004,0.103215866
58323.3740972,19.5298424,0.100411184
58324.3844907,19.3258743,0.0911859646
58324.3849421,19.7054977,0.109421335
58329.4498495,19.6086044,0.104324616
58329.4503009,19.5665169,0.102208227
58333.3885069,19.4321823,0.0958348289
58333.3889699,19.4690418,0.0975269005
58336.2712269,19.6047287,0.104127295
58336.2899421,19.5662746,0.102196231
58344.3724306,19.7652016,0.112720922
58350.3058449,19.4161205,0.0951106399
58360.4355093,19.4627113,0.0972333103
58363.3480556,19.3972816,0.0942711756
58374.2907292,19.7089329,0.109607823
58379.2033912,19.6286449,0.105352893
58381.2413773,19.6569061,0.106825806
58382.2294676,19.5653343,0.102149606
58383.2609722,19.6964569,0.108932339
58384.287581,19.5404854,0.100928217
58387.2464236,19.603241,0.104051664
