date (mjd),g_mag,g_magerr,color,color_err,r_mag,r_magerr
58244.4900694,20.36515449978424,0.12616294923481802,2.800068099784241,0.12851382913621043,17.9082565,0.0285324473
58246.4454398,20.320727045289004,0.1236804320082693,2.5421664452890056,0.12656025887214015,17.8474255,0.0277160965
58247.4508333,20.256829314409515,0.11531780541941289,2.597634414409516,0.11809469733551001,17.7910423,0.0269987807
58249.4813542,20.42750548789445,0.09767824653381287,2.8143939878944515,0.1008176889860474,17.9060097,0.0285014808
58254.4685648,20.842259747216303,0.15828838107661075,2.813475947216304,0.1611603182850822,17.5650864,0.0244686436
58255.4700231,20.34696528738823,0.12544665201754635,2.5840925873882306,0.12824702251310274,17.7785606,0.0268449225
58256.4329977,20.383599589988535,0.09639849535706732,2.5515415899885348,0.10024894465010897,17.6591949,0.025459012
58256.4665278,20.384875170704163,0.09588369072581282,2.579958770704163,0.09965938800492395,17.6717644,0.025597902
58257.4328704,20.421637601638395,0.09983457743525684,2.3939734016383944,0.10432323288912157,17.6131115,0.0249633044
58257.473669,20.423189696841746,0.10076604157245857,2.3601403968417465,0.10537528688934901,18.0287838,0.030289216
58258.445162,20.46014806369385,0.1352546270506903,2.4455472636938502,0.1385574408281912,17.7628727,0.0266540106
58259.4473958,20.45935913161597,0.1083154075611669,2.499197931615967,0.1121993755482315,17.832058,0.027516922
58263.4262384,20.37721296089785,0.12697918358475022,2.5725140608978485,0.12985328545311903,17.8049164,0.0271718875
58266.3633796,20.55167537297075,0.13870869349593126,2.3837523729707506,0.14248115633042668,18.0276642,0.0302720014
58267.3815972,20.34595550676204,0.09234177789276815,2.120192206762038,0.09826630296006016,18.0630493,0.0308245998
58268.4563426,20.09651681455398,0.10791813150311055,2.232400114553979,0.1114752033191724,18.0146008,0.0300724171
58269.4242014,20.13613438653465,0.08720088075959394,2.058819986534651,0.09256482074258969,17.9601612,0.029265549
58270.4343171,20.17987348530596,0.08116947550258811,2.3067960853059617,0.08588106623159367,17.9189835,0.0286811348
58271.4543171,20.224040584922932,0.09508788310023154,2.4207492849229304,0.09888836483156752,17.8046989,0.0271691494
58272.4573495,20.26746190653921,0.11984443466447707,2.4690954065392106,0.12286802051474997,18.167923,0.032569591
58273.4220486,20.30887111177026,0.09196246323178855,2.3714359117702593,0.09640869373179264,18.2257633,0.033604499
58274.4714931,20.353917969053782,0.09701384299996411,2.3876360690537837,0.10135758927094195,17.8641167,0.0279356018
58275.4054051,20.394005654090506,0.12933459847573564,2.457358254090508,0.13253050687045728,18.0773144,0.0310524143
58276.4538194,20.59506937192782,0.1396001510266698,2.7459902719278197,0.14232913204807762,17.8730774,0.0280548353
58277.4002662,20.856571024020013,0.15648273344144994,2.9755876240200116,0.1589964748040038,17.8032913,0.0271514859
58278.4469907,20.558408699624124,0.1376604639369172,2.6925601996241255,0.1404709406968478,17.7983665,0.0270898864
58279.4076505,20.739894856296814,0.1501503669322868,2.744377156296814,0.1530760668195798,17.9374352,0.0289403107
