date (mjd),g_mag,g_magerr,color,color_err,r_mag,r_magerr
58242.4749074,20.373721268431837,0.09202284754341007,1.6518317684318369,0.10245006206765987,18.7218895,0.0450312197
58249.4324769,20.527891330184275,0.10068080937816684,1.1348230301842754,0.12296835015698368,18.8974495,0.0504053086
58249.4813542,20.527341228534965,0.10054852844110207,1.4412549285349634,0.11565087721448276,19.2112751,0.0622297935
58255.4700231,20.459558864306928,0.13460733708953831,1.6835712643069272,0.14244612029140474,18.9650803,0.0526988581
58256.4329977,20.43997634198331,0.1012095239168534,1.4400221419833095,0.11468297808094065,19.3930683,0.0706016272
58256.4665278,20.43929449229404,0.10049089312813711,1.3873745922940373,0.11496373909886501,19.0860863,0.0571412183
58257.4328704,20.419643480173136,0.09828260722666896,1.640407680173137,0.10881292386716185,19.2427883,0.0635947809
58257.473669,20.418813822261882,0.09899456097511683,1.6529389222618818,0.1092880876647012,18.7759876,0.0466021672
58258.445162,20.399058074436425,0.13019003456897577,1.7629610744364257,0.1370090320293299,18.9999542,0.0539334565
58259.4473958,20.511154025018186,0.10700377863299133,1.4667071250181856,0.12056913887602369,19.0519199,0.0558412187
58263.4262384,20.62102211097772,0.14450385218119222,1.920937410977718,0.15117658236349324,18.7792358,0.0466988385
58266.3633796,20.04977987944403,0.10038753534053332,1.3679980794440318,0.1095718804338969,18.7658749,0.0463029481
58269.4242014,20.183071933404335,0.08160922619092677,1.0666473334043367,0.10030989386295172,18.636097,0.0426852405
58270.4343171,20.23555873833675,0.08681985137556164,1.100232338336749,0.10501520560539812,19.0444469,0.0555617549
58271.4543171,20.28855914317228,0.0980106817462143,1.5213224431722772,0.10841482611795138,19.0131149,0.0544088259
58274.4714931,20.952409059038473,0.16555088588063763,2.0123379590384722,0.17347624589174465,18.7000847,0.0444184169
58275.4054051,20.636963536297117,0.10565997486126612,1.6166178362971166,0.11896673587820407,18.6817818,0.0439128652
58276.4538194,20.311123954124923,0.11856712008730012,1.6499987541249226,0.1262439668569947,19.2494774,0.0638890266
58277.4002662,20.629412914891873,0.1422674410186686,1.7020981148918715,0.15126861187245877,18.7449036,0.0456906259
58278.4469907,20.788154703482405,0.1528137055571799,1.9411069034824067,0.16041026073378195,19.1164246,0.0583267435
58279.4076505,20.798263251265894,0.1534323825185758,1.9394242512658941,0.16111350812008804,19.1353264,0.0590805113
58280.3638079,20.546556207566027,0.1327009059286151,1.7812669075660281,0.14054144283111197,18.7672367,0.046343077
58281.4505787,20.299012143501386,0.11688054264810128,1.6421155435013866,0.12462181756151515,19.3975487,0.0708236322
58282.4529514,20.564471980851522,0.13672148405459036,1.8246495808515206,0.14410764804993043,18.81493,0.0477789156
58283.3907755,20.69734288642576,0.14760174868229756,1.9602956864257592,0.15444500131017097,18.9400711,0.0518354326
58285.4121644,20.507127716489777,0.10159943898150443,1.6601714164897778,0.11270131502251712,19.0203457,0.0546722412
58287.4492245,20.393633794559264,0.1282850854255803,1.7350300945592636,0.1353904126683013,18.6611252,0.0433517843
58288.4536343,20.334133783761445,0.08934780145391072,1.2506758837614456,0.10600273182797999,18.9273148,0.0514020249
58289.4511343,20.284150091878473,0.1172123897743734,1.5946549918784747,0.1252427822840439,18.8470478,0.0487793311
58290.3843171,20.442381606775598,0.13017241336162483,1.7272498067755961,0.1376789424836438,18.858839,0.0491534993
58291.4775926,20.593596061665266,0.13886235575410155,1.8568292616652649,0.14611297366238604,18.7652893,0.0462857075
58292.4666551,20.473277317719294,0.1322213594339601,1.733315717719293,0.13984670541777477,18.6568966,0.0432381332
58293.4790278,20.481929640875023,0.1356491088419262,1.704856740875023,0.14344146333108326,18.7398224,0.0455439351
58294.4663657,20.29245030936795,0.12222656777553119,1.6384395093679522,0.12962327220126071,18.7370472,0.0454640761
58296.336713,20.33220077140163,0.11884746352629452,1.673495971401632,0.12648500190395767,18.8469563,0.0487764329
58298.4259491,20.37155181668095,0.0926549528812974,1.7001117166809472,0.10241375090107478,18.6586037,0.0432839543
58299.4114005,20.389963924589438,0.09509978952036383,1.8131435245894387,0.10362616297040346,19.0834579,0.0570398942
58301.4054514,20.41855897050027,0.12413525557217878,1.7843731705002703,0.13125280799170355,18.6894951,0.0441249385
58303.3689931,20.414564137736306,0.12650893900391638,1.8239956377363065,0.1331447730078185,18.7151318,0.0448400937
58304.3852662,20.461984904032988,0.12809053879709437,1.893553004032988,0.13447834359043054,18.7367668,0.0454559922
58305.4089236,20.30821234692303,0.1191889574615422,1.7654572469230274,0.12582521962695434,18.7399616,0.0455479212
58307.3922106,20.173912425204122,0.11212926290791266,1.5815014252041237,0.11958206262933052,18.7770729,0.046634458
58312.405787,20.208153539135537,0.11276691792586621,1.6032589391355359,0.12029063045639726,18.6540108,0.0431608483
58313.3922685,20.190765372237365,0.1116714462804514,1.6465320722373669,0.11874084887722468,18.6587048,0.0432866737
58314.4250347,20.567559765346232,0.13986542432199794,1.650510365346232,0.1488929469049737,18.6714401,0.0436306782
58315.3611806,20.252983342841617,0.11366399549695648,1.5371020428416173,0.12219669628227697,18.5768204,0.0411632322
58316.3479861,20.40345113177864,0.1256347789694905,1.7925884317786398,0.13247802295198707,18.6764965,0.0437683314
58318.3652315,20.035968646756373,0.09908591513691793,1.3496397467563739,0.10843125886600631,18.6341858,0.0426349379
58319.3541435,20.299405173020205,0.1185851950683478,1.6251955730202035,0.12638300861249108,18.5905685,0.0415092632
58320.3959491,20.47998354313131,0.13224247962382518,1.8064415431313101,0.139272040800964,18.5684319,0.0409541056
