date (mjd),g_mag,g_magerr,color,color_err,r_mag,r_magerr
58218.5182986,18.911108153907435,0.04268357755238857,2.0503503539074366,0.046958378802045043,16.827219,0.0194145273
58242.4753704,19.368900591292004,0.07391360354870936,2.3046305912920033,0.07674407740259769,16.9557419,0.0200554002
58244.4896065,19.411393670327016,0.07512914526154553,2.4614577703270157,0.07775210454750205,16.8889351,0.0197141338
58246.4459028,19.249640053809344,0.06933316237345336,2.3026624538093436,0.0721628087078555,16.8809261,0.0196744222
58247.4503704,19.78054388622695,0.09176502075809616,2.3909469862269503,0.09455156595073232,16.8607578,0.0195755344
58252.4883218,19.73517038657883,0.09113094989494888,2.386051186578829,0.09386442668535573,17.06427,0.0206502452
58254.4695023,19.52371884125887,0.07934000414694273,2.3446817412588707,0.08215952601605407,16.9499359,0.0200250167
58255.4709606,19.486045799365456,0.07892347904103553,2.350967399365455,0.081686935897118,16.9469776,0.0200095866
58256.4712037,19.393095035530678,0.057617064384357194,2.308723435530677,0.0612451139137317,17.3895969,0.0227855127
58257.4319097,19.303818382165446,0.05283922871573027,2.3108297821654453,0.05658796099810949,17.3491192,0.0224873424
58257.4741319,19.299894750259227,0.05310117892934143,2.338247750259228,0.05677323927146384,17.1790371,0.0213389657
58258.4518866,19.209033792350056,0.06828017307034279,2.2785566923500546,0.07112774403443643,17.1350784,0.0210675094
58259.4483333,19.149956226029644,0.05401572105668495,2.231146326029645,0.05755255587820949,17.0843716,0.0207662676
58268.4568056,19.185656637961074,0.06707081701663295,2.2508650379610735,0.0699739536544189,16.9929886,0.0202537216
58269.4246644,19.18455662280573,0.06645736902313013,2.259633722805731,0.06937161809207407,16.961647,0.0200864505
58270.4333681,19.001099079485357,0.060828543015150685,2.115269179485356,0.06393864749681344,16.9304771,0.0199242048
58271.4533796,19.071232289105865,0.04556535352894297,2.2033542891058637,0.049606088516944154,16.9188099,0.0198645052
58272.4729861,19.150581682346456,0.062418680568701805,2.225632082346454,0.06551287292755999,16.7952881,0.0192651227
58273.4229861,19.279239709926514,0.06889242311262045,2.288927109926515,0.07180385930300745,16.834795,0.0194505248
58274.4710417,19.43786717366652,0.0728166763949432,2.370696073666519,0.07569272196104627,16.9347916,0.0199464206
58275.4072801,19.41844996812165,0.07382501626448337,2.40818656812165,0.07657782539359492,16.9249229,0.0198957156
58276.4547685,19.156510390948824,0.06424999427826857,2.248768890948824,0.06723416938163414,16.8858299,0.0196987055
58277.4027083,19.188934275333395,0.06497597604810815,2.251335075333394,0.06797290465102708,16.867878,0.0196102671
58278.4502199,19.259674474057192,0.06784737306128637,2.3306964740571914,0.07071020463424686,16.9249496,0.0198958497
58280.3647454,19.302531115407874,0.06781413995063093,2.264357415407872,0.07084565482230115,16.9903126,0.0202392749
58281.4534144,19.137308688135818,0.06333762080079737,2.2369065881358168,0.0663518174331059,17.0671711,0.0206668768
58282.4515046,19.03459724619188,0.060107303618974775,2.1839540461918787,0.06319947192729551,17.0102634,0.0203477349
58283.3917245,19.132800286926795,0.06392455689771452,2.2288390869267936,0.0669176076386759,16.9077415,0.0198083762
58285.4131019,19.28297979576655,0.0709711467663596,2.32867609576655,0.07374835895199819,16.9375992,0.0199609194
58287.4496759,18.949441677556024,0.057558573633072374,2.0988995775560255,0.06078038804060797,16.928978,0.0199165009
58288.4531713,19.27860027078168,0.0679749168837156,2.36051897078168,0.07081694955654137,17.0381737,0.0205024201
58289.4506713,19.449531980926622,0.07532425367436438,2.3197712809266235,0.07820631839373919,16.9004021,0.0197714306
58290.3852662,19.304437579061414,0.06926325360215974,2.2188681790614133,0.07231131261845161,16.8506432,0.0195265282
58291.4765741,19.451562865089727,0.07459596515007681,2.283521665089726,0.07756917555097446,16.9039612,0.0197893213
58292.4671181,19.313075373144784,0.06996152192988078,2.2252152731447836,0.07298422423250714,16.9543037,0.0200478621
58293.4775926,19.233160977488296,0.06830571575535208,2.309725777488296,0.07114216466316961,16.8505421,0.0195260383
58294.4668171,19.1892842996931,0.06716909872402177,2.263167399693099,0.0700554818792599,16.9180813,0.019860791
58296.3675463,19.19254746483739,0.048469840446748354,2.2232328648373887,0.05248257781611966,17.1297607,0.0210353285
58297.4165856,19.12326409111074,0.06486020361790164,2.216453291110742,0.06781616052353981,17.0855694,0.0207732432
58298.4254977,18.988653993257685,0.058641533015631166,2.1627014932576856,0.06176989778228819,17.1680412,0.0212701429
58299.4109375,19.040953855453154,0.044835275598923655,2.2516739554531533,0.048788118795581446,17.0878601,0.0207865927
58300.3987269,19.10336609847718,0.06296690381256627,2.175559198477181,0.06603982580052109,16.9234352,0.0198881067
58301.405,19.20123482327108,0.06427086902416428,2.2976475232710776,0.0672479534588624,16.9261169,0.019901827
58303.3680324,19.21856107523854,0.06542130432129786,2.301996175238539,0.06836732908167206,16.9693146,0.0201269854
58304.3857176,19.214111089185167,0.0656572525196179,2.2950398891851655,0.06859683766147746,16.9068108,0.0198036768
58305.3946875,19.22745189743091,0.06596464722110751,2.2886872974309114,0.06892034334931152,16.8259525,0.0194085259
58307.3917593,19.198259456625237,0.06742747445389677,2.262014456625238,0.07031801540478996,16.7892799,0.019237427
58310.4072917,19.011337037813064,0.05829351816668188,2.189655037813065,0.06143323501443466,16.9278069,0.0199104901
58312.4053241,19.24521066456964,0.06783953252349008,2.2676258645696414,0.07077479035696821,16.9035873,0.0197874364
58313.3918171,19.17690973993672,0.06601284925641313,2.1815636399367193,0.06905379321182473,16.9165649,0.019853076
