date (mjd),g_mag,g_magerr,color,color_err,r_mag,r_magerr
58242.4749074,14.119562056322138,0.011482086750594018,0.8641871563221386,0.01852294869470646,13.268465,0.0145337163
58244.4900694,14.128924772575544,0.01580948986859962,0.8347877725755453,0.021473426702727977,13.2127228,0.0145386802
58246.4454398,14.12423625049422,0.015946230317027285,0.8389474504942207,0.0215747750218422,13.2971611,0.0145313852
58247.4508333,14.112610320061322,0.015494692101446952,0.8279967200613214,0.021243250898409494,13.2553749,0.014534831
58249.4813542,14.110799100001657,0.012407784125079578,0.8439515000016566,0.019109840285406028,13.294137,0.0145316236
58254.4685648,14.107105276076936,0.01560865540735742,0.8436441760769355,0.021327712559104334,13.2852888,0.0145323314
58255.4700231,14.095490850201998,0.015909897548511527,0.8451332502019984,0.021549914099478196,13.2846136,0.0145323854
58256.4329977,14.098933300512584,0.012048595442691535,0.8543692005125845,0.018880079942121333,13.2700186,0.0145335849
58256.4665278,14.099053164217366,0.011970138703776176,0.8654906642173668,0.018830867741672704,13.2668476,0.0145338532
58257.4328704,14.10250765448481,0.011965841647511844,0.8598518544848108,0.018827508079115648,13.2634611,0.0145341391
58257.473669,14.102653501689133,0.01206160221645906,0.8623810016891333,0.0188886761845853,13.2503576,0.014535266
58258.445162,14.106126403653121,0.01598258997935256,0.9094902036531209,0.021606967944965274,13.2445641,0.0145357754
58259.4473958,14.112152285338084,0.01280558121325593,0.8213426853380845,0.0193690126980298,13.2335625,0.0145367589
58263.4262384,14.119658781462704,0.01581418636981654,0.8294852814627038,0.021477097667065858,13.2426558,0.0145359449
58266.3633796,14.118539534101156,0.015591039820579196,0.8584964341011556,0.0213150220850048,13.2402725,0.0145361563
58267.3815972,14.11668145097677,0.014776958550876684,0.7541202509767704,0.020721548860945495,13.1966362,0.014540216
58268.4563426,14.11517402456738,0.016004095824110193,0.8400847245673813,0.021618139119688292,13.2908096,0.0145318871
58269.4242014,14.103686023127352,0.015313807425465172,0.850741123127353,0.021113505849833524,13.296443,0.014531441
58270.4343171,14.093240743516617,0.01546320395330052,0.8403787435166166,0.02122211810502601,13.2901735,0.0145319384
58271.4543171,14.076547825119633,0.015912713516658367,0.807079525119633,0.021550890841007805,13.2600431,0.0145344296
58272.4573495,14.13949362869812,0.015697490690204048,0.874358828698119,0.021392715375516364,13.3625612,0.014526668
58273.4220486,14.127205536162819,0.015500810504731514,0.8460347361628191,0.021247905131865443,13.2750893,0.014533164
58274.4714931,14.14041751282997,0.015114027966957353,0.9194979128299696,0.02097104683153526,13.2529449,0.0145350415
58275.4054051,14.138388357710468,0.015488065877197931,0.8654801577104685,0.021239075284613083,13.252862,0.014535048
58276.4538194,14.123116817148002,0.015504462030643323,0.869239217148003,0.021252139176944535,13.2694683,0.0145336315
58277.4002662,14.101504307628147,0.015357610166207115,0.8674040076281475,0.021146445142812973,13.2651348,0.0145339966
58278.4469907,14.136649275632863,0.015528689934121284,0.876115975632862,0.0212694296323148,13.2811708,0.0145326648
58279.4076505,14.119137250667563,0.015513082289794745,0.860775450667564,0.02125816524664472,13.2209196,0.0145379147
58280.3638079,14.101016259604876,0.015102277336714395,0.8393251596048756,0.02096006467854617,13.2729082,0.0145333456
58281.4505787,14.102206006131155,0.015380404485091337,0.8441551061311543,0.021161556378353145,13.2538776,0.0145349605
58282.4529514,14.13023338244534,0.015372690502289182,0.8701882824453406,0.021155832696363626,13.2341003,0.0145367105
58283.3907755,14.105874471494872,0.015541396358934879,0.8375028714948716,0.021278255368665906,13.2605333,0.0145343877
58285.4121644,14.112698787233569,0.011987694728512617,0.8404333872335688,0.018839440083961382,13.2583618,0.0145345749
58287.4492245,14.119301718189718,0.015438035275780805,0.8654832181897181,0.021203729543206862,13.2616911,0.0145342881
58288.4536343,14.101775624433685,0.015832822162321673,0.8170247244336846,0.021491118107546895,13.2580509,0.014534601
58289.4511343,14.1234711919152,0.015521120508117011,0.8717907919152008,0.02126442588099694,13.2600451,0.0145344296
58290.3843171,14.13431425016563,0.015506457476119546,0.9243590501656307,0.021256317387077773,13.2683716,0.0145337246
58291.4775926,14.09722937583831,0.015300345164237195,0.8464358758383099,0.02110387190405328,13.2722654,0.0145333987
58292.4666551,14.113908356649972,0.015519061140907791,0.8312163566499713,0.021261138344533838,13.2538185,0.0145349652
58293.4790278,14.11898141033248,0.01579815231435849,0.8552933103324811,0.021466770744291066,13.2847509,0.0145323742
58294.4663657,14.100224867329302,0.01602888965034364,0.8697179673293025,0.021639100683357677,13.2516804,0.0145351514
58296.336713,14.13294450158378,0.015189250840132366,0.8600659015837788,0.021022167600897347,13.2099552,0.014538941
58298.4259491,14.099142796847673,0.015343625829579585,0.8494193968476722,0.021135336201129177,13.2507935,0.0145352278
58299.4114005,14.099348524851667,0.01545177710162051,0.8672719248516678,0.0212150577112487,13.282692,0.0145325409
58300.3982639,14.139392928623238,0.015253484255588163,0.8876496286232385,0.021069865812641843,13.2636881,0.0145341195
58301.4054514,14.135680668376608,0.015005060474107582,0.8408789683766074,0.020888236095585565,13.2305069,0.0145370346
58303.3689931,14.11217134644994,0.015208842473107992,0.8697444464499409,0.021038135690147876,13.2728786,0.0145333475
58304.3852662,14.128953226546741,0.015122134306220255,0.9028656265467419,0.020976560704903453,13.2497234,0.0145353219
58305.4089236,14.130078631579334,0.015542516875036862,0.8781035315793346,0.021280030505088702,13.2320766,0.014536893
58307.3922106,14.111658724494589,0.0158616833025254,0.8739497244945884,0.02151509997094408,13.2517433,0.0145351458
58312.405787,14.108117894990954,0.015593281143058116,0.8698051949909544,0.021317958944103328,13.2948017,0.0145315714
58313.3922685,14.11001542113354,0.015725599408626053,0.8635135211335392,0.02141444046444819,13.2424269,0.0145359645
58314.4250347,14.129958226858435,0.015568809158414118,0.8834506268584352,0.021299568806131833,13.2260876,0.0145374397
58315.3611806,14.101976825186512,0.01542301272943946,0.8348583251865112,0.02119201578931522,13.2519751,0.0145351253
58316.3479861,14.118603688858002,0.0152945513211357,0.8675565888580028,0.021099656992601912,13.237709,0.0145363864
58318.3652315,14.094163497071008,0.015397134667250095,0.8053002970710086,0.021171963087915538,13.2383127,0.0145363323
58319.3541435,14.126316291334888,0.015360041240742134,0.8527004913348879,0.02114585701443891,13.2465019,0.014535604
58320.3959491,14.089402945464371,0.015371212401565774,0.8043573454643713,0.021153330550406958,13.2465076,0.014535605
58322.4004398,14.115277038258341,0.01589808019713522,0.8209760382583404,0.021538724606583678,13.2671185,0.0145338299
58323.4686574,14.116889476287497,0.015948517679995253,0.8579621762874972,0.0215779442201597,13.2510471,0.0145352064
58324.4794676,14.133598112687423,0.015215718456651393,0.8539560126874228,0.02104091399416741,13.2888632,0.0145320427
58325.2752662,14.116184990888314,0.013973900015915357,0.8620326908883147,0.020162695282693308,13.2736158,0.014533286
58326.3798958,14.185875676922478,0.014798125290788614,0.9088523769224786,0.0207410888527606,13.2850456,0.0145323509
