date (mjd),g_mag,g_magerr,color,color_err,r_mag,r_magerr
58218.5182986,18.873449515306447,0.04180332136308393,1.8007528153064456,0.04664709830770087,17.1135597,0.0209381469
58242.4753704,19.248264562253553,0.06944955575901439,2.1383554622535534,0.0725309419342725,17.015501,0.0203765016
58244.4896065,19.123666170843535,0.06472211443047989,2.0424836708435343,0.06796631996531352,17.0164928,0.020381961
58246.4459028,18.938861743581583,0.059514082224425495,1.9363440435815846,0.06288271773934148,17.1149139,0.0209462214
58247.4503704,18.981954771348228,0.059182118272258825,1.9312040713482297,0.06265606856393734,17.0726967,0.0206986498
58252.4883218,19.169033611237865,0.06688110672230187,2.052651011237863,0.07008704585156272,17.1099091,0.0209164228
58254.4695023,19.078334229200664,0.06274135189818507,1.9488577292006646,0.06617318334320477,17.0811825,0.0207477361
58255.4709606,19.164018383344455,0.06651189504911807,2.0224625833444563,0.06978060707375011,17.0025177,0.0203054231
58256.4712037,19.134723757910024,0.049494443799467706,2.078834657910022,0.053611194843410793,17.0507507,0.0205732789
58257.4319097,19.106587075514653,0.048214112351478114,2.0183225755146523,0.05250505940575456,17.1163826,0.0209549889
58257.4741319,19.105350492593743,0.048568619716950485,2.016588192593744,0.05283192552759686,17.1294765,0.0210336149
58258.4518866,19.076714496301065,0.06396067235733217,1.9587907963010665,0.06730872931993644,17.1415558,0.0211068932
58259.4483333,19.078432255260026,0.0482711170675623,2.0403653552600254,0.05244450100907775,17.0558891,0.020602433
58262.387581,19.05584615292696,0.060162221160554134,1.9973325529269594,0.06359692552917146,17.0882645,0.0207889546
58263.4286806,18.913369429694285,0.0584276597282453,1.9154980296942838,0.06184720253187216,17.0887623,0.0207918622
58266.3629167,19.105506357231206,0.0632988270652639,2.0645803572312076,0.06654114742175367,17.1179237,0.0209641941
58268.4568056,18.971376515112752,0.06030682964057286,1.8775922151127524,0.0637999858503282,17.0380669,0.0205018278
58269.4246644,19.04074964348365,0.06194700352329219,2.0009146434836502,0.0652545995019597,17.0585136,0.0206173733
58270.4333681,19.18669759999466,0.06684267283472427,2.08172479999466,0.0700301083855384,16.9978714,0.0202801637
58271.4533796,19.056216277826934,0.04529066492420588,1.9705019778269346,0.04982777199591825,17.040926,0.0205178652
58272.4729861,18.9349003067764,0.05634830590411451,1.8928318067763996,0.05996980808505968,17.0937843,0.020821251
58273.4229861,19.011831043028906,0.06020429286442316,1.894571043028904,0.063748632438087,17.039835,0.0205117408
58274.4710417,19.170777279010508,0.06373092012081533,2.028691279010509,0.06713618777495697,17.1049728,0.0208871532
58275.4072801,18.954704022244186,0.05816969643775665,2.016769122244188,0.0614997663909829,17.0857143,0.0207740832
58276.4547685,19.069342635416433,0.06148585432548678,1.992407835416433,0.06488418940238733,17.0420685,0.0205242857
58277.4027083,19.144218333668505,0.06359833534142477,1.9778174336685055,0.06705768263978028,17.11726,0.0209602304
58278.4502199,19.12438243025781,0.06335901290750644,2.0978512302578096,0.06657367975100427,17.142086,0.0211101286
58280.3647454,19.142688848325633,0.062446722351552734,2.0022164483256333,0.06591521593122852,16.9379349,0.0199626572
58281.4534144,19.096186047543597,0.061963326345114686,2.056372047543597,0.06527005829901592,17.0769348,0.0207231212
58282.4515046,19.05756660499901,0.06075029274114393,2.0263929049990104,0.06410416988260244,17.1664009,0.0212599281
58283.3917245,19.175127459276155,0.06532135545722083,2.051001059276153,0.06861441358412583,17.0265312,0.0204374734
58285.4131019,19.092184222907235,0.0643754621531929,2.0731336229072355,0.0675292493473484,17.1404724,0.0211002976
58287.4496759,19.148801378196367,0.0640077463119841,1.996810478196366,0.06741805387263348,17.039814,0.0205116235
58288.4531713,19.018484840127712,0.059833581565482824,1.9792926401277136,0.06325062173415805,17.0311737,0.0204632971
58289.4506713,19.098817694535683,0.06238514515098416,2.020356994535682,0.06573979136900014,17.1241264,0.0210013874
58290.3852662,19.244048979386207,0.06754492490595587,2.0804480793862083,0.07080650880708479,17.0190506,0.0203960631
58291.4765741,19.03850542939381,0.06003835991549604,1.9969252293938098,0.06344870646045286,17.1519909,0.0211707912
58292.4671181,19.068777177820266,0.061560810038838835,2.0007038778202677,0.06493894971864748,17.0391922,0.0205081366
